link_id,name,from_node_id,to_node_id,directed,geometry_id,geometry,parent_link_id,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,toll,jurisdiction,row_width
100738 100737,Elm,100738,100737,,1796,,,-1,1334,0,arterial,1800,40,1,,,,,,,
100738 100739,Elm,100738,100739,,1797,,,1,1472,0,arterial,1676,34,1,,,,,,,
100739 100738,Elm,100739,100738,,1797,,,-1,1472,0,arterial,1676,34,1,,,,,,,
100739 100740,Elm,100739,100740,,1798,,,1,1209,0,highway,1800,36,1,,,,,,,
100739 100745,Eastown,100739,100745,,1799,,,1,998,0,highway,1657,44,2,,,,,,,
100739 104446,Eastown,100739,104446,,1800,,,1,1260,0,highway,1800,43,2,,,,,,,
100740 117,,100740,117,,285,,,-1,505,0,hot,1800,25,1,,,,,,,
100740 100175,Elm,100740,100175,,1278,,,-1,359,0,highway,1676,36,1,,,,,,,
100740 100739,Elm,100740,100739,,1798,,,-1,1209,0,highway,1657,34,1,,,,,,,
100741 118,,100741,118,,286,,,-1,1163,0,hot,1800,25,1,,,,,,,
100741 100175,Elm,100741,100175,,1279,,,-1,903,0,highway,1734,34,1,,,,,,,
100741 100742,Elm,100741,100742,,1801,,,1,1440,0,highway,1676,34,1,,,,,,,
100742 142,,100742,142,,348,,,-1,653,0,hot,1800,25,1,,,,,,,
100742 100741,Elm,100742,100741,,1801,,,-1,1440,0,highway,1676,34,1,,,,,,,
100742 101821,Elm,100742,101821,,1802,,,1,1098,0,highway,1676,34,1,,,,,,,
100743 142,,100743,142,,349,,,-1,399,0,hot,1800,25,1,,,,,,,
100743 100744,Market,100743,100744,,1803,,,1,2563,0,arterial,1734,44,1,,,,,,,
100743 101811,Market,100743,101811,,1804,,,1,1020,0,arterial,1734,36,1,,,,,,,
100744 41,,100744,41,,115,,,-1,626,0,hot,1800,25,1,,,,,,,
100744 150,,100744,150,,370,,,-1,2442,0,hot,1800,25,1,,,,,,,
100744 100743,Market,100744,100743,,1803,,,-1,2563,0,arterial,1676,44,1,,,,,,,
100744 100745,Market,100744,100745,,1805,,,1,1405,0,arterial,1657,43,2,,,,,,,
100745 100739,Eastown,100745,100739,,1799,,,-1,998,0,highway,1676,44,2,,,,,,,
100745 100744,Market,100745,100744,,1805,,,-1,1405,0,arterial,1800,43,2,,,,,,,
100745 100746,Eastown,100745,100746,,1806,,,1,1641,0,highway,1657,44,2,,,,,,,
100746 100745,Eastown,100746,100745,,1806,,,-1,1641,0,highway,1657,44,2,,,,,,,
100746 100747,Eastown,100746,100747,,1807,,,1,859,0,highway,1657,47,2,,,,,,,
100747 150,,100747,150,,371,,,-1,1408,0,hot,1800,25,1,,,,,,,
100747 203,,100747,203,,501,,,-1,810,0,hot,1800,25,1,,,,,,,
100747 100746,Eastown,100747,100746,,1807,,,-1,859,0,highway,1657,47,2,,,,,,,
100747 100750,Eastown,100747,100750,,1808,,,1,2388,0,highway,1657,45,2,,,,,,,
100748 141,,100748,141,,346,,,-1,554,0,hot,1800,25,1,,,,,,,
100748 100749,Allentown,100748,100749,,1809,,,1,1326,0,highway,1657,44,2,,,,,,,
100748 101800,Allentown,100748,101800,,1810,,,1,599,0,highway,1734,36,2,,,,,,,
100749 150,,100749,150,,372,,,-1,2146,0,hot,1800,25,1,,,,,,,
100749 207,,100749,207,,506,,,-1,956,0,hot,1800,25,1,,,,,,,
100749 100748,Allentown,100749,100748,,1809,,,-1,1326,0,highway,1800,44,2,,,,,,,
100749 100750,Allentown,100749,100750,,1811,,,1,3378,0,highway,1734,47,2,,,,,,,
100750 100747,Eastown,100750,100747,,1808,,,-1,2388,0,highway,1657,45,2,,,,,,,
100750 100749,Allentown,100750,100749,,1811,,,-1,3378,0,highway,1800,47,2,,,,,,,
100750 101751,Allentown,100750,101751,,1812,,,1,2626,0,highway,1734,43,1,,,,,,,
100750 101756,Eastown,100750,101756,,1813,,,1,4588,0,highway,1657,47,2,,,,,,,
100751 30,,100751,30,,89,,,-1,4992,0,hot,1800,25,1,,,,,,,
100751 101779,SANDY POINT R,100751,101779,,1814,,,1,448,0,arterial,1602,35,1,,,,,,,
100752 161,,100752,161,,402,,,-1,3625,0,hot,1800,25,1,,,,,,,
100752 100718,POLING RD,100752,100718,,1766,,,-1,2815,0,arterial,1618,32,1,,,,,,,
100752 100772,POLING RD,100752,100772,,1815,,,1,3277,0,arterial,1618,34,1,,,,,,,
100753 335,,100753,335,,785,,,-1,548,0,hot,1800,25,1,,,,,,,
100753 103566,ELM,100753,103566,,1816,,,1,551,0,arterial,1421,27,1,,,,,,,
100754 330,,100754,330,,775,,,-1,1411,0,hot,1800,25,1,,,,,,,
100754 331,,100754,331,,778,,,-1,738,0,hot,1800,25,1,,,,,,,
100754 103571,ELM,100754,103571,,1817,,,1,1072,0,arterial,1560,31,1,,,,,,,
100754 103943,ELM,100754,103943,,1818,,,1,1901,0,arterial,1421,27,1,,,,,,,
100755 331,,100755,331,,779,,,-1,1569,0,hot,1800,25,1,,,,,,,
100755 103528,JEFFERSON,100755,103528,,1819,,,1,540,0,arterial,1676,24,1,,,,,,,
100756 100758,COLLEGE,100756,100758,,1820,,,1,691,0,arterial,1618,26,1,,,,,,,
100756 104018,COLLEGE,100756,104018,,1821,,,1,666,0,arterial,1421,27,1,,,,,,,
100756 104342,MAIN ST,100756,104342,,1822,,,1,542,0,arterial,1421,34,1,,,,,,,
100756 104408,MAIN ST,100756,104408,,1823,,,1,586,0,arterial,1421,28,1,,,,,,,
100757 334,,100757,334,,784,,,-1,593,0,hot,1800,25,1,,,,,,,
100757 104018,COLLEGE,100757,104018,,1824,,,1,1896,0,arterial,1421,27,1,,,,,,,
100757 104400,COLLEGE,100757,104400,,1825,,,1,1772,0,arterial,1560,25,1,,,,,,,
100758 330,,100758,330,,776,,,-1,1161,0,hot,1800,25,1,,,,,,,
100758 336,,100758,336,,788,,,-1,623,0,hot,1800,25,1,,,,,,,
100758 100756,COLLEGE,100758,100756,,1820,,,-1,691,0,arterial,1421,26,1,,,,,,,
100759 100760,SR-198,100759,100760,,1826,,,1,549,0,arterial,1618,47,1,,,,,,,
100759 103639,FORT AMANDA R,100759,103639,,1827,,,1,1761,0,arterial,1618,46,1,,,,,,,
100759 103858,FORT AMANDA R,100759,103858,,1828,,,1,3521,0,arterial,1618,44,1,,,,,,,
100760 448,,100760,448,,930,,,-1,972,0,highway,1800,41,1,,,,,,,
100760 100759,SR-198,100760,100759,,1826,,,-1,549,0,arterial,1421,47,1,,,,,,,
100761 100762,SR-66,100761,100762,,1829,,,1,423,0,arterial,1734,47,1,,,,,,,
100761 103664,SR-66,100761,103664,,1830,,,1,7402,0,arterial,1676,47,1,,,,,,,
100761 103665,SR-66,100761,103665,,1831,,,1,227,0,arterial,1676,47,1,,,,,,,
100762 100761,SR-66,100762,100761,,1829,,,-1,423,0,arterial,1676,47,1,,,,,,,
100762 103631,SR-66,100762,103631,,1832,,,1,1150,0,arterial,1676,48,1,,,,,,,
100762 103665,SR-66,100762,103665,,1833,,,1,232,0,arterial,1734,48,1,,,,,,,
100763 449,,100763,449,,931,,,-1,906,0,highway,1800,41,1,,,,,,,
100763 103705,DEFIANCE TRL,100763,103705,,1834,,,1,653,0,arterial,1618,37,1,,,,,,,
100764 450,,100764,450,,932,,,-1,1062,0,highway,1800,41,1,,,,,,,
100764 103704,MONFORT RD,100764,103704,,1835,,,1,742,0,arterial,1618,39,1,,,,,,,
100765 457,,100765,457,,939,,,-1,1041,0,highway,1800,41,1,,,,,,,
100765 103747,ACADIA RD,100765,103747,,1836,,,1,503,0,arterial,1481,46,1,,,,,,,
100766 100720,Allentown,100766,100720,,1769,,,-1,5572,0,arterial,1676,48,1,,,,,,,
100766 100721,Allentown,100766,100721,,1772,,,-1,271,0,arterial,1734,48,1,,,,,,,
100766 100770,Wapak,100766,100770,,1837,,,1,3983,0,arterial,1676,52,1,,,,,,,
100766 100772,Wapak,100766,100772,,1838,,,1,2133,0,arterial,1676,35,1,,,,,,,
100767 265,,100767,265,,649,,,-1,907,0,hot,1800,25,1,,,,,,,
100767 100692,FRANKLIN,100767,100692,,1722,,,-1,299,0,arterial,1508,22,1,,,,,,,
100768 265,,100768,265,,650,,,-1,782,0,hot,1800,25,1,,,,,,,
100768 100693,PIERCE ST,100768,100693,,1725,,,-1,308,0,arterial,1508,20,1,,,,,,,
100769 274,,100769,274,,665,,,-1,556,0,hot,1800,25,1,,,,,,,
100769 103803,FORT JENNINGS,100769,103803,,1839,,,1,158,0,arterial,1734,23,1,,,,,,,
100770 100733,Wapak,100770,100733,,1791,,,-1,3826,0,arterial,1734,52,1,,,,,,,
100770 100766,Wapak,100770,100766,,1837,,,-1,3983,0,arterial,1734,52,1,,,,,,,
100771 100722,Allentown,100771,100722,,1774,,,-1,1261,0,arterial,1734,50,1,,,,,,,
100771 100725,Allentown,100771,100725,,1778,,,-1,349,0,arterial,1734,36,1,,,,,,,
100771 100772,POLING RD,100771,100772,,1840,,,1,2436,0,arterial,1618,39,1,,,,,,,
100772 100752,POLING RD,100772,100752,,1815,,,-1,3277,0,arterial,1800,34,1,,,,,,,
100772 100766,Wapak,100772,100766,,1838,,,-1,2133,0,arterial,1676,35,1,,,,,,,
100772 100771,POLING RD,100772,100771,,1840,,,-1,2436,0,arterial,1734,39,1,,,,,,,
100773 100723,Dutch Hollow,100773,100723,,1776,,,-1,427,0,arterial,1800,43,1,,,,,,,
100773 100774,Dutch Hollow,100773,100774,,1841,,,1,1104,0,arterial,1800,45,1,,,,,,,
100773 100776,East,100773,100776,,1842,,,1,2121,0,arterial,1618,41,1,,,,,,,
100774 379,,100774,379,,893,,,-1,2533,0,hot,1800,25,1,,,,,,,
100774 100714,Dutch Hollow,100774,100714,,1760,,,-1,4095,0,arterial,1734,45,1,,,,,,,
100774 100773,Dutch Hollow,100774,100773,,1841,,,-1,1104,0,arterial,1618,43,1,,,,,,,
100775 100776,East,100775,100776,,1843,,,1,3171,0,arterial,1800,41,1,,,,,,,
100775 100777,East,100775,100777,,1844,,,1,1568,0,arterial,1800,41,1,,,,,,,
100775 100778,Baty,100775,100778,,1845,,,1,1532,0,arterial,1618,49,1,,,,,,,
100775 101755,Baty,100775,101755,,1846,,,1,1762,0,arterial,1734,49,1,,,,,,,
100776 160,,100776,160,,397,,,-1,2098,0,hot,1800,25,1,,,,,,,
100776 379,,100776,379,,894,,,-1,1613,0,hot,1800,25,1,,,,,,,
100776 100773,East,100776,100773,,1842,,,-1,2121,0,arterial,1734,41,1,,,,,,,
100776 100775,East,100776,100775,,1843,,,-1,3171,0,arterial,1618,41,1,,,,,,,
100777 380,,100777,380,,896,,,-1,468,0,hot,1800,25,1,,,,,,,
100777 100775,East,100777,100775,,1844,,,-1,1568,0,arterial,1734,41,1,,,,,,,
100777 101759,East,100777,101759,,1847,,,1,2131,0,arterial,1734,41,1,,,,,,,
100778 379,,100778,379,,895,,,-1,2809,0,hot,1800,25,1,,,,,,,
100778 100775,Baty,100778,100775,,1845,,,-1,1532,0,arterial,1618,49,1,,,,,,,
100778 101765,Baty,100778,101765,,1848,,,1,879,0,arterial,1618,49,1,,,,,,,
101745 384,,101745,384,,900,,,-1,334,0,hot,1800,25,1,,,,,,,
101745 101884,Latham,101745,101884,,1849,,,1,387,0,arterial,1734,27,1,,,,,,,
101745 101887,Latham,101745,101887,,1850,,,1,469,0,arterial,1734,27,1,,,,,,,
101746 136,,101746,136,,336,,,-1,965,0,hot,1800,25,1,,,,,,,
101746 101794,Cable,101746,101794,,1851,,,1,898,0,highway,1548,46,2,,,,,,,
101746 101795,Cable,101746,101795,,1852,,,1,261,0,highway,1657,46,2,,,,,,,
101747 196,,101747,196,,489,,,-1,656,0,hot,1800,25,1,,,,,,,
101747 101760,Driveway,101747,101760,,1853,,,1,223,0,arterial,1657,27,1,,,,,,,
101748 145,,101748,145,,360,,,-1,346,0,hot,1800,25,1,,,,,,,
101748 101760,Driveway,101748,101760,,1854,,,1,352,0,arterial,1548,27,1,,,,,,,
101749 197,,101749,197,,491,,,-1,829,0,hot,1800,25,1,,,,,,,
101749 101760,Eastown,101749,101760,,1855,,,1,1918,0,arterial,1548,43,1,,,,,,,
101749 101763,Eastown,101749,101763,,1856,,,1,814,0,arterial,1734,43,1,,,,,,,
101750 196,,101750,196,,490,,,-1,1897,0,hot,1800,25,1,,,,,,,
101750 381,,101750,381,,897,,,-1,431,0,hot,1800,25,1,,,,,,,
101750 101759,Elida,101750,101759,,1857,,,1,1218,0,highway,1618,48,2,,,,,,,
101750 101765,Elida,101750,101765,,1858,,,1,3149,0,highway,1734,48,2,,,,,,,
101751 149,,101751,149,,367,,,-1,3841,0,hot,1800,25,1,,,,,,,
101751 100750,Allentown,101751,100750,,1812,,,-1,2626,0,highway,1657,43,1,,,,,,,
101751 101752,Allentown,101751,101752,,1859,,,1,1486,0,highway,1734,45,1,,,,,,,
101752 151,,101752,151,,374,,,-1,3397,0,hot,1800,25,1,,,,,,,
101752 101751,Allentown,101752,101751,,1859,,,-1,1486,0,highway,1546,45,1,,,,,,,
101752 101753,Allentown,101752,101753,,1860,,,1,1331,0,highway,1734,45,1,,,,,,,
101753 100726,Allentown,101753,100726,,1781,,,-1,2098,0,highway,1618,37,1,,,,,,,
101753 101752,Allentown,101753,101752,,1860,,,-1,1331,0,highway,1800,43,1,,,,,,,
101753 101754,Baty,101753,101754,,1861,,,1,3511,0,arterial,1734,39,1,,,,,,,
101754 149,,101754,149,,368,,,-1,2807,0,hot,1800,25,1,,,,,,,
101754 101753,Baty,101754,101753,,1861,,,-1,3511,0,arterial,1734,39,1,,,,,,,
101754 101755,Baty,101754,101755,,1862,,,1,833,0,arterial,1800,39,1,,,,,,,
101755 160,,101755,160,,398,,,-1,2022,0,hot,1800,25,1,,,,,,,
101755 100775,Baty,101755,100775,,1846,,,-1,1762,0,arterial,1618,49,1,,,,,,,
101755 101754,Baty,101755,101754,,1862,,,-1,833,0,arterial,1800,39,1,,,,,,,
101756 149,,101756,149,,369,,,-1,2486,0,hot,1800,25,1,,,,,,,
101756 199,,101756,199,,496,,,-1,4404,0,hot,1800,25,1,,,,,,,
101756 201,,101756,201,,499,,,-1,774,0,hot,1800,25,1,,,,,,,
101756 100750,Eastown,101756,100750,,1813,,,-1,4588,0,highway,1734,47,2,,,,,,,
101756 101758,Eastown,101756,101758,,1863,,,1,1704,0,highway,1657,44,2,,,,,,,
101757 100176,Elida,101757,100176,,1283,,,-1,2672,0,highway,1657,45,2,,,,,,,
101757 100230,Driveway,101757,100230,,1343,,,-1,200,0,arterial,1800,27,1,,,,,,,
101757 100231,Driveway,101757,100231,,1344,,,-1,384,0,arterial,1734,27,1,,,,,,,
101757 101758,Elida,101757,101758,,1864,,,1,1475,0,highway,1657,50,2,,,,,,,
101758 101756,Eastown,101758,101756,,1863,,,-1,1704,0,highway,1734,44,2,,,,,,,
101758 101757,Elida,101758,101757,,1864,,,-1,1475,0,highway,1657,50,2,,,,,,,
101758 101759,Elida,101758,101759,,1865,,,1,1856,0,highway,1546,50,2,,,,,,,
101758 101760,Eastown,101758,101760,,1866,,,1,791,0,arterial,1734,44,2,,,,,,,
101759 100777,East,101759,100777,,1847,,,-1,2131,0,arterial,1618,41,1,,,,,,,
101759 101750,Elida,101759,101750,,1857,,,-1,1218,0,highway,1734,48,2,,,,,,,
101759 101758,Elida,101759,101758,,1865,,,-1,1856,0,highway,1657,50,2,,,,,,,
101760 101747,Driveway,101760,101747,,1853,,,-1,223,0,arterial,1657,27,1,,,,,,,
101760 101748,Driveway,101760,101748,,1854,,,-1,352,0,arterial,1800,27,1,,,,,,,
101760 101749,Eastown,101760,101749,,1855,,,-1,1918,0,arterial,1800,43,1,,,,,,,
101760 101758,Eastown,101760,101758,,1866,,,-1,791,0,arterial,1657,44,2,,,,,,,
101761 101785,Cable,101761,101785,,1867,,,1,1666,0,arterial,1734,43,1,,,,,,,
101761 101788,Cable,101761,101788,,1868,,,1,3388,0,arterial,1734,43,1,,,,,,,
101762 155,,101762,155,,383,,,-1,1382,0,hot,1800,25,1,,,,,,,
101762 101763,Diller,101762,101763,,1869,,,1,1638,0,arterial,1734,37,1,,,,,,,
101762 101785,Diller,101762,101785,,1870,,,1,1420,0,arterial,1734,37,1,,,,,,,
101763 101749,Eastown,101763,101749,,1856,,,-1,814,0,arterial,1734,43,1,,,,,,,
101763 101762,Diller,101763,101762,,1869,,,-1,1638,0,arterial,1800,37,1,,,,,,,
101763 101765,Diller,101763,101765,,1871,,,1,5257,0,arterial,1546,23,1,,,,,,,
101763 102555,Eastown,101763,102555,,1872,,,1,2261,0,arterial,1800,46,1,,,,,,,
101764 100285,Charles,101764,100285,,1404,,,-1,581,0,arterial,1734,27,1,,,,,,,
101764 101868,Charles,101764,101868,,1873,,,1,383,0,arterial,1734,28,1,,,,,,,
101764 101872,North,101764,101872,,1874,,,1,758,0,highway,1497,30,1,,,,,,,
101764 101873,North,101764,101873,,1875,,,1,748,0,highway,1734,28,1,,,,,,,
101765 100225,Elida,101765,100225,,1335,,,-1,1594,0,highway,1546,42,2,,,,,,,
101765 100778,Baty,101765,100778,,1848,,,-1,879,0,arterial,1800,49,1,,,,,,,
101765 101750,Elida,101765,101750,,1858,,,-1,3149,0,highway,1800,48,2,,,,,,,
101765 101763,Diller,101765,101763,,1871,,,-1,5257,0,arterial,1734,23,1,,,,,,,
101766 139,,101766,139,,342,,,-1,1079,0,hot,1800,25,1,,,,,,,
101766 101804,Woodlawn,101766,101804,,1876,,,1,357,0,arterial,1618,27,1,,,,,,,
101767 100225,Elida,101767,100225,,1336,,,-1,1178,0,highway,1618,42,2,,,,,,,
101767 101768,E Main,101767,101768,,1877,,,1,790,0,arterial,1546,28,1,,,,,,,
101767 101769,Elida,101767,101769,,1878,,,1,2515,0,highway,1800,42,2,,,,,,,
101768 156,,101768,156,,387,,,-1,1256,0,hot,1800,25,1,,,,,,,
101768 101767,E Main,101768,101767,,1877,,,-1,790,0,arterial,1421,28,1,,,,,,,
101768 101770,E Main,101768,101770,,1879,,,1,1854,0,arterial,1421,28,1,,,,,,,
101769 159,,101769,159,,395,,,-1,399,0,hot,1800,25,1,,,,,,,
101769 100714,Elida,101769,100714,,1761,,,-1,783,0,highway,1734,42,2,,,,,,,
101769 101767,Elida,101769,101767,,1878,,,-1,2515,0,highway,1546,42,2,,,,,,,
101770 100727,E Main,101770,100727,,1783,,,-1,174,0,arterial,1800,28,1,,,,,,,
101770 101768,E Main,101770,101768,,1879,,,-1,1854,0,arterial,1800,28,1,,,,,,,
101770 101771,Sunnydale,101770,101771,,1880,,,1,1975,0,arterial,1800,28,1,,,,,,,
101771 156,,101771,156,,388,,,-1,1018,0,hot,1800,25,1,,,,,,,
101771 101770,Sunnydale,101771,101770,,1880,,,-1,1975,0,arterial,1421,28,1,,,,,,,
101771 101772,Sunnydale,101771,101772,,1881,,,1,1249,0,arterial,1676,28,1,,,,,,,
101772 100227,Pioneer,101772,100227,,1339,,,-1,1166,0,arterial,1618,33,1,,,,,,,
101772 100229,Pioneer,101772,100229,,1342,,,-1,793,0,arterial,1618,33,1,,,,,,,
101772 101771,Sunnydale,101772,101771,,1881,,,-1,1249,0,arterial,1676,28,1,,,,,,,
101772 101773,Sunnydale,101772,101773,,1882,,,1,6582,0,arterial,1618,39,1,,,,,,,
101773 101772,Sunnydale,101773,101772,,1882,,,-1,6582,0,arterial,1734,37,1,,,,,,,
101773 101774,Eastown,101773,101774,,1883,,,1,981,0,arterial,1618,48,1,,,,,,,
101773 102555,Eastown,101773,102555,,1884,,,1,366,0,arterial,1618,46,1,,,,,,,
101774 100228,Gomer,101774,100228,,1340,,,-1,3701,0,arterial,1676,45,1,,,,,,,
101774 101773,Eastown,101774,101773,,1883,,,-1,981,0,arterial,1734,48,1,,,,,,,
101774 101782,Gomer,101774,101782,,1885,,,1,2532,0,arterial,1734,45,1,,,,,,,
101775 30,,101775,30,,90,,,-1,3511,0,hot,1800,25,1,,,,,,,
101775 100228,Gomer,101775,100228,,1341,,,-1,2693,0,arterial,1734,46,1,,,,,,,
101775 101776,Gomer,101775,101776,,1886,,,1,623,0,arterial,1618,46,1,,,,,,,
101776 101775,Gomer,101776,101775,,1886,,,-1,623,0,arterial,1676,46,1,,,,,,,
101776 101777,Gomer,101776,101777,,1887,,,1,4206,0,arterial,1618,46,1,,,,,,,
101777 100702,State,101777,100702,,1739,,,-1,6513,0,arterial,1618,48,1,,,,,,,
101777 101776,Gomer,101777,101776,,1887,,,-1,4206,0,arterial,1618,46,1,,,,,,,
101777 101779,State,101777,101779,,1888,,,1,3904,0,arterial,1676,47,1,,,,,,,
101777 103889,Gomer,101777,103889,,1889,,,1,5218,0,arterial,1618,46,1,,,,,,,
101778 177,,101778,177,,429,,,-1,372,0,hot,1800,25,1,,,,,,,
101778 101861,Market,101778,101861,,1890,,,1,268,0,highway,1602,29,2,,,,,,,
101778 101862,Market,101778,101862,,1891,,,1,509,0,highway,1657,34,2,,,,,,,
101779 100751,SANDY POINT R,101779,100751,,1814,,,-1,448,0,arterial,1800,35,1,,,,,,,
101779 101777,State,101779,101777,,1888,,,-1,3904,0,arterial,1676,47,1,,,,,,,
101779 101780,State,101779,101780,,1892,,,1,2670,0,arterial,1618,46,1,,,,,,,
101779 103578,SANDY POINT R,101779,103578,,1893,,,1,2632,0,arterial,1560,37,1,,,,,,,
101780 101779,State,101780,101779,,1892,,,-1,2670,0,arterial,1481,46,1,,,,,,,
101780 101781,Cable,101780,101781,,1894,,,1,5508,0,arterial,1800,39,1,,,,,,,
101780 103400,State,101780,103400,,1895,,,1,2626,0,arterial,1618,46,1,,,,,,,
101781 30,,101781,30,,91,,,-1,2325,0,hot,1800,25,1,,,,,,,
101781 31,,101781,31,,92,,,-1,4080,0,hot,1800,25,1,,,,,,,
101781 101780,Cable,101781,101780,,1894,,,-1,5508,0,arterial,1734,39,1,,,,,,,
101781 101782,Cable,101781,101782,,1896,,,1,4766,0,arterial,1734,39,1,,,,,,,
101782 101774,Gomer,101782,101774,,1885,,,-1,2532,0,arterial,1676,45,1,,,,,,,
101782 101781,Cable,101782,101781,,1896,,,-1,4766,0,arterial,1800,39,1,,,,,,,
101782 101783,Cable,101782,101783,,1897,,,1,688,0,arterial,1800,48,1,,,,,,,
101783 24,,101783,24,,74,,,-1,4177,0,hot,1800,25,1,,,,,,,
101783 101782,Cable,101783,101782,,1897,,,-1,688,0,arterial,1676,48,1,,,,,,,
101783 101784,Cable,101783,101784,,1898,,,1,1187,0,arterial,1734,48,1,,,,,,,
101784 155,,101784,155,,384,,,-1,1290,0,hot,1800,25,1,,,,,,,
101784 101783,Cable,101784,101783,,1898,,,-1,1187,0,arterial,1734,48,1,,,,,,,
101784 101785,Cable,101784,101785,,1899,,,1,1364,0,arterial,1734,46,1,,,,,,,
101785 101761,Cable,101785,101761,,1867,,,-1,1666,0,arterial,1657,41,1,,,,,,,
101785 101762,Diller,101785,101762,,1870,,,-1,1420,0,arterial,1734,37,1,,,,,,,
101785 101784,Cable,101785,101784,,1899,,,-1,1364,0,arterial,1734,46,1,,,,,,,
101785 101786,Diller,101785,101786,,1900,,,1,3774,0,arterial,1618,35,1,,,,,,,
101786 24,,101786,24,,75,,,-1,2624,0,hot,1800,25,1,,,,,,,
101786 101785,Diller,101786,101785,,1900,,,-1,3774,0,arterial,1734,35,1,,,,,,,
101786 101787,Diller,101786,101787,,1901,,,1,777,0,arterial,1734,35,1,,,,,,,
101787 146,,101787,146,,363,,,-1,2227,0,hot,1800,25,1,,,,,,,
101787 101786,Diller,101787,101786,,1901,,,-1,777,0,arterial,1800,35,1,,,,,,,
101787 101904,Diller,101787,101904,,1902,,,1,2756,0,arterial,1734,41,1,,,,,,,
101788 100177,Cable,101788,100177,,1286,,,-1,329,0,arterial,1548,42,2,,,,,,,
101788 101761,Cable,101788,101761,,1868,,,-1,3388,0,arterial,1734,43,1,,,,,,,
101789 147,,101789,147,,364,,,-1,599,0,hot,1800,25,1,,,,,,,
101789 100177,Cable,101789,100177,,1287,,,-1,940,0,highway,1657,44,2,,,,,,,
101789 101790,Cable,101789,101790,,1903,,,1,893,0,highway,1657,44,2,,,,,,,
101790 100234,Elida,101790,100234,,1346,,,-1,747,0,highway,1657,38,2,,,,,,,
101790 101789,Cable,101790,101789,,1903,,,-1,893,0,highway,1734,44,2,,,,,,,
101790 101791,Elida,101790,101791,,1904,,,1,861,0,highway,1800,40,2,,,,,,,
101790 101794,Cable,101790,101794,,1905,,,1,861,0,highway,1548,46,2,,,,,,,
101791 147,,101791,147,,365,,,-1,1636,0,hot,1800,25,1,,,,,,,
101791 101790,Elida,101791,101790,,1904,,,-1,861,0,highway,1657,40,2,,,,,,,
101791 101792,Elida,101791,101792,,1906,,,1,765,0,highway,1657,40,2,,,,,,,
101792 198,,101792,198,,493,,,-1,2327,0,hot,1800,25,1,,,,,,,
101792 382,,101792,382,,898,,,-1,297,0,hot,1800,25,1,,,,,,,
101792 101791,Elida,101792,101791,,1906,,,-1,765,0,highway,1657,40,2,,,,,,,
101792 101793,Elida,101792,101793,,1907,,,1,683,0,highway,1657,40,2,,,,,,,
101793 100173,Elida,101793,100173,,1275,,,-1,3127,0,highway,1657,39,2,,,,,,,
101793 101792,Elida,101793,101792,,1907,,,-1,683,0,highway,1800,40,2,,,,,,,
101793 101897,Robb,101793,101897,,1908,,,1,3378,0,highway,1734,35,2,,,,,,,
101794 100303,College Park,101794,100303,,1433,,,-1,353,0,arterial,1734,26,1,,,,,,,
101794 100304,Driveway,101794,100304,,1434,,,-1,341,0,arterial,1800,26,1,,,,,,,
101794 101746,Cable,101794,101746,,1851,,,-1,898,0,highway,1800,46,2,,,,,,,
101794 101790,Cable,101794,101790,,1905,,,-1,861,0,highway,1657,46,2,,,,,,,
101795 100246,Windsor,101795,100246,,1353,,,-1,380,0,arterial,1734,26,1,,,,,,,
101795 100311,Cable,101795,100311,,1440,,,-1,724,0,highway,1657,46,2,,,,,,,
101795 101746,Cable,101795,101746,,1852,,,-1,261,0,highway,1657,46,2,,,,,,,
101796 100310,Driveway,101796,100310,,1438,,,-1,308,0,arterial,1676,26,1,,,,,,,
101796 100311,Cable,101796,100311,,1441,,,-1,882,0,highway,1676,46,2,,,,,,,
101796 101797,Cable,101796,101797,,1909,,,1,462,0,highway,1800,46,2,,,,,,,
101796 104441,Latham,101796,104441,,1910,,,1,589,0,arterial,1800,27,1,,,,,,,
101797 141,,101797,141,,347,,,-1,571,0,hot,1800,25,1,,,,,,,
101797 194,,101797,194,,487,,,-1,613,0,hot,1800,25,1,,,,,,,
101797 101796,Cable,101797,101796,,1909,,,-1,462,0,highway,1548,46,2,,,,,,,
101797 101800,Cable,101797,101800,,1911,,,1,807,0,highway,1657,46,2,,,,,,,
101798 140,,101798,140,,345,,,-1,548,0,hot,1800,25,1,,,,,,,
101798 383,,101798,383,,899,,,-1,870,0,hot,1800,25,1,,,,,,,
101798 101799,Latham,101798,101799,,1912,,,1,1453,0,arterial,1800,25,1,,,,,,,
101798 104441,Latham,101798,104441,,1913,,,1,2101,0,arterial,1734,27,1,,,,,,,
101799 139,,101799,139,,343,,,-1,1185,0,hot,1800,25,1,,,,,,,
101799 101798,Latham,101799,101798,,1912,,,-1,1453,0,arterial,1800,27,1,,,,,,,
101799 101884,Latham,101799,101884,,1914,,,1,1349,0,arterial,1734,27,1,,,,,,,
101800 100748,Allentown,101800,100748,,1810,,,-1,599,0,highway,1657,36,2,,,,,,,
101800 101797,Cable,101800,101797,,1911,,,-1,807,0,highway,1800,46,2,,,,,,,
101800 101801,Allentown,101800,101801,,1915,,,1,1159,0,highway,1734,32,2,,,,,,,
