mvmt_id,node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,type,penalty,capacity,ctrl_type
8763,103671,,244 103671,1,1,103671 242,1,1,thru,,,none
8764,103671,,242 103671,1,1,103671 103612,1,1,right,,,none
8765,103671,,103612 103671,1,1,103671 244,1,1,right,,,none
8766,103671,,103612 103671,1,1,103671 103612,1,1,uturn,,,none
8767,103672,,451 103672,1,1,103672 103662,1,1,thru,,,none
8768,103672,,103662 103672,1,1,103672 451,1,1,thru,,,none
8769,103672,,103662 103672,1,1,103672 103662,1,1,uturn,,,none
8770,103674,,241 103674,1,1,103674 103666,1,1,left,,,none
8771,103674,,242 103674,1,1,103674 103647,1,1,left,,,none
8772,103674,,103647 103674,1,1,103674 241,1,1,left,,,none
8773,103674,,103666 103674,1,1,103674 242,1,1,left,,,none
8774,103674,,241 103674,1,1,103674 242,1,1,thru,,,none
8775,103674,,242 103674,1,1,103674 241,1,1,thru,,,none
8776,103674,,103647 103674,1,1,103674 103666,1,1,thru,,,none
8777,103674,,103666 103674,1,1,103674 103647,1,1,thru,,,none
8778,103674,,241 103674,1,1,103674 103647,1,1,right,,,none
8779,103674,,242 103674,1,1,103674 103666,1,1,right,,,none
8780,103674,,103647 103674,1,1,103674 242,1,1,right,,,none
8781,103674,,103666 103674,1,1,103674 241,1,1,right,,,none
8782,103676,,103666 103676,1,1,103676 103690,1,1,thru,,,none
8783,103676,,103690 103676,1,1,103676 103666,1,1,thru,,,none
8784,103678,,243 103678,1,1,103678 103592,1,1,thru,,,none
8785,103678,,103592 103678,1,1,103678 243,1,1,thru,,,none
8786,103678,,243 103678,1,1,103678 243,1,1,uturn,,,none
8787,103678,,103592 103678,1,1,103678 103592,1,1,uturn,,,none
8788,103679,,251 103679,1,1,103679 103648,1,1,left,,,none
8789,103679,,255 103679,1,1,103679 100678,1,1,left,,,none
8790,103679,,100678 103679,1,1,103679 251,1,1,left,,,none
8791,103679,,103648 103679,1,1,103679 255,1,1,left,,,none
8792,103679,,251 103679,1,1,103679 255,1,1,thru,,,none
8793,103679,,255 103679,1,1,103679 251,1,1,thru,,,none
8794,103679,,100678 103679,1,1,103679 103648,1,1,thru,,,none
8795,103679,,103648 103679,1,1,103679 100678,1,1,thru,,,none
8796,103679,,251 103679,1,1,103679 100678,1,1,right,,,none
8797,103679,,255 103679,1,1,103679 103648,1,1,right,,,none
8798,103679,,100678 103679,1,1,103679 255,1,1,right,,,none
8799,103679,,103648 103679,1,1,103679 251,1,1,right,,,none
8800,103679,,251 103679,1,1,103679 251,1,1,uturn,,,none
8801,103679,,255 103679,1,1,103679 255,1,1,uturn,,,none
8802,103680,,252 103680,1,1,103680 103643,1,1,left,,,none
8803,103680,,253 103680,1,1,103680 103703,1,1,left,,,none
8804,103680,,103643 103680,1,1,103680 253,1,1,left,,,none
8805,103680,,103703 103680,1,1,103680 252,1,1,left,,,none
8806,103680,,252 103680,1,1,103680 253,1,1,thru,,,none
8807,103680,,253 103680,1,1,103680 252,1,1,thru,,,none
8808,103680,,103643 103680,1,1,103680 103703,1,1,thru,,,none
8809,103680,,103703 103680,1,1,103680 103643,1,1,thru,,,none
8810,103680,,252 103680,1,1,103680 103703,1,1,right,,,none
8811,103680,,253 103680,1,1,103680 103643,1,1,right,,,none
8812,103680,,103643 103680,1,1,103680 252,1,1,right,,,none
8813,103680,,103703 103680,1,1,103680 253,1,1,right,,,none
8814,103681,,454 103681,1,1,103681 103682,1,1,thru,,,none
8815,103681,,103682 103681,1,1,103681 454,1,1,thru,,,none
8816,103681,,103682 103681,1,1,103681 103682,1,1,uturn,,,none
8817,103682,,242 103682,1,1,103682 103666,1,1,left,,,none
8818,103682,,103681 103682,1,1,103682 242,1,1,left,,,none
8819,103682,,103666 103682,1,1,103682 103681,1,1,thru,,,none
8820,103682,,103681 103682,1,1,103682 103666,1,1,thru,,,none
8821,103682,,242 103682,1,1,103682 103681,1,1,right,,,none
8822,103682,,103666 103682,1,1,103682 242,1,1,right,,,none
8823,103683,,103684 103683,1,1,103683 103688,1,1,thru,,,none
8824,103683,,103688 103683,1,1,103683 103684,1,1,thru,,,none
8825,103684,,226 103684,1,1,103684 103690,1,1,left,,,none
8826,103684,,103683 103684,1,1,103684 226,1,1,left,,,none
8827,103684,,103683 103684,1,1,103684 103690,1,1,thru,,,none
8828,103684,,103690 103684,1,1,103684 103683,1,1,thru,,,none
8829,103684,,226 103684,1,1,103684 103683,1,1,right,,,none
8830,103684,,103690 103684,1,1,103684 226,1,1,right,,,none
8831,103684,,226 103684,1,1,103684 226,1,1,uturn,,,none
8832,103687,,253 103687,1,1,103687 103643,1,1,left,,,none
8833,103687,,254 103687,1,1,103687 103640,1,1,left,,,none
8834,103687,,103640 103687,1,1,103687 253,1,1,left,,,none
8835,103687,,103643 103687,1,1,103687 254,1,1,left,,,none
8836,103687,,253 103687,1,1,103687 254,1,1,thru,,,none
8837,103687,,254 103687,1,1,103687 253,1,1,thru,,,none
8838,103687,,103640 103687,1,1,103687 103643,1,1,thru,,,none
8839,103687,,103643 103687,1,1,103687 103640,1,1,thru,,,none
8840,103687,,253 103687,1,1,103687 103640,1,1,right,,,none
8841,103687,,254 103687,1,1,103687 103643,1,1,right,,,none
8842,103687,,103640 103687,1,1,103687 254,1,1,right,,,none
8843,103687,,103643 103687,1,1,103687 253,1,1,right,,,none
8844,103688,,225 103688,1,1,103688 103577,1,1,left,,,none
8845,103688,,103683 103688,1,1,103688 225,1,1,left,,,none
8846,103688,,103577 103688,1,1,103688 103683,1,1,thru,,,none
8847,103688,,103683 103688,1,1,103688 103577,1,1,thru,,,none
8848,103688,,225 103688,1,1,103688 103683,1,1,right,,,none
8849,103688,,103577 103688,1,1,103688 225,1,1,right,,,none
8850,103689,,253 103689,1,1,103689 103648,1,1,left,,,none
8851,103689,,103703 103689,1,1,103689 253,1,1,left,,,none
8852,103689,,103648 103689,1,1,103689 103703,1,1,thru,,,none
8853,103689,,103703 103689,1,1,103689 103648,1,1,thru,,,none
8854,103689,,253 103689,1,1,103689 103703,1,1,right,,,none
8855,103689,,103648 103689,1,1,103689 253,1,1,right,,,none
8856,103690,,103649 103690,1,1,103690 103684,1,1,left,,,none
8857,103690,,103684 103690,1,1,103690 103676,1,1,left,,,none
8858,103690,,103649 103690,1,1,103690 103676,1,1,thru,,,none
8859,103690,,103676 103690,1,1,103690 103649,1,1,thru,,,none
8860,103690,,103676 103690,1,1,103690 103684,1,1,right,,,none
8861,103690,,103684 103690,1,1,103690 103649,1,1,right,,,none
8862,103691,,220 103691,1,1,103691 103698,1,1,left,,,none
8863,103691,,103664 103691,1,1,103691 220,1,1,left,,,none
8864,103691,,103664 103691,1,1,103691 103698,1,1,thru,,,none
8865,103691,,103698 103691,1,1,103691 103664,1,1,thru,,,none
8866,103691,,220 103691,1,1,103691 103664,1,1,right,,,none
8867,103691,,103698 103691,1,1,103691 220,1,1,right,,,none
8868,103691,,220 103691,1,1,103691 220,1,1,uturn,,,none
8869,103692,,255 103692,1,1,103692 103640,1,1,left,,,none
8870,103692,,256 103692,1,1,103692 103580,1,1,left,,,none
8871,103692,,103580 103692,1,1,103692 255,1,1,left,,,none
8872,103692,,103640 103692,1,1,103692 256,1,1,left,,,none
8873,103692,,255 103692,1,1,103692 256,1,1,thru,,,none
8874,103692,,256 103692,1,1,103692 255,1,1,thru,,,none
8875,103692,,103580 103692,1,1,103692 103640,1,1,thru,,,none
8876,103692,,103640 103692,1,1,103692 103580,1,1,thru,,,none
8877,103692,,255 103692,1,1,103692 103580,1,1,right,,,none
8878,103692,,256 103692,1,1,103692 103640,1,1,right,,,none
8879,103692,,103580 103692,1,1,103692 256,1,1,right,,,none
8880,103692,,103640 103692,1,1,103692 255,1,1,right,,,none
8881,103693,,254 103693,1,1,103693 100705,1,1,left,,,none
8882,103693,,256 103693,1,1,103693 103640,1,1,left,,,none
8883,103693,,100705 103693,1,1,103693 256,1,1,left,,,none
8884,103693,,103640 103693,1,1,103693 254,1,1,left,,,none
8885,103693,,254 103693,1,1,103693 256,1,1,thru,,,none
8886,103693,,256 103693,1,1,103693 254,1,1,thru,,,none
8887,103693,,100705 103693,1,1,103693 103640,1,1,thru,,,none
8888,103693,,103640 103693,1,1,103693 100705,1,1,thru,,,none
8889,103693,,254 103693,1,1,103693 103640,1,1,right,,,none
8890,103693,,256 103693,1,1,103693 100705,1,1,right,,,none
8891,103693,,100705 103693,1,1,103693 254,1,1,right,,,none
8892,103693,,103640 103693,1,1,103693 256,1,1,right,,,none
8893,103694,,252 103694,1,1,103694 103569,1,1,left,,,none
8894,103694,,254 103694,1,1,103694 103643,1,1,left,,,none
8895,103694,,103569 103694,1,1,103694 254,1,1,left,,,none
8896,103694,,103643 103694,1,1,103694 252,1,1,left,,,none
8897,103694,,252 103694,1,1,103694 254,1,1,thru,,,none
8898,103694,,254 103694,1,1,103694 252,1,1,thru,,,none
8899,103694,,103569 103694,1,1,103694 103643,1,1,thru,,,none
8900,103694,,103643 103694,1,1,103694 103569,1,1,thru,,,none
8901,103694,,252 103694,1,1,103694 103643,1,1,right,,,none
8902,103694,,254 103694,1,1,103694 103569,1,1,right,,,none
8903,103694,,103569 103694,1,1,103694 252,1,1,right,,,none
8904,103694,,103643 103694,1,1,103694 254,1,1,right,,,none
8905,103695,,219 103695,1,1,103695 103701,1,1,left,,,none
8906,103695,,225 103695,1,1,103695 103696,1,1,left,,,none
8907,103695,,103696 103695,1,1,103695 219,1,1,left,,,none
8908,103695,,103701 103695,1,1,103695 225,1,1,left,,,none
8909,103695,,219 103695,1,1,103695 225,1,1,thru,,,none
8910,103695,,222 103695,1,1,103695 219,1,1,thru,,,none
8911,103695,,225 103695,1,1,103695 219,1,1,thru,,,none
8912,103695,,103696 103695,1,1,103695 103701,1,1,thru,,,none
8913,103695,,103701 103695,1,1,103695 103696,1,1,thru,,,none
8914,103695,,219 103695,1,1,103695 103696,1,1,right,,,none
8915,103695,,222 103695,1,1,103695 225,1,1,right,,,none
8916,103695,,225 103695,1,1,103695 103701,1,1,right,,,none
8917,103695,,103696 103695,1,1,103695 225,1,1,right,,,none
8918,103695,,103701 103695,1,1,103695 219,1,1,right,,,none
8919,103695,,219 103695,,,103695 222,,,other1,,,none
8920,103695,,222 103695,,,103695 103696,,,other1,,,none
8921,103695,,225 103695,,,103695 222,,,other1,,,none
8922,103695,,103696 103695,,,103695 222,,,other1,,,none
8923,103695,,103701 103695,,,103695 222,,,other1,,,none
8924,103696,,103695 103696,1,1,103696 103697,1,2,thru,,,none
8925,103696,,103697 103696,1,2,103696 103695,1,1,thru,,,none
8926,103697,,103649 103697,1,1,103697 103698,1,1,left,,,signal
8927,103697,,103696 103697,1,1,103697 103649,1,1,left,,,signal
8928,103697,,103698 103697,1,1,103697 103699,1,1,left,,,signal
8929,103697,,103699 103697,1,1,103697 103696,1,1,left,,,signal
8930,103697,,103649 103697,1,1,103697 103699,1,1,thru,,,signal
8931,103697,,103696 103697,1,2,103697 103698,1,1,thru,,,signal
8932,103697,,103698 103697,1,1,103697 103696,1,2,thru,,,signal
8933,103697,,103699 103697,1,1,103697 103649,1,1,thru,,,signal
8934,103697,,103649 103697,1,1,103697 103696,2,2,right,,,signal
8935,103697,,103696 103697,2,2,103697 103699,1,1,right,,,signal
8936,103697,,103698 103697,1,1,103697 103649,1,1,right,,,signal
8937,103697,,103699 103697,1,1,103697 103698,1,1,right,,,signal
8938,103698,,221 103698,1,1,103698 103697,1,1,left,,,none
8939,103698,,223 103698,1,1,103698 103691,1,1,left,,,none
8940,103698,,103691 103698,1,1,103698 221,1,1,left,,,none
8941,103698,,103697 103698,1,1,103698 223,1,1,left,,,none
8942,103698,,221 103698,1,1,103698 223,1,1,thru,,,none
8943,103698,,223 103698,1,1,103698 221,1,1,thru,,,none
8944,103698,,103691 103698,1,1,103698 103697,1,1,thru,,,none
8945,103698,,103697 103698,1,1,103698 103691,1,1,thru,,,none
8946,103698,,221 103698,1,1,103698 103691,1,1,right,,,none
8947,103698,,223 103698,1,1,103698 103697,1,1,right,,,none
8948,103698,,103691 103698,1,1,103698 223,1,1,right,,,none
8949,103698,,103697 103698,1,1,103698 221,1,1,right,,,none
8950,103699,,221 103699,1,1,103699 103667,1,1,left,,,none
8951,103699,,103697 103699,1,1,103699 221,1,1,left,,,none
8952,103699,,103667 103699,1,1,103699 103697,1,1,thru,,,none
8953,103699,,103697 103699,1,1,103699 103667,1,1,thru,,,none
8954,103699,,221 103699,1,1,103699 103697,1,1,right,,,none
8955,103699,,103667 103699,1,1,103699 221,1,1,right,,,none
8956,103699,,221 103699,1,1,103699 221,1,1,uturn,,,none
8957,103700,,254 103700,1,1,103700 103569,1,1,left,,,none
8958,103700,,100705 103700,1,1,103700 254,1,1,left,,,none
8959,103700,,100705 103700,1,2,103700 103569,1,2,thru,,,none
8960,103700,,103569 103700,1,2,103700 100705,1,2,thru,,,none
8961,103700,,254 103700,1,1,103700 100705,2,2,right,,,none
8962,103700,,103569 103700,2,2,103700 254,1,1,right,,,none
8963,103701,,103695 103701,1,1,103701 103702,1,1,thru,,,none
8964,103701,,103702 103701,1,1,103701 103695,1,1,thru,,,none
8965,103702,,103663 103702,1,1,103702 103701,1,1,thru,,,none
8966,103702,,103701 103702,1,1,103702 103663,1,1,thru,,,none
8967,103703,,103680 103703,1,1,103703 103689,1,1,left,,,none
8968,103703,,103689 103703,1,1,103703 103715,1,1,left,,,none
8969,103703,,103680 103703,1,1,103703 103715,1,1,thru,,,none
8970,103703,,103715 103703,1,1,103703 103680,1,1,thru,,,none
8971,103703,,103689 103703,1,1,103703 103680,1,1,right,,,none
8972,103703,,103715 103703,1,1,103703 103689,1,1,right,,,none
8973,103704,,103650 103704,1,1,103704 103705,1,1,left,,,none
8974,103704,,103705 103704,1,1,103704 100764,1,1,left,,,none
8975,103704,,100764 103704,1,1,103704 103650,1,1,thru,,,none
8976,103704,,103650 103704,1,1,103704 100764,1,1,thru,,,none
8977,103704,,100764 103704,1,1,103704 103705,1,1,right,,,none
8978,103704,,103705 103704,1,1,103704 103650,1,1,right,,,none
8979,103705,,100763 103705,1,1,103705 103704,1,1,left,,,4_stop
8980,103705,,103639 103705,1,1,103705 100763,1,1,left,,,4_stop
8981,103705,,103656 103705,1,1,103705 103639,1,1,left,,,4_stop
8982,103705,,103704 103705,1,1,103705 103656,1,1,left,,,4_stop
8983,103705,,100763 103705,1,1,103705 103656,1,1,thru,,,4_stop
8984,103705,,103639 103705,1,1,103705 103704,1,1,thru,,,4_stop
8985,103705,,103656 103705,1,1,103705 100763,1,1,thru,,,4_stop
8986,103705,,103704 103705,1,1,103705 103639,1,1,thru,,,4_stop
8987,103705,,100763 103705,1,1,103705 103639,1,1,right,,,4_stop
8988,103705,,103639 103705,1,1,103705 103656,1,1,right,,,4_stop
8989,103705,,103656 103705,1,1,103705 103704,1,1,right,,,4_stop
8990,103705,,103704 103705,1,1,103705 100763,1,1,right,,,4_stop
8991,103706,,215 103706,1,1,103706 103713,1,1,left,,,none
8992,103706,,103707 103706,1,1,103706 215,1,1,left,,,none
8993,103706,,103707 103706,1,1,103706 103713,1,1,thru,,,none
8994,103706,,103713 103706,1,1,103706 103707,1,1,thru,,,none
8995,103706,,215 103706,1,1,103706 103707,1,1,right,,,none
8996,103706,,103713 103706,1,1,103706 215,1,1,right,,,none
8997,103707,,103706 103707,1,1,103707 103631,1,1,left,,,none
8998,103707,,103709 103707,1,1,103707 103706,1,1,left,,,none
8999,103707,,103631 103707,1,1,103707 103709,1,1,thru,,,none
9000,103707,,103709 103707,1,1,103707 103631,1,1,thru,,,none
9001,103707,,103631 103707,1,1,103707 103706,1,1,right,,,none
9002,103707,,103706 103707,1,1,103707 103709,1,1,right,,,none
9003,103708,,103597 103708,1,1,103708 103720,1,1,left,,,none
9004,103708,,103720 103708,1,1,103708 103717,1,1,left,,,none
9005,103708,,103597 103708,1,1,103708 103717,1,1,thru,,,none
9006,103708,,103717 103708,1,1,103708 103597,1,1,thru,,,none
9007,103708,,103717 103708,1,1,103708 103720,1,1,right,,,none
9008,103708,,103720 103708,1,1,103708 103597,1,1,right,,,none
9009,103709,,103597 103709,1,1,103709 103707,1,1,left,,,none
9010,103709,,103707 103709,1,1,103709 103614,1,1,left,,,none
9011,103709,,103597 103709,1,1,103709 103614,1,1,thru,,,none
9012,103709,,103614 103709,1,1,103709 103597,1,1,thru,,,none
9013,103709,,103614 103709,1,1,103709 103707,1,1,right,,,none
9014,103709,,103707 103709,1,1,103709 103597,1,1,right,,,none
9015,103710,,216 103710,1,1,103710 103614,1,1,left,,,none
9016,103710,,231 103710,1,1,103710 103603,1,1,left,,,none
9017,103710,,103603 103710,1,1,103710 216,1,1,left,,,none
9018,103710,,103614 103710,1,1,103710 231,1,1,left,,,none
9019,103710,,216 103710,1,1,103710 231,1,1,thru,,,none
9020,103710,,231 103710,1,1,103710 216,1,1,thru,,,none
9021,103710,,103603 103710,1,1,103710 103614,1,1,thru,,,none
9022,103710,,103614 103710,1,1,103710 103603,1,1,thru,,,none
9023,103710,,216 103710,1,1,103710 103603,1,1,right,,,none
9024,103710,,231 103710,1,1,103710 103614,1,1,right,,,none
9025,103710,,103603 103710,1,1,103710 231,1,1,right,,,none
9026,103710,,103614 103710,1,1,103710 216,1,1,right,,,none
9027,103711,,103661 103711,1,1,103711 103714,1,1,left,,,2_stop
9028,103711,,103712 103711,1,1,103711 103661,1,1,left,,,2_stop
9029,103711,,103713 103711,1,1,103711 103712,1,1,left,,,2_stop
9030,103711,,103714 103711,1,1,103711 103713,1,1,left,,,2_stop
9031,103711,,103661 103711,1,1,103711 103713,1,1,thru,,,2_stop
9032,103711,,103712 103711,1,1,103711 103714,1,1,thru,,,2_stop
9033,103711,,103713 103711,1,1,103711 103661,1,1,thru,,,2_stop
9034,103711,,103714 103711,1,1,103711 103712,1,1,thru,,,2_stop
9035,103711,,103661 103711,1,1,103711 103712,1,1,right,,,2_stop
9036,103711,,103712 103711,1,1,103711 103713,1,1,right,,,2_stop
9037,103711,,103713 103711,1,1,103711 103714,1,1,right,,,2_stop
9038,103711,,103714 103711,1,1,103711 103661,1,1,right,,,2_stop
9039,103712,,215 103712,1,1,103712 103657,1,1,left,,,none
9040,103712,,103711 103712,1,1,103712 215,1,1,left,,,none
9041,103712,,103657 103712,1,1,103712 103711,1,1,thru,,,none
9042,103712,,103711 103712,1,1,103712 103657,1,1,thru,,,none
9043,103712,,215 103712,1,1,103712 103711,1,1,right,,,none
9044,103712,,103657 103712,1,1,103712 215,1,1,right,,,none
9045,103713,,103706 103713,1,1,103713 103711,1,1,thru,,,none
9046,103713,,103711 103713,1,1,103713 103706,1,1,thru,,,none
9047,103714,,217 103714,1,1,103714 103711,1,1,left,,,none
9048,103714,,103668 103714,1,1,103714 217,1,1,left,,,none
9049,103714,,103668 103714,1,1,103714 103711,1,1,thru,,,none
9050,103714,,103711 103714,1,1,103714 103668,1,1,thru,,,none
9051,103714,,217 103714,1,1,103714 103668,1,1,right,,,none
9052,103714,,103711 103714,1,1,103714 217,1,1,right,,,none
9053,103714,,217 103714,1,1,103714 217,1,1,uturn,,,none
9054,103715,,103703 103715,1,1,103715 103716,1,1,thru,,,none
9055,103715,,103716 103715,1,1,103715 103703,1,1,thru,,,none
9056,103716,,458 103716,1,1,103716 103715,1,1,thru,,,none
9057,103716,,103715 103716,1,1,103716 458,1,1,thru,,,none
9058,103716,,103715 103716,1,1,103716 103715,1,1,uturn,,,none
9059,103717,,215 103717,1,1,103717 103708,1,1,left,,,none
9060,103717,,103657 103717,1,1,103717 215,1,1,left,,,none
9061,103717,,103657 103717,1,1,103717 103708,1,1,thru,,,none
9062,103717,,103708 103717,1,1,103717 103657,1,1,thru,,,none
9063,103717,,215 103717,1,1,103717 103657,1,1,right,,,none
9064,103717,,103708 103717,1,1,103717 215,1,1,right,,,none
9065,103718,,212 103718,1,1,103718 103629,1,1,left,,,none
9066,103718,,103625 103718,1,1,103718 212,1,1,left,,,none
9067,103718,,103625 103718,1,1,103718 103629,1,1,thru,,,none
9068,103718,,103629 103718,1,1,103718 103625,1,1,thru,,,none
9069,103718,,212 103718,1,1,103718 103625,1,1,right,,,none
9070,103718,,103629 103718,1,1,103718 212,1,1,right,,,none
9071,103719,,103641 103719,1,1,103719 103657,1,1,thru,,,none
9072,103719,,103657 103719,1,1,103719 103641,1,1,thru,,,none
9073,103720,,216 103720,1,1,103720 103625,1,1,left,,,none
9074,103720,,103708 103720,1,1,103720 216,1,1,left,,,none
9075,103720,,103625 103720,1,1,103720 103708,1,1,thru,,,none
9076,103720,,103708 103720,1,1,103720 103625,1,1,thru,,,none
9077,103720,,216 103720,1,1,103720 103708,1,1,right,,,none
9078,103720,,103625 103720,1,1,103720 216,1,1,right,,,none
9079,103721,,216 103721,1,1,103721 103603,1,1,left,,,none
9080,103721,,103625 103721,1,1,103721 216,1,1,left,,,none
9081,103721,,103603 103721,1,1,103721 103625,1,1,thru,,,none
9082,103721,,103625 103721,1,1,103721 103603,1,1,thru,,,none
9083,103721,,216 103721,1,1,103721 103625,1,1,right,,,none
9084,103721,,103603 103721,1,1,103721 216,1,1,right,,,none
9085,103722,,103592 103722,1,1,103722 103632,1,1,thru,,,none
9086,103722,,103632 103722,1,1,103722 103592,1,1,thru,,,none
9087,103723,,289 103723,1,1,103723 103735,1,1,left,,,none
9088,103723,,103736 103723,1,1,103723 289,1,1,left,,,none
9089,103723,,103735 103723,1,1,103723 103736,1,1,thru,,,none
9090,103723,,103736 103723,1,1,103723 103735,1,1,thru,,,none
9091,103723,,289 103723,1,1,103723 103736,1,1,right,,,none
9092,103723,,103735 103723,1,1,103723 289,1,1,right,,,none
9093,103723,,289 103723,1,1,103723 289,1,1,uturn,,,none
9094,103724,,285 103724,1,1,103724 103738,1,1,left,,,none
9095,103724,,103849 103724,1,1,103724 285,1,1,left,,,none
9096,103724,,103738 103724,1,1,103724 103849,1,1,thru,,,none
9097,103724,,103849 103724,1,1,103724 103738,1,1,thru,,,none
9098,103724,,285 103724,1,1,103724 103849,1,1,right,,,none
9099,103724,,103738 103724,1,1,103724 285,1,1,right,,,none
9100,103725,,103726 103725,1,1,103725 103759,1,1,thru,,,none
9101,103725,,103759 103725,1,1,103725 103726,1,1,thru,,,none
9102,103726,,103725 103726,1,1,103726 103776,1,1,thru,,,none
9103,103726,,103776 103726,1,1,103726 103725,1,1,thru,,,none
9104,103727,,245 103727,1,1,103727 103750,1,1,left,,,none
9105,103727,,247 103727,1,1,103727 103728,1,1,left,,,none
9106,103727,,103728 103727,1,1,103727 245,1,1,left,,,none
9107,103727,,103750 103727,1,1,103727 247,1,1,left,,,none
9108,103727,,245 103727,1,1,103727 247,1,1,thru,,,none
9109,103727,,247 103727,1,1,103727 245,1,1,thru,,,none
9110,103727,,103728 103727,1,1,103727 103750,1,1,thru,,,none
9111,103727,,103750 103727,1,1,103727 103728,1,1,thru,,,none
9112,103727,,245 103727,1,1,103727 103728,1,1,right,,,none
9113,103727,,247 103727,1,1,103727 103750,1,1,right,,,none
9114,103727,,103728 103727,1,1,103727 247,1,1,right,,,none
9115,103727,,103750 103727,1,1,103727 245,1,1,right,,,none
9116,103727,,245 103727,1,1,103727 245,1,1,uturn,,,none
9117,103727,,247 103727,1,1,103727 247,1,1,uturn,,,none
9118,103728,,103727 103728,1,1,103728 103776,1,1,left,,,none
9119,103728,,103773 103728,1,1,103728 103727,1,1,left,,,none
9120,103728,,103773 103728,1,1,103728 103776,1,1,thru,,,none
9121,103728,,103776 103728,1,1,103728 103773,1,1,thru,,,none
9122,103728,,103727 103728,1,1,103728 103773,1,1,right,,,none
9123,103728,,103776 103728,1,1,103728 103727,1,1,right,,,none
9124,103729,,243 103729,1,1,103729 103754,1,1,left,,,none
9125,103729,,245 103729,1,1,103729 103730,1,1,left,,,none
9126,103729,,103730 103729,1,1,103729 243,1,1,left,,,none
9127,103729,,103754 103729,1,1,103729 245,1,1,left,,,none
9128,103729,,243 103729,1,1,103729 245,1,1,thru,,,none
9129,103729,,245 103729,1,1,103729 243,1,1,thru,,,none
9130,103729,,103730 103729,1,1,103729 103754,1,1,thru,,,none
9131,103729,,103754 103729,1,1,103729 103730,1,1,thru,,,none
9132,103729,,243 103729,1,1,103729 103730,1,1,right,,,none
9133,103729,,245 103729,1,1,103729 103754,1,1,right,,,none
9134,103729,,103730 103729,1,1,103729 245,1,1,right,,,none
9135,103729,,103754 103729,1,1,103729 243,1,1,right,,,none
9136,103730,,103729 103730,1,1,103730 103775,1,1,thru,,,none
9137,103730,,103775 103730,1,1,103730 103729,1,1,thru,,,none
9138,103731,,103732 103731,1,1,103731 103771,1,1,left,,,none
9139,103731,,103776 103731,1,1,103731 103732,1,1,left,,,none
9140,103731,,103771 103731,1,1,103731 103776,1,1,thru,,,none
9141,103731,,103776 103731,1,1,103731 103771,1,1,thru,,,none
9142,103731,,103732 103731,1,1,103731 103776,1,1,right,,,none
9143,103731,,103771 103731,1,1,103731 103732,1,1,right,,,none
9144,103732,,283 103732,1,1,103732 103793,1,1,left,,,none
9145,103732,,284 103732,1,1,103732 103731,1,1,left,,,none
9146,103732,,103731 103732,1,1,103732 283,1,1,left,,,none
9147,103732,,103793 103732,1,1,103732 284,1,1,left,,,none
9148,103732,,283 103732,1,1,103732 284,1,1,thru,,,none
9149,103732,,284 103732,1,1,103732 283,1,1,thru,,,none
9150,103732,,103731 103732,1,1,103732 103793,1,1,thru,,,none
9151,103732,,103793 103732,1,1,103732 103731,1,1,thru,,,none
9152,103732,,283 103732,1,1,103732 103731,1,1,right,,,none
9153,103732,,284 103732,1,1,103732 103793,1,1,right,,,none
9154,103732,,103731 103732,1,1,103732 284,1,1,right,,,none
9155,103732,,103793 103732,1,1,103732 283,1,1,right,,,none
9156,103733,,103771 103733,1,1,103733 103785,1,1,thru,,,none
9157,103733,,103785 103733,1,1,103733 103771,1,1,thru,,,none
9158,103734,,103793 103734,1,1,103734 103795,1,1,thru,,,none
9159,103734,,103795 103734,1,1,103734 103793,1,1,thru,,,none
9160,103735,,103627 103735,1,1,103735 103737,1,1,left,,,none
9161,103735,,103737 103735,1,1,103735 103723,1,1,left,,,none
9162,103735,,103627 103735,1,1,103735 103723,1,1,thru,,,none
9163,103735,,103723 103735,1,1,103735 103627,1,1,thru,,,none
9164,103735,,103723 103735,1,1,103735 103737,1,1,right,,,none
9165,103735,,103737 103735,1,1,103735 103627,1,1,right,,,none
9166,103736,,103723 103736,1,1,103736 103846,1,1,thru,,,none
9167,103736,,103846 103736,1,1,103736 103723,1,1,thru,,,none
9168,103737,,103735 103737,1,1,103737 103738,1,1,left,,,2_stop
9169,103737,,103738 103737,-1,-1,103737 103838,1,1,left,,,2_stop
9170,103737,,103838 103737,1,1,103737 104405,1,1,left,,,2_stop
9171,103737,,104405 103737,-1,-1,103737 103735,1,1,left,,,2_stop
9172,103737,,103735 103737,1,1,103737 103838,1,1,thru,,,2_stop
9173,103737,,103738 103737,1,1,103737 104405,1,1,thru,,,2_stop
9174,103737,,103838 103737,1,1,103737 103735,1,1,thru,,,2_stop
9175,103737,,104405 103737,1,1,103737 103738,1,1,thru,,,2_stop
9176,103737,,103735 103737,1,1,103737 104405,1,1,right,,,2_stop
9177,103737,,103738 103737,1,1,103737 103735,1,1,right,,,2_stop
9178,103737,,103838 103737,1,1,103737 103738,1,1,right,,,2_stop
9179,103737,,104405 103737,1,1,103737 103838,1,1,right,,,2_stop
9180,103738,,103636 103738,0,0,103738 103784,1,1,left,,,2_stop
9181,103738,,103724 103738,1,1,103738 103737,1,1,left,,,2_stop
9182,103738,,103737 103738,1,1,103738 103636,1,1,left,,,2_stop
