lane_id,link_id,lane_num,allowed_uses,r_barrier,l_barrier,width
3828,103716 103715,1,,,,
3829,103716 458,1,,,,
3830,103717 103657,1,,,,
3831,103717 103708,1,,,,
3832,103717 215,1,,,,
3833,103718 103625,1,,,,
3834,103718 103629,1,,,,
3835,103718 212,1,,,,
3836,103719 103641,1,,,,
3837,103719 103657,1,,,,
3838,103720 103625,1,,,,
3839,103720 103708,1,,,,
3840,103720 216,1,,,,
3841,103721 103603,1,,,,
3842,103721 103625,1,,,,
3843,103721 216,1,,,,
3844,103722 103592,1,,,,
3845,103722 103632,1,,,,
3846,103723 103735,1,,,,
3847,103723 103736,1,,,,
3848,103723 289,1,,,,
3849,103724 103738,1,,,,
3850,103724 103849,1,,,,
3851,103724 285,1,,,,
3852,103725 103726,1,,,,
3853,103725 103759,1,,,,
3854,103726 103725,1,,,,
3855,103726 103776,1,,,,
3856,103727 103728,1,,,,
3857,103727 103750,1,,,,
3858,103727 245,1,,,,
3859,103727 247,1,,,,
3860,103728 103727,1,,,,
3861,103728 103773,1,,,,
3862,103728 103776,1,,,,
3863,103729 103730,1,,,,
3864,103729 103754,1,,,,
3865,103729 243,1,,,,
3866,103729 245,1,,,,
3867,103730 103729,1,,,,
3868,103730 103775,1,,,,
3869,103731 103732,1,,,,
3870,103731 103771,1,,,,
3871,103731 103776,1,,,,
3872,103732 103731,1,,,,
3873,103732 103793,1,,,,
3874,103732 283,1,,,,
3875,103732 284,1,,,,
3876,103733 103771,1,,,,
3877,103733 103785,1,,,,
3878,103734 103793,1,,,,
3879,103734 103795,1,,,,
3880,103735 103627,1,,,,
3881,103735 103723,1,,,,
3882,103735 103737,1,,,,
3883,103736 103723,1,,,,
3884,103736 103846,1,,,,
3885,103737 103735,1,,,,
3886,103737 103738,1,,,,
3887,103737 103838,1,,,,
3888,103737 104405,1,,,,
3889,103738 103636,1,,,,
3890,103738 103724,1,,,,
3891,103738 103737,1,,,,
3892,103738 103784,1,,,,
3893,103739 100681,1,,,,
3894,103739 103825,1,,,,
3895,103740 103741,1,,,,
3896,103740 103776,1,,,,
3897,103740 283,1,,,,
3898,103741 103740,1,,,,
3899,103741 103827,1,,,,
3900,103742 100679,1,,,,
3901,103742 100679,2,,,,
3902,103742 103811,1,,,,
3903,103742 103811,2,,,,
3904,103743 100696,1,,,,
3905,103743 100696,2,,,,
3906,103743 100705,1,,,,
3907,103743 100705,2,,,,
3908,103743 256,1,,,,
3909,103744 100694,1,,,,
3910,103744 100696,1,,,,
3911,103744 260,1,,,,
3912,103745 100677,1,,,,
3913,103745 103580,1,,,,
3914,103745 259,1,,,,
3915,103746 103747,1,,,,
3916,103746 103756,1,,,,
3917,103747 100765,1,,,,
3918,103747 103746,1,,,,
3919,103747 103750,1,,,,
3920,103747 103759,1,,,,
3921,103748 103751,1,,,,
3922,103748 244,1,,,,
3923,103749 103750,1,,,,
3924,103749 103758,1,,,,
3925,103750 103574,1,,,,
3926,103750 103727,1,,,,
3927,103750 103747,1,,,,
3928,103750 103749,1,,,,
3929,103751 103748,1,,,,
3930,103751 103754,1,,,,
3931,103753 103576,1,,,,
3932,103753 103758,1,,,,
3933,103754 103574,1,,,,
3934,103754 103613,1,,,,
3935,103754 103729,1,,,,
3936,103754 103751,1,,,,
3937,103756 103575,1,,,,
3938,103756 103746,1,,,,
3939,103758 103749,1,,,,
3940,103758 103753,1,,,,
3941,103758 246,1,,,,
3942,103758 248,1,,,,
3943,103759 103725,1,,,,
3944,103759 103747,1,,,,
3945,103759 247,1,,,,
3946,103759 249,1,,,,
3947,103759 250,1,,,,
3948,103760 103774,1,,,,
3949,103760 103775,1,,,,
3950,103760 234,1,,,,
3951,103761 103767,1,,,,
3952,103761 103768,1,,,,
3953,103762 103768,1,,,,
3954,103762 103779,1,,,,
3955,103763 103768,1,,,,
3956,103763 103787,1,,,,
3957,103763 240,1,,,,
3958,103764 103598,1,,,,
3959,103764 103615,1,,,,
3960,103765 103768,1,,,,
3961,103765 103772,1,,,,
3962,103765 240,1,,,,
3963,103767 103615,1,,,,
3964,103767 103761,1,,,,
3965,103767 233,1,,,,
3966,103767 234,1,,,,
3967,103768 103761,1,,,,
3968,103768 103762,1,,,,
3969,103768 103763,1,,,,
3970,103768 103765,1,,,,
3971,103771 103731,1,,,,
3972,103771 103733,1,,,,
3973,103771 240,1,,,,
3974,103772 103765,1,,,,
3975,103772 103773,1,,,,
3976,103772 103775,1,,,,
3977,103773 103728,1,,,,
3978,103773 103772,1,,,,
3979,103773 245,1,,,,
3980,103774 103615,1,,,,
3981,103774 103632,1,,,,
3982,103774 103760,1,,,,
3983,103775 103730,1,,,,
3984,103775 103760,1,,,,
3985,103775 103772,1,,,,
3986,103776 103726,1,,,,
3987,103776 103728,1,,,,
3988,103776 103731,1,,,,
3989,103776 103740,1,,,,
3990,103777 103598,1,,,,
3991,103777 103608,1,,,,
3992,103778 100678,1,,,,
3993,103778 103580,1,,,,
3994,103778 258,1,,,,
3995,103779 103616,1,,,,
3996,103779 103762,1,,,,
3997,103779 233,1,,,,
3998,103780 103616,1,,,,
3999,103780 103781,1,,,,
4000,103780 233,1,,,,
4001,103781 103608,1,,,,
4002,103781 103780,1,,,,
4003,103783 103621,1,,,,
4004,103783 103785,1,,,,
4005,103783 284,1,,,,
4006,103784 103738,1,,,,
4007,103784 284,1,,,,
4008,103785 103733,1,,,,
4009,103785 103783,1,,,,
4010,103786 103621,1,,,,
4011,103786 103787,1,,,,
4012,103787 103595,1,,,,
4013,103787 103763,1,,,,
4014,103787 103786,1,,,,
4015,103788 103593,1,,,,
4016,103788 103594,1,,,,
4017,103788 290,1,,,,
4018,103789 103646,1,,,,
4019,103789 103874,1,,,,
4020,103789 290,1,,,,
4021,103790 103593,1,,,,
4022,103790 103874,1,,,,
4023,103790 290,1,,,,
4024,103791 103792,1,,,,
4025,103791 103832,1,,,,
4026,103791 286,1,,,,
4027,103791 287,1,,,,
4028,103792 103791,1,,,,
4029,103792 103848,1,,,,
4030,103792 286,1,,,,
4031,103793 103732,1,,,,
4032,103793 103734,1,,,,
4033,103793 103806,1,,,,
4034,103794 103795,1,,,,
4035,103794 103831,1,,,,
4036,103795 103734,1,,,,
4037,103795 103794,1,,,,
4038,103795 103849,1,,,,
4039,103795 286,1,,,,
4040,103796 103829,1,,,,
4041,103796 462,1,,,,
4042,103797 103799,1,,,,
4043,103797 103799,2,,,,
4044,103798 103797,1,,,,
4045,103798 103797,2,,,,
4046,103799 463,1,,,,
4047,103800 103801,1,,,,
4048,103800 103801,2,,,,
4049,103801 103802,1,,,,
4050,103801 103802,2,,,,
4051,103802 103843,1,,,,
4052,103802 103843,2,,,,
4053,103802 103848,1,,,,
4054,103803 100769,1,,,,
4055,103803 103804,1,,,,
4056,103803 103804,2,,,,
4057,103803 103828,1,,,,
4058,103803 103828,2,,,,
4059,103803 103829,1,,,,
4060,103804 103803,1,,,,
4061,103804 103803,2,,,,
4062,103804 103832,1,,,,
4063,103804 103832,2,,,,
4064,103804 103999,1,,,,
4065,103805 103806,1,,,,
4066,103805 103818,1,,,,
4067,103805 280,1,,,,
4068,103806 103793,1,,,,
4069,103806 103805,1,,,,
4070,103807 103808,1,,,,
4071,103807 103816,1,,,,
4072,103807 103816,2,,,,
4073,103807 274,1,,,,
4074,103808 103807,1,,,,
4075,103808 103809,1,,,,
4076,103808 276,1,,,,
4077,103808 277,1,,,,
4078,103809 103808,1,,,,
4079,103809 103831,1,,,,
4080,103809 104003,1,,,,
4081,103810 103815,1,,,,
4082,103810 103824,1,,,,
4083,103810 103945,1,,,,
4084,103810 103946,1,,,,
4085,103811 100692,1,,,,
4086,103811 100692,2,,,,
4087,103811 103742,1,,,,
4088,103811 103742,2,,,,
4089,103811 103911,1,,,,
4090,103811 103919,1,,,,
4091,103812 100683,1,,,,
4092,103812 100689,1,,,,
4093,103812 103817,1,,,,
4094,103812 103969,1,,,,
4095,103813 103830,1,,,,
4096,103813 103911,1,,,,
4097,103813 263,1,,,,
4098,103814 100501,1,,,,
4099,103814 100735,1,,,,
4100,103814 211,1,,,,
4101,103815 103810,1,,,,
4102,103815 103816,1,,,,
4103,103815 103816,2,,,,
4104,103815 103965,1,,,,
4105,103815 103966,1,,,,
4106,103816 103807,1,,,,
4107,103816 103807,2,,,,
4108,103816 103815,1,,,,
4109,103816 103815,2,,,,
4110,103816 103968,1,,,,
4111,103816 103969,1,,,,
4112,103817 103812,1,,,,
4113,103817 103966,1,,,,
4114,103817 103974,1,,,,
4115,103818 103805,1,,,,
4116,103818 103819,1,,,,
4117,103818 103827,1,,,,
4118,103819 100684,1,,,,
4119,103819 103818,1,,,,
4120,103819 104074,1,,,,
4121,103820 100685,1,,,,
4122,103820 103821,1,,,,
4123,103820 104074,1,,,,
4124,103821 100686,1,,,,
4125,103821 100687,1,,,,
4126,103821 103820,1,,,,
4127,103821 103823,1,,,,
4128,103822 100679,1,,,,
4129,103822 100679,2,,,,
4130,103822 100696,1,,,,
4131,103822 100696,2,,,,
4132,103822 260,1,,,,
4133,103823 103821,1,,,,
4134,103823 103825,1,,,,
4135,103823 272,1,,,,
4136,103824 100680,1,,,,
4137,103824 103810,1,,,,
4138,103825 103739,1,,,,
4139,103825 103823,1,,,,
4140,103825 103946,1,,,,
4141,103825 103974,1,,,,
4142,103826 100677,1,,,,
4143,103826 100691,1,,,,
4144,103826 259,1,,,,
4145,103826 260,1,,,,
4146,103827 103741,1,,,,
4147,103827 103818,1,,,,
4148,103827 281,1,,,,
4149,103827 282,1,,,,
4150,103828 100693,1,,,,
4151,103828 100693,2,,,,
4152,103828 103803,1,,,,
4153,103828 103803,2,,,,
4154,103829 103796,1,,,,
4155,103829 103803,1,,,,
4156,103829 264,1,,,,
4157,103829 265,1,,,,
4158,103830 103813,1,,,,
4159,103830 461,1,,,,
4160,103831 103794,1,,,,
4161,103831 103809,1,,,,
4162,103832 103791,1,,,,
4163,103832 103804,1,,,,
4164,103832 103804,2,,,,
4165,103832 275,1,,,,
4166,103833 101914,1,,,,
4167,103833 104046,1,,,,
4168,103833 300,1,,,,
4169,103834 103623,1,,,,
4170,103834 103855,1,,,,
4171,103834 291,1,,,,
4172,103835 103836,1,,,,
4173,103835 485,1,,,,
4174,103836 103835,1,,,,
4175,103836 103837,1,,,,
4176,103836 103855,1,,,,
4177,103837 103836,1,,,,
4178,103837 103847,1,,,,
4179,103837 288,1,,,,
4180,103838 103737,1,,,,
4181,103838 103849,1,,,,
4182,103838 285,1,,,,
4183,103839 103798,1,,,,
4184,103839 103798,2,,,,
4185,103840 103839,1,,,,
4186,103840 103839,2,,,,
4187,103840 103847,1,,,,
4188,103841 103840,1,,,,
4189,103841 103840,2,,,,
4190,103842 103841,1,,,,
4191,103842 103841,2,,,,
4192,103842 103846,1,,,,
4193,103842 103856,1,,,,
4194,103843 103844,1,,,,
4195,103843 103844,2,,,,
4196,103844 103845,1,,,,
4197,103844 103845,2,,,,
4198,103845 103846,1,,,,
4199,103845 103846,2,,,,
4200,103845 104405,1,,,,
4201,103846 103594,1,,,,
4202,103846 103594,2,,,,
4203,103846 103736,1,,,,
4204,103846 103842,1,,,,
4205,103847 103798,1,,,,
4206,103847 103837,1,,,,
4207,103847 103854,1,,,,
4208,103848 103792,1,,,,
4209,103848 103844,1,,,,
4210,103848 103853,1,,,,
4211,103849 103724,1,,,,
4212,103849 103795,1,,,,
4213,103849 103838,1,,,,
4214,103850 104020,1,,,,
4215,103850 104020,2,,,,
4216,103850 104021,1,,,,
4217,103850 104021,2,,,,
4218,103850 302,1,,,,
4219,103851 100680,1,,,,
4220,103851 103580,1,,,,
4221,103851 258,1,,,,
4222,103851 259,1,,,,
4223,103852 104286,1,,,,
4224,103852 104287,1,,,,
4225,103852 320,1,,,,
4226,103853 103848,1,,,,
4227,103853 103854,1,,,,
4228,103854 103847,1,,,,
4229,103854 103853,1,,,,
4230,103855 103834,1,,,,
4231,103855 103836,1,,,,
4232,103855 103856,1,,,,
4233,103856 103842,1,,,,
4234,103856 103855,1,,,,
4235,103857 103623,1,,,,
4236,103857 103644,1,,,,
4237,103858 100759,1,,,,
4238,103858 103866,1,,,,
4239,103858 210,1,,,,
4240,103859 103863,1,,,,
4241,103859 103866,1,,,,
4242,103860 103635,1,,,,
4243,103860 103864,1,,,,
4244,103861 100513,1,,,,
4245,103861 103863,1,,,,
4246,103861 209,1,,,,
4247,103862 100501,1,,,,
4248,103862 103864,1,,,,
4249,103862 209,1,,,,
4250,103862 211,1,,,,
4251,103863 103606,1,,,,
4252,103863 103859,1,,,,
4253,103863 103861,1,,,,
4254,103863 103865,1,,,,
4255,103864 103606,1,,,,
4256,103864 103860,1,,,,
4257,103864 103862,1,,,,
4258,103864 103870,1,,,,
4259,103865 103863,1,,,,
4260,103865 484,1,,,,
4261,103866 103858,1,,,,
4262,103866 103859,1,,,,
4263,103867 100678,1,,,,
4264,103867 100681,1,,,,
4265,103867 257,1,,,,
4266,103867 258,1,,,,
4267,103868 100679,1,,,,
4268,103868 100691,1,,,,
4269,103868 260,1,,,,
4270,103869 100680,1,,,,
4271,103869 100691,1,,,,
4272,103869 259,1,,,,
4273,103870 100735,1,,,,
4274,103870 103864,1,,,,
4275,103870 103871,1,,,,
4276,103870 103872,1,,,,
4277,103871 103601,1,,,,
4278,103871 103619,1,,,,
4279,103871 103870,1,,,,
4280,103871 103873,1,,,,
4281,103872 103626,1,,,,
4282,103872 103870,1,,,,
4283,103873 103634,1,,,,
4284,103873 103871,1,,,,
4285,103873 228,1,,,,
4286,103874 103789,1,,,,
4287,103874 103790,1,,,,
4288,103874 103875,1,,,,
4289,103874 103915,1,,,,
4290,103875 103607,1,,,,
4291,103875 103874,1,,,,
4292,103876 103932,1,,,,
4293,103877 103878,1,,,,
4294,103877 103920,1,,,,
4295,103877 103922,1,,,,
4296,103878 103877,1,,,,
4297,103878 103883,1,,,,
4298,103878 103935,1,,,,
4299,103878 103940,1,,,,
4300,103879 103880,1,,,,
4301,103879 103922,1,,,,
4302,103879 294,1,,,,
4303,103880 103879,1,,,,
4304,103880 103881,1,,,,
4305,103880 103890,1,,,,
4306,103881 103880,1,,,,
4307,103881 103893,1,,,,
4308,103881 103951,1,,,,
4309,103881 103951,2,,,,
4310,103882 103578,1,,,,
4311,103882 103889,1,,,,
4312,103882 103971,1,,,,
4313,103883 103607,1,,,,
4314,103883 103878,1,,,,
4315,103883 103886,1,,,,
4316,103884 103885,1,,,,
4317,103884 103892,1,,,,
4318,103885 103884,1,,,,
4319,103885 103893,1,,,,
4320,103885 103952,1,,,,
4321,103885 103953,1,,,,
4322,103886 103883,1,,,,
4323,103886 103895,1,,,,
4324,103886 103896,1,,,,
4325,103886 103921,1,,,,
4326,103887 103888,1,,,,
4327,103887 103939,1,,,,
4328,103888 103887,1,,,,
4329,103888 103954,1,,,,
4330,103888 103959,1,,,,
4331,103889 101777,1,,,,
4332,103889 103882,1,,,,
4333,103889 103891,1,,,,
4334,103889 103962,1,,,,
4335,103890 103880,1,,,,
4336,103890 103891,1,,,,
4337,103890 103941,1,,,,
4338,103891 103889,1,,,,
4339,103891 103890,1,,,,
4340,103892 103884,1,,,,
4341,103892 103894,1,,,,
4342,103892 103931,1,,,,
4343,103892 103931,2,,,,
4344,103893 103881,1,,,,
4345,103893 103885,1,,,,
4346,103893 103892,1,,,,
4347,103893 103892,2,,,,
4348,103894 103881,1,,,,
4349,103894 103881,2,,,,
4350,103894 103892,1,,,,
4351,103894 103940,1,,,,
4352,103895 103886,1,,,,
4353,103895 103915,1,,,,
4354,103896 103886,1,,,,
4355,103896 103904,1,,,,
4356,103896 236,1,,,,
4357,103897 103596,1,,,,
4358,103897 103906,1,,,,
4359,103897 103912,1,,,,
4360,103898 100680,1,,,,
4361,103898 100681,1,,,,
4362,103898 258,1,,,,
4363,103899 103903,1,,,,
4364,103899 103917,1,,,,
4365,103899 230,1,,,,
4366,103900 103653,1,,,,
4367,103900 103901,1,,,,
4368,103900 103907,1,,,,
4369,103901 103900,1,,,,
4370,103901 103904,1,,,,
4371,103901 103907,1,,,,
4372,103902 103617,1,,,,
4373,103902 103903,1,,,,
4374,103902 230,1,,,,
4375,103902 239,1,,,,
4376,103903 103899,1,,,,
4377,103903 103902,1,,,,
4378,103903 103907,1,,,,
4379,103903 103918,1,,,,
4380,103904 100706,1,,,,
4381,103904 103896,1,,,,
4382,103904 103901,1,,,,
4383,103904 103908,1,,,,
4384,103905 103658,1,,,,
4385,103905 103906,1,,,,
4386,103905 103913,1,,,,
4387,103906 103897,1,,,,
4388,103906 103905,1,,,,
4389,103906 103912,1,,,,
4390,103907 103900,1,,,,
4391,103907 103901,1,,,,
4392,103907 103903,1,,,,
4393,103907 103918,1,,,,
4394,103908 103658,1,,,,
4395,103908 103904,1,,,,
4396,103908 103914,1,,,,
4397,103908 103915,1,,,,
4398,103909 103569,1,,,,
4399,103909 103638,1,,,,
4400,103909 261,1,,,,
4401,103910 103569,1,,,,
4402,103910 103630,1,,,,
4403,103910 261,1,,,,
4404,103910 262,1,,,,
4405,103911 103811,1,,,,
4406,103911 103813,1,,,,
4407,103911 262,1,,,,
4408,103911 265,1,,,,
4409,103912 103653,1,,,,
4410,103912 103897,1,,,,
4411,103912 103906,1,,,,
4412,103913 103622,1,,,,
4413,103913 103905,1,,,,
4414,103913 238,1,,,,
4415,103914 103622,1,,,,
4416,103914 103637,1,,,,
4417,103914 103908,1,,,,
4418,103914 103915,1,,,,
4419,103915 103874,1,,,,
4420,103915 103895,1,,,,
4421,103915 103908,1,,,,
4422,103915 103914,1,,,,
4423,103916 100716,1,,,,
4424,103916 103918,1,,,,
4425,103916 229,1,,,,
4426,103916 235,1,,,,
4427,103917 103602,1,,,,
4428,103917 103620,1,,,,
4429,103917 103899,1,,,,
4430,103918 103903,1,,,,
4431,103918 103907,1,,,,
4432,103918 103916,1,,,,
4433,103919 100690,1,,,,
4434,103919 103811,1,,,,
4435,103919 266,1,,,,
4436,103920 100701,1,,,,
4437,103920 103877,1,,,,
4438,103920 103921,1,,,,
4439,103921 103886,1,,,,
4440,103921 103920,1,,,,
4441,103921 236,1,,,,
4442,103922 103877,1,,,,
4443,103922 103879,1,,,,
4444,103923 103624,1,,,,
4445,103923 103929,1,,,,
4446,103923 291,1,,,,
4447,103924 309,1,,,,
4448,103924 322,1,,,,
4449,103925 103556,1,,,,
4450,103925 103571,1,,,,
4451,103925 328,1,,,,
4452,103925 329,1,,,,
4453,103926 103571,1,,,,
4454,103926 104393,1,,,,
4455,103926 328,1,,,,
4456,103926 331,1,,,,
4457,103927 103624,1,,,,
4458,103927 103928,1,,,,
4459,103928 103927,1,,,,
4460,103928 103937,1,,,,
4461,103928 292,1,,,,
4462,103929 103923,1,,,,
4463,103929 464,1,,,,
4464,103930 103645,1,,,,
4465,103930 103645,2,,,,
4466,103930 103932,1,,,,
4467,103930 103934,1,,,,
4468,103931 103930,1,,,,
4469,103931 103930,2,,,,
4470,103931 103933,1,,,,
4471,103931 103936,1,,,,
4472,103932 103876,1,,,,
4473,103932 103930,1,,,,
4474,103932 103933,1,,,,
4475,103932 103933,2,,,,
4476,103933 103894,1,,,,
4477,103933 103894,2,,,,
4478,103933 103931,1,,,,
4479,103933 103935,1,,,,
4480,103934 103930,1,,,,
4481,103935 103878,1,,,,
4482,103935 103933,1,,,,
4483,103936 103931,1,,,,
4484,103936 103937,1,,,,
4485,103937 103928,1,,,,
4486,103937 103936,1,,,,
4487,103937 103939,1,,,,
4488,103938 103570,1,,,,
4489,103938 103571,1,,,,
4490,103938 330,1,,,,
4491,103939 103887,1,,,,
4492,103939 103937,1,,,,
4493,103940 103878,1,,,,
4494,103940 103894,1,,,,
4495,103941 100702,1,,,,
4496,103941 103890,1,,,,
4497,103942 103958,1,,,,
4498,103942 103970,1,,,,
4499,103943 100754,1,,,,
4500,103943 103566,1,,,,
4501,103943 336,1,,,,
4502,103944 103570,1,,,,
4503,103944 104342,1,,,,
4504,103944 337,1,,,,
4505,103945 100690,1,,,,
4506,103945 103810,1,,,,
4507,103945 268,1,,,,
4508,103946 103810,1,,,,
4509,103946 103825,1,,,,
4510,103946 270,1,,,,
4511,103947 103570,1,,,,
4512,103947 104376,1,,,,
4513,103947 337,1,,,,
4514,103948 103959,1,,,,
4515,103948 486,1,,,,
4516,103949 103953,1,,,,
4517,103949 103964,1,,,,
4518,103950 103893,1,,,,
4519,103950 103893,2,,,,
4520,103951 103589,1,,,,
4521,103951 103589,2,,,,
4522,103952 103885,1,,,,
4523,103952 103954,1,,,,
4524,103953 103885,1,,,,
4525,103953 103949,1,,,,
4526,103953 103961,1,,,,
4527,103954 103888,1,,,,
4528,103954 103952,1,,,,
4529,103954 103955,1,,,,
4530,103955 103954,1,,,,
4531,103955 103956,1,,,,
4532,103956 103955,1,,,,
4533,103956 103957,1,,,,
4534,103957 103956,1,,,,
4535,103957 103958,1,,,,
4536,103958 103942,1,,,,
4537,103958 103957,1,,,,
4538,103958 103960,1,,,,
4539,103958 103960,2,,,,
4540,103958 103964,1,,,,
4541,103959 103888,1,,,,
4542,103959 103948,1,,,,
4543,103960 103958,1,,,,
4544,103960 103958,2,,,,
4545,103960 103973,1,,,,
4546,103961 103953,1,,,,
4547,103961 103962,1,,,,
4548,103962 103889,1,,,,
4549,103962 103961,1,,,,
4550,103963 100688,1,,,,
4551,103963 100692,1,,,,
4552,103963 267,1,,,,
4553,103964 103949,1,,,,
4554,103964 103958,1,,,,
4555,103964 295,1,,,,
4556,103965 100688,1,,,,
4557,103965 103815,1,,,,
4558,103965 269,1,,,,
4559,103966 103815,1,,,,
4560,103966 103817,1,,,,
4561,103966 271,1,,,,
4562,103967 100682,1,,,,
4563,103967 100693,1,,,,
4564,103967 267,1,,,,
4565,103968 100682,1,,,,
4566,103968 103816,1,,,,
4567,103968 269,1,,,,
4568,103969 103812,1,,,,
4569,103969 103816,1,,,,
4570,103969 271,1,,,,
4571,103970 103942,1,,,,
4572,103970 465,1,,,,
4573,103971 103882,1,,,,
4574,103971 103972,1,,,,
4575,103972 103581,1,,,,
4576,103972 103971,1,,,,
4577,103973 103581,1,,,,
4578,103973 103960,1,,,,
4579,103973 296,1,,,,
4580,103974 103817,1,,,,
4581,103974 103825,1,,,,
4582,103974 273,1,,,,
4583,103975 103994,1,,,,
4584,103975 103996,1,,,,
4585,103975 310,1,,,,
4586,103976 103995,1,,,,
4587,103976 103997,1,,,,
4588,103976 310,1,,,,
4589,103976 312,1,,,,
4590,103977 100682,1,,,,
4591,103977 274,1,,,,
4592,103978 100669,1,,,,
4593,103978 104114,1,,,,
4594,103978 73,1,,,,
4595,103979 104076,1,,,,
4596,103979 104078,1,,,,
4597,103979 308,1,,,,
4598,103980 103559,1,,,,
4599,103980 104284,1,,,,
4600,103980 308,1,,,,
4601,103980 309,1,,,,
4602,103981 100670,1,,,,
4603,103981 104116,1,,,,
4604,103982 103422,1,,,,
4605,103982 103983,1,,,,
4606,103983 103982,1,,,,
4607,103983 104124,1,,,,
4608,103983 91,1,,,,
4609,103984 100158,1,,,,
4610,103984 103986,1,,,,
4611,103985 100153,1,,,,
4612,103985 104231,1,,,,
4613,103986 103984,1,,,,
4614,103986 104098,1,,,,
4615,103986 355,1,,,,
4616,103986 356,1,,,,
4617,103987 104197,1,,,,
4618,103987 104231,1,,,,
4619,103988 103989,1,,,,
4620,103988 104098,1,,,,
4621,103988 354,1,,,,
4622,103989 103988,1,,,,
4623,103989 103998,1,,,,
4624,103989 104262,1,,,,
4625,103990 104161,1,,,,
4626,103990 104169,1,,,,
4627,103991 103993,1,,,,
4628,103991 104328,1,,,,
4629,103992 103526,1,,,,
4630,103992 104161,1,,,,
4631,103992 350,1,,,,
4632,103992 351,1,,,,
4633,103993 103531,1,,,,
4634,103993 103991,1,,,,
4635,103993 349,1,,,,
4636,103993 350,1,,,,
4637,103994 103546,1,,,,
4638,103994 103975,1,,,,
4639,103994 103995,1,,,,
4640,103994 104014,1,,,,
4641,103995 103976,1,,,,
4642,103995 103994,1,,,,
4643,103995 104178,1,,,,
4644,103995 104189,1,,,,
4645,103996 103975,1,,,,
4646,103996 103997,1,,,,
4647,103996 104076,1,,,,
4648,103996 104080,1,,,,
4649,103997 103976,1,,,,
4650,103997 103996,1,,,,
4651,103997 104284,1,,,,
4652,103997 104285,1,,,,
4653,103998 103989,1,,,,
4654,103998 104000,1,,,,
4655,103998 104052,1,,,,
4656,103999 103804,1,,,,
4657,103999 104003,1,,,,
4658,103999 275,1,,,,
4659,104 100552,1,,,,
4660,104000 103998,1,,,,
4661,104000 104198,1,,,,
4662,104001 104002,1,,,,
4663,104001 104005,1,,,,
4664,104001 104053,1,,,,
4665,104001 104169,1,,,,
4666,104002 104001,1,,,,
4667,104002 104327,1,,,,
4668,104003 103809,1,,,,
4669,104003 103999,1,,,,
4670,104003 276,1,,,,
4671,104004 103535,1,,,,
4672,104004 104160,1,,,,
4673,104004 358,1,,,,
4674,104005 104001,1,,,,
4675,104005 104170,1,,,,
4676,104005 352,1,,,,
4677,104006 104008,1,,,,
4678,104006 104014,1,,,,
4679,104006 104064,1,,,,
4680,104006 104064,2,,,,
4681,104007 104006,1,,,,
4682,104007 104006,2,,,,
4683,104007 104009,1,,,,
4684,104007 104189,1,,,,
4685,104008 104006,1,,,,
4686,104008 104009,1,,,,
4687,104008 104009,2,,,,
4688,104008 104073,1,,,,
4689,104009 100141,1,,,,
4690,104009 104007,1,,,,
4691,104009 104245,1,,,,
4692,104009 104245,2,,,,
4693,104010 104025,1,,,,
4694,104010 104059,1,,,,
4695,104010 304,1,,,,
4696,104011 104369,1,,,,
4697,104011 104373,1,,,,
4698,104011 338,1,,,,
4699,104012 104013,1,,,,
4700,104012 104071,1,,,,
4701,104012 303,1,,,,
4702,104013 104012,1,,,,
4703,104013 104021,1,,,,
4704,104013 104023,1,,,,
4705,104014 103994,1,,,,
4706,104014 104006,1,,,,
4707,104015 104083,1,,,,
4708,104015 104084,1,,,,
4709,104015 305,1,,,,
4710,104016 104342,1,,,,
4711,104016 104376,1,,,,
4712,104016 338,1,,,,
4713,104017 104019,1,,,,
4714,104017 104083,1,,,,
4715,104018 100756,1,,,,
4716,104018 100757,1,,,,
4717,104018 338,1,,,,
4718,104019 104017,1,,,,
4719,104019 104025,1,,,,
4720,104020 103850,1,,,,
4721,104020 103850,2,,,,
4722,104020 104029,1,,,,
4723,104020 104030,1,,,,
4724,104020 104060,1,,,,
4725,104020 104060,2,,,,
4726,104021 103850,1,,,,
4727,104021 103850,2,,,,
4728,104021 104013,1,,,,
4729,104021 304,1,,,,
4730,104022 104023,1,,,,
4731,104022 104072,1,,,,
4732,104023 103546,1,,,,
4733,104023 104013,1,,,,
4734,104023 104022,1,,,,
4735,104023 104075,1,,,,
4736,104024 104025,1,,,,
4737,104024 305,1,,,,
4738,104025 104010,1,,,,
4739,104025 104019,1,,,,
4740,104025 104024,1,,,,
4741,104025 104082,1,,,,
4742,104026 104027,1,,,,
4743,104026 104031,1,,,,
4744,104026 104045,1,,,,
4745,104027 104026,1,,,,
4746,104027 104054,1,,,,
4747,104028 104029,1,,,,
4748,104028 104038,1,,,,
4749,104028 104049,1,,,,
4750,104029 104020,1,,,,
4751,104029 104028,1,,,,
4752,104030 104020,1,,,,
4753,104030 104059,1,,,,
4754,104031 103588,1,,,,
4755,104031 103588,2,,,,
4756,104032 104043,1,,,,
4757,104032 104043,2,,,,
4758,104032 104044,1,,,,
4759,104033 104028,1,,,,
4760,104033 104048,1,,,,
4761,104033 104048,2,,,,
4762,104034 104033,1,,,,
4763,104034 104033,2,,,,
4764,104035 104036,1,,,,
4765,104035 104036,2,,,,
4766,104036 104069,1,,,,
4767,104036 104069,2,,,,
4768,104037 104026,1,,,,
