geometry_id,geometry
2300,"LINESTRING(1586605.836 1053705.265,1586556 1053698,1586508 1053691,1586461 1053684,1586415 1053679,1586370 1053673,1586327 1053668,1586284 1053664,1586242 1053660,1586201 1053656,1586161 1053653,1586122 1053651,1586084 1053648,1586048 1053647,1586012 1053646,1585977 1053645,1585941 1053644,1585902 1053644,1585858 1053643,1585810 1053643,1585759 1053642,1585703 1053642,1585645 1053642,1585582 1053641,1585515 1053641,1585444 1053640,1585370 1053640,1585292 1053639,1585210 1053639,1585124 1053639,1585034 1053638,1584943 1053638,1584854 1053637,1584765 1053637,1584678 1053636,1584593 1053636,1584509 1053636,1584426 1053635,1584345 1053635,1584265 1053634,1584187 1053634,1584110 1053634,1584034 1053633,1583960 1053633,1583887 1053632,1583816 1053632,1583746 1053632,1583677 1053631,1583610 1053629,1583545 1053628,1583481 1053626,1583418 1053624,1583357 1053622,1583298 1053619,1583240 1053616,1583190.635 1053615.94)"
2301,"LINESTRING(1555007.293 1056378.318,1554797 1056279,1553670 1056352,1552432.978 1056414.884)"
2302,"LINESTRING(1555007.293 1056378.318,1555034 1056391,1555035 1056391,1555214 1056475,1557043 1056470,1560174.981 1056489.741)"
2303,"LINESTRING(1543835.726 1035216.714,1545576.952 1035229.214)"
2304,"LINESTRING(1543835.726 1035216.714,1538968.099 1035324.434)"
2305,"LINESTRING(1555654.875 1029796.305,1556355.269 1030481.473)"
2306,"LINESTRING(1555654.875 1029796.305,1554748.435 1028873.696)"
2307,"LINESTRING(1587256.095 1032857.467,1588679.005 1033227.841)"
2308,"LINESTRING(1545883.506 1056384.179,1545895.992 1059033.87)"
2309,"LINESTRING(1545883.506 1056384.179,1539247.503 1056376.725)"
2310,"LINESTRING(1545883.506 1056384.179,1549866.32 1056413.314)"
2311,"LINESTRING(1545883.506 1056384.179,1545834.786 1053750.785)"
2312,"LINESTRING(1552432.978 1056414.884,1549866.32 1056413.314)"
2313,"LINESTRING(1560000.343 1034802.007,1559993.562 1033781.515)"
2314,"LINESTRING(1560000.343 1034802.007,1560003.616 1035260.412)"
2315,"LINESTRING(1565428.729 1056471.447,1560174.981 1056489.741)"
2316,"LINESTRING(1565428.729 1056471.447,1566487.638 1056476.611)"
2317,"LINESTRING(1578836.409 1056545.464,1576041.819 1056523.995)"
2318,"LINESTRING(1578836.409 1056545.464,1581316.108 1056564.178)"
2319,"LINESTRING(1576041.819 1056523.995,1570723.507 1056495.522)"
2320,"LINESTRING(1576060.237 1059173.923,1570751.25 1059139.84)"
2321,"LINESTRING(1576060.237 1059173.923,1579233.669 1059206.926)"
2322,"LINESTRING(1539247.503 1056376.725,1539267 1057878,1539257.579 1059086.609)"
2323,"LINESTRING(1539247.503 1056376.725,1539256 1055148,1539222.629 1053738.914)"
2324,"LINESTRING(1539257.579 1059086.609,1535982.262 1059132.564)"
2325,"LINESTRING(1539257.579 1059086.609,1539262 1061060,1539262 1061177,1539262 1061178,1539263 1061231,1539221 1061472,1539196.782 1061759.452)"
2326,"LINESTRING(1549866.32 1056413.314,1549929.817 1061652.277)"
2327,"LINESTRING(1549866.32 1056413.314,1549735.874 1051124.493)"
2328,"LINESTRING(1570723.507 1056495.522,1570751 1059120,1570751 1059121,1570751.25 1059139.84)"
2329,"LINESTRING(1570723.507 1056495.522,1568080.134 1056483.462)"
2330,"LINESTRING(1570723.507 1056495.522,1570682.475 1051193.208)"
2331,"LINESTRING(1570751.25 1059139.84,1570751 1059141,1570794 1061916,1570963 1061955,1570986.556 1062662.214)"
2332,"LINESTRING(1556285.474 971836.438,1552145.853 971857.5)"
2333,"LINESTRING(1556285.474 971836.438,1559020.128 971798.188)"
2334,"LINESTRING(1533221.933 1057956.537,1533538.702 1059166.995)"
2335,"LINESTRING(1533221.933 1057956.537,1533221 1057955,1533188 1057829,1533115 1057536,1533110 1057267,1533132 1057040,1533204.6 1056676.711)"
2336,"LINESTRING(1533538.702 1059166.995,1535982.262 1059132.564)"
2337,"LINESTRING(1533538.702 1059166.995,1533972 1060825,1534040.822 1061065.331)"
2338,"LINESTRING(1584022 1057326,1583624.825 1057774.753)"
2339,"LINESTRING(1584022 1057326,1583617 1056946)"
2340,"LINESTRING(1560174.981 1056489.741,1560175 1061472,1560280.142 1061652.199)"
2341,"LINESTRING(1560174.981 1056489.741,1560135.424 1051160.777)"
2342,"LINESTRING(1560280.142 1061652.199,1560391 1061842,1560435.899 1066967.332)"
2343,"LINESTRING(1456706.761 1042336.277,1456716.093 1041684.063)"
2344,"LINESTRING(1456706.761 1042336.277,1457098.349 1042329.12)"
2345,"LINESTRING(1456706.761 1042336.277,1456100.901 1042353.011)"
2346,"LINESTRING(1456706.761 1042336.277,1456701 1042865,1456612.764 1043420.355)"
2347,"LINESTRING(1581316.108 1056564.178,1581316.108 1058061.355)"
2348,"LINESTRING(1581316.108 1056564.178,1582537.242 1056465.926)"
2349,"LINESTRING(1581316.108 1056564.178,1581654.775 1055668.166)"
2350,"LINESTRING(1581316.108 1059240.381,1579233.669 1059206.926)"
2351,"LINESTRING(1581316.108 1059240.381,1581309.745 1060422.722)"
2352,"LINESTRING(1581316.108 1059240.381,1581316.108 1058061.355)"
2353,"LINESTRING(1442482.991 988835.188,1445475 988787,1447785.542 988732)"
2354,"LINESTRING(1453629.682 1021725.63,1453702.914 1025613.875)"
2355,"LINESTRING(1453629.682 1021725.63,1453579.815 1017671.039)"
2356,"LINESTRING(1443219.923 1031240.854,1444673 1031216,1445812.738 1031197.435)"
2357,"LINESTRING(1443134.979 1025867.615,1445749.678 1025824.106)"
2358,"LINESTRING(1442567.19 994149.812,1445215.995 994093.188)"
2359,"LINESTRING(1507168.114 1032986.755,1507214.369 1035576.183)"
2360,"LINESTRING(1515269.474 1043332.858,1515323.75 1045897.571)"
2361,"LINESTRING(1515269.474 1043332.858,1515214.469 1040728.074)"
2362,"LINESTRING(1458672.225 1041069.877,1458107.742 1041074.844)"
2363,"LINESTRING(1458672.225 1041069.877,1458675.153 1041283.89)"
2364,"LINESTRING(1458672.225 1041069.877,1458663.208 1040871.77)"
2365,"LINESTRING(1458672.225 1041069.877,1458854.335 1041062.898)"
2366,"LINESTRING(1507256.365 1038541.303,1507684 1038435,1508143 1038324,1508430 1038251,1508685 1038154,1509007 1038039,1509385 1037883,1509760 1037720,1510255 1037530,1510874 1037267,1511594 1036975,1512559.449 1036570.844)"
2367,"LINESTRING(1507256.365 1038541.303,1507245 1037787,1507245.487 1037786.998)"
2368,"LINESTRING(1507256.365 1038541.303,1506803 1038646,1506801 1038647,1506651 1038681,1506311 1038779,1505968 1038900,1505677 1039027,1505334 1039199,1504938 1039421,1504544 1039653,1504143 1039897,1504126 1039907,1503984 1039985,1503857 1040042,1503680 1040091,1503611.964 1040116.4)"
2369,"LINESTRING(1512559.449 1036570.844,1512571 1036565,1514055 1035965,1514634.017 1035728.281)"
2370,"LINESTRING(1556449.327 969149.25,1553843.636 969177.688)"
2371,"LINESTRING(1556449.327 969149.25,1558996.641 969155.25)"
2372,"LINESTRING(1571674.131 966430.437,1569994.758 969071.188)"
2373,"LINESTRING(1558964.057 966499,1558996.641 969155.25)"
2374,"LINESTRING(1507272.804 1036867.237,1507146 1036890,1507020 1036913,1506895 1036934,1506770 1036953,1506646 1036971,1506524 1036987,1506401 1037002,1506280 1037016,1506159 1037028,1506039 1037038,1505919 1037047,1505801 1037054,1505683 1037060,1505566 1037065,1505449 1037068,1505328 1037070,1505196 1037072,1505054 1037074,1504900 1037076,1504737 1037078,1504562 1037080,1504377 1037082,1504181 1037084,1503975 1037086,1503758 1037088,1503530 1037090,1503292 1037093,1503043 1037094,1502784 1037096,1502514.066 1037098.404)"
2375,"LINESTRING(1512527.927 1035070.803,1512171 1035209,1511831 1035339,1511508 1035461,1511202 1035577,1510914 1035686,1510644 1035789,1510390 1035885,1510154 1035974,1509936 1036056,1509734 1036131,1509550 1036200,1509384 1036263,1509235 1036318,1509103 1036366,1508988 1036409,1508882 1036447,1508774 1036483,1508666 1036519,1508556 1036554,1508445 1036588,1508333 1036620,1508220 1036652,1508106 1036682,1507990 1036712,1507874 1036740,1507756 1036767,1507637 1036793,1507517 1036818,1507396 1036842,1507272.804 1036867.237)"
2376,"LINESTRING(1512527.927 1035070.803,1512524.755 1034972.812)"
2377,"LINESTRING(1507212.384 1036788.528,1507317 1036765,1507422 1036742,1507528 1036717,1507636 1036691,1507745 1036664,1507856 1036635,1507968 1036606,1508082 1036574,1508197 1036542,1508314 1036508,1508432 1036473,1508552 1036436,1508673 1036398,1508796 1036359,1508921 1036318,1509053 1036274,1509201 1036223,1509365 1036165,1509544 1036101,1509738 1036031,1509948 1035954,1510172 1035871,1510413 1035781,1510668 1035685,1510939 1035582,1511225 1035473,1511527 1035358,1511843 1035236,1512176 1035107,1512524.755 1034972.812)"
2378,"LINESTRING(1512524.755 1034972.812,1514470.191 1034238.663)"
2379,"LINESTRING(1456067.947 1009744.302,1456109.985 1012378.36)"
2380,"LINESTRING(1456067.947 1009744.302,1453448.964 1009754.347)"
2381,"LINESTRING(1456067.947 1009744.302,1457921.457 1009737.022)"
2382,"LINESTRING(1456109.985 1012378.36,1456108.776 1013402.958)"
2383,"LINESTRING(1456109.985 1012378.36,1458560 1012380,1458577 1012005,1458751 1012002,1458753.106 1012002.875)"
2384,"LINESTRING(1477500.559 1033347.686,1477205.776 1033353.114)"
2385,"LINESTRING(1477500.559 1033347.686,1477434 1033993,1477208 1034671,1477190.698 1035576.152)"
2386,"LINESTRING(1477500.559 1033347.686,1479036.054 1033340.118)"
2387,"LINESTRING(1475376.698 1038477.957,1475376.174 1038563.626)"
2388,"LINESTRING(1475376.698 1038477.957,1477629 1038462,1479443 1038434,1480638.803 1038394.714)"
2389,"LINESTRING(1475376.698 1038477.957,1475312 1036532,1475729 1035697,1477190.698 1035576.152)"
2390,"LINESTRING(1475496.382 1024822.52,1477873.693 1024028.906)"
2391,"LINESTRING(1475496.382 1024822.52,1475480 1024363,1475470 1023947,1475421 1023805,1475356 1023705,1475238 1023474,1475184.804 1020036.294)"
2392,"LINESTRING(1475496.382 1024822.52,1474006 1025239,1473493 1025324,1473360 1025271,1473306 1025269,1473252 1025290,1473152 1025355,1472833.871 1025473.667)"
2393,"LINESTRING(1477873.693 1024028.906,1481766.055 1022750.73)"
2394,"LINESTRING(1466797.233 1000352.599,1467197 1000010,1467371 999810,1467780.619 999031.063)"
2395,"LINESTRING(1466797.233 1000352.599,1465520 1001461,1465530.602 1001697.571)"
2396,"LINESTRING(1469093.702 1012150.762,1467086.669 1012189.455)"
2397,"LINESTRING(1469093.702 1012150.762,1469777.671 1012137.481)"
2398,"LINESTRING(1463796.256 1007391.708,1464030 1006479,1463913 1006271,1464695.698 1004101.745)"
2399,"LINESTRING(1463796.256 1007391.708,1463509 1008312,1463523 1009520,1463926 1011106,1464503.703 1012239.177)"
2400,"LINESTRING(1481696.522 1012117.736,1479031.42 1012118.351)"
2401,"LINESTRING(1481696.522 1012117.736,1485671.945 1012121.967)"
2402,"LINESTRING(1488278.073 1006740.143,1485587.45 1006796.669)"
2403,"LINESTRING(1488320.28 1012490.875,1486973 1013103,1486233 1013447,1485675.766 1013454.088)"
2404,"LINESTRING(1474971.152 1004245.779,1476372.413 1004231.097)"
2405,"LINESTRING(1474971.152 1004245.779,1474969.906 1006740.333)"
2406,"LINESTRING(1474971.152 1004245.779,1469672 1004313,1467011.518 1004332.963)"
2407,"LINESTRING(1474971.152 1004245.779,1474938.113 1001649.357)"
2408,"LINESTRING(1474804.495 988468.937,1474847.912 991106.875)"
2409,"LINESTRING(1474804.495 988468.937,1474770.522 985789.313)"
2410,"LINESTRING(1485392.565 988390.062,1485351.91 984230)"
2411,"LINESTRING(1485392.565 988390.062,1485417.216 992229.25)"
2412,"LINESTRING(1484325.287 1035000.734,1483605 1033960,1483205.093 1033877.423)"
2413,"LINESTRING(1484325.287 1035000.734,1484771 1035433,1485779 1035860,1485868.968 1035869.585)"
2414,"LINESTRING(1475035.824 1012119.219,1479031.42 1012118.351)"
2415,"LINESTRING(1475035.824 1012119.219,1475002.766 1009474.057)"
2416,"LINESTRING(1475035.824 1012119.219,1469777.671 1012137.481)"
2417,"LINESTRING(1475035.824 1012119.219,1475112.27 1014772.283)"
2418,"LINESTRING(1453448.964 1009754.347,1453535.667 1015002.01)"
2419,"LINESTRING(1453448.964 1009754.347,1453383.919 1007147.016)"
2420,"LINESTRING(1453448.964 1009754.347,1449556.885 1009817.125)"
2421,"LINESTRING(1453535.667 1015002.01,1453579.815 1017671.039)"
2422,"LINESTRING(1464695.698 1004101.745,1464868 1003639,1465457 1002012,1465498 1001887,1465530.602 1001697.571)"
2423,"LINESTRING(1464695.698 1004101.745,1465006 1004216,1465270 1004280,1465495 1004327,1465720 1004359,1466040 1004387,1466514 1004384,1467011.518 1004332.963)"
2424,"LINESTRING(1464503.703 1012239.177,1467086.669 1012189.455)"
2425,"LINESTRING(1464503.703 1012239.177,1464864 1013056,1465235 1014014,1465442 1014516,1465526 1014700,1465599 1014858,1465604 1014868,1465661 1014951,1465914 1015202,1465917 1015206,1466455 1015823,1467090 1016675,1467238 1016878,1467296.205 1016947.705)"
2426,"LINESTRING(1464503.703 1012239.177,1460383.496 1012221.204)"
2427,"LINESTRING(1475184.804 1020036.294,1479122.099 1020008.866)"
2428,"LINESTRING(1475184.804 1020036.294,1472736.457 1020043.162)"
2429,"LINESTRING(1475184.804 1020036.294,1475121.612 1015456.611)"
2430,"LINESTRING(1479122.099 1020008.866,1481765.406 1020013.408)"
2431,"LINESTRING(1475002.766 1009474.057,1474970.014 1006844.209)"
2432,"LINESTRING(1485664.071 1009445.345,1485664 1009453,1485671.945 1012121.967)"
2433,"LINESTRING(1485664.071 1009445.345,1485587.45 1006796.669)"
2434,"LINESTRING(1485671.945 1012121.967,1485675.766 1013454.088)"
2435,"LINESTRING(1475094.726 1030756.812,1477911.169 1030694.449)"
2436,"LINESTRING(1475094.726 1030756.812,1475133 1031017,1475166 1031173,1475204 1031404,1475237.772 1032827.265)"
2437,"LINESTRING(1475094.726 1030756.812,1469917.578 1030835.851)"
2438,"LINESTRING(1475094.726 1030756.812,1475004 1030307,1474923 1029991,1474876 1029905,1474828 1029821,1474750 1029703,1474532 1029317,1474102 1028548,1473760 1027933,1473334 1027155,1473106 1026740,1472988 1026526,1472955 1026450,1472952 1026359,1472953 1026239,1472946.352 1026020.006)"
2439,"LINESTRING(1477911.169 1030694.449,1477776.587 1031202.287)"
2440,"LINESTRING(1477911.169 1030694.449,1477990.076 1030397.292)"
2441,"LINESTRING(1477911.169 1030694.449,1478616.463 1030679.159)"
2442,"LINESTRING(1475391.771 1040602.359,1477199 1040703,1479382 1040838,1480716.065 1040962.592)"
2443,"LINESTRING(1475391.771 1040602.359,1475388 1040602,1475041 1040568,1474822 1040554,1474625 1040563,1474513 1040574,1474360 1040592,1474126 1040648,1473998 1040697,1473898.794 1040735.752)"
2444,"LINESTRING(1475391.771 1040602.359,1475365 1039124,1475365.925 1039124.436)"
2445,"LINESTRING(1480716.065 1040962.592,1480648 1038662,1480640.056 1038473.058)"
2446,"LINESTRING(1480716.065 1040962.592,1480745.21 1043816.463)"
2447,"LINESTRING(1480716.065 1040962.592,1481055 1040984,1482008 1040964,1483340.994 1040947.57)"
2448,"LINESTRING(1474920.554 998967.25,1480233.918 998896.188)"
2449,"LINESTRING(1474920.554 998967.25,1474886 995259,1474884.524 995087.375)"
2450,"LINESTRING(1474920.554 998967.25,1471336.426 999003.875)"
2451,"LINESTRING(1474920.554 998967.25,1474938.113 1001649.357)"
2452,"LINESTRING(1480233.918 998896.188,1482860.659 998861.125)"
2453,"LINESTRING(1475251.7 1033420.762,1477205.776 1033353.114)"
2454,"LINESTRING(1475251.7 1033420.762,1475237.772 1032827.265)"
2455,"LINESTRING(1475251.7 1033420.762,1475266 1034229,1474058.312 1034919.118)"
2456,"LINESTRING(1477205.776 1033353.114,1477776.587 1031202.287)"
2457,"LINESTRING(1474847.912 991106.875,1475024 991110,1475220 991085,1475445 991048,1475609 991025,1475777 991012,1475984 991021,1476219 991038,1476356 991077,1476576 991131,1476770 991208,1477056 991283,1477229 991325,1477483 991371,1477752 991391,1478016 991435,1478267 991488,1478596 991583,1479052 991724,1479533 991861,1480137.312 992025.125)"
2458,"LINESTRING(1474847.912 991106.875,1473331.91 991137.562)"
2459,"LINESTRING(1474847.912 991106.875,1474884.524 995087.375)"
2460,"LINESTRING(1456567.303 1044270.321,1456568 1043764,1456584 1043569,1456612.764 1043420.355)"
2461,"LINESTRING(1460167.464 1001804.481,1460314.382 1006629.719)"
2462,"LINESTRING(1460167.464 1001804.481,1463059 1001757,1464344.871 1001714.141)"
2463,"LINESTRING(1460385.223 1011978.781,1460314.382 1006629.719)"
2464,"LINESTRING(1460385.223 1011978.781,1458753.106 1012002.875)"
2465,"LINESTRING(1460385.223 1011978.781,1460386 1012003,1460383.496 1012221.204)"
2466,"LINESTRING(1474970.014 1006844.209,1476946 1006845,1480324.725 1006790.184)"
2467,"LINESTRING(1474970.014 1006844.209,1474969.906 1006740.333)"
2468,"LINESTRING(1480324.725 1006790.184,1481628.026 1006789.209)"
2469,"LINESTRING(1480137.312 992025.125,1480577 992121,1481054 992196,1481438 992247,1481810 992271,1482148 992290,1482356 992281,1482535 992270,1482804.612 992242.25)"
2470,"LINESTRING(1475237.772 1032827.265,1476105 1032286,1477776.587 1031202.287)"
2471,"LINESTRING(1475237.772 1032827.265,1474244 1033447,1472692 1034359,1472685 1034363,1472605.692 1034410.258)"
2472,"LINESTRING(1477776.587 1031202.287,1477858 1031149,1478616.463 1030679.159)"
2473,"LINESTRING(1455643.356 1042352.98,1456100.901 1042353.011)"
2474,"LINESTRING(1474721.343 983182.438,1474770.522 985789.313)"
2475,"LINESTRING(1474721.343 983182.438,1473089 983203,1471403 983225,1469432.874 983251.562)"
2476,"LINESTRING(1457557.861 1041087.902,1457556 1041039,1457547.353 1040695.903)"
2477,"LINESTRING(1457557.861 1041087.902,1457140.158 1041086.789)"
2478,"LINESTRING(1457557.861 1041087.902,1458107.742 1041074.844)"
2479,"LINESTRING(1457557.861 1041087.902,1457570.196 1041749.764)"
2480,"LINESTRING(1473331.91 991137.562,1471816.181 991167.938)"
2481,"LINESTRING(1456715.792 1041101.491,1456728.039 1040889.688)"
2482,"LINESTRING(1456715.792 1041101.491,1457140.158 1041086.789)"
2483,"LINESTRING(1456715.792 1041101.491,1456716.093 1041684.063)"
2484,"LINESTRING(1475376.174 1038563.626,1472944.933 1038615.733)"
2485,"LINESTRING(1475376.174 1038563.626,1475365.925 1039124.436)"
2486,"LINESTRING(1480640.056 1038473.058,1479444 1038514,1475376.174 1038563.626)"
2487,"LINESTRING(1480640.056 1038473.058,1480638.803 1038394.714)"
2488,"LINESTRING(1480638.803 1038394.714,1480554.501 1035465.943)"
2489,"LINESTRING(1480638.803 1038394.714,1483276.307 1038357.575)"
2490,"LINESTRING(1453383.919 1007147.016,1453318.368 1004515.287)"
2491,"LINESTRING(1457547.353 1040695.903,1458125.021 1040690.241)"
2492,"LINESTRING(1457547.353 1040695.903,1457122.24 1040698.561)"
