link_geom_id,name,geometry,length,row_width,jurisdiction,facility_type
2774,Putnam Avenue,"LINESTRING (325974.9286695987 4692879.680852806, 325975.9542584392 4692895.077658167, 325981.2140652117 4692942.247124162)",62.89274222082211,12.2,,tertiary
2775,Forest Street,"LINESTRING (325687.2929846034 4694726.580254314, 325751.0028400315 4694718.103582834, 325804.6647148264 4694712.98891621)",118.17636761440659,12.2,,residential
2776,Oxford Street,"LINESTRING (325804.9480135667 4694618.536444828, 325804.6647148264 4694712.98891621)",94.45289624114696,15.2,,tertiary
2777,Frost Street,"LINESTRING (325687.2929846034 4694726.580254314, 325698.3017645734 4694827.862567438, 325704.6264808442 4694885.972259314)",160.3317232343688,11.6,,residential
2778,Broadway,"LINESTRING (327235.0320042311 4692790.733794522, 327168.7144984673 4692827.815752092)",75.98080776032985,24.4,,tertiary
2779,Broadway,"LINESTRING (327090.6335795813 4692872.300136886, 327111.9879226119 4692859.550309046, 327119.3266395697 4692855.446783002, 327139.6196615624 4692844.089928676, 327168.7144984673 4692827.815752092)",89.87088544814519,24.4,,tertiary
2780,Bay Street,"LINESTRING (326171.5622732179 4692768.592920794, 326201.0028140028 4692828.0063302)",66.30760634337156,12.2,,residential
2781,Green Street,"LINESTRING (326307.2556290126 4692766.81238161, 326297.9541822409 4692773.821062656, 326269.4101370721 4692792.30750438, 326201.0028140028 4692828.0063302)",122.81586936801332,12.2,,residential
2782,Franklin Street,"LINESTRING (326171.5622732179 4692768.592920794, 326205.3806819093 4692750.486189822, 326221.5663248155 4692740.661966139)",57.29447993246967,12.2,,residential
2783,Franklin Place,"LINESTRING (326238.0502422153 4692763.752713561, 326221.5663248155 4692740.661966139)",28.370797475150557,7.6,,residential
2784,Reservoir Street,"LINESTRING (324123.7166541793 4694066.1564328, 324142.2269063782 4694163.437668601, 324155.9517821292 4694235.538679155)",172.42229814614626,14.0,,tertiary
2785,Reservoir Street,"LINESTRING (324174.9167880795 4694335.208601999, 324155.9517821292 4694235.538679155)",101.45819321535839,14.0,,tertiary
2786,Vassal Lane,"LINESTRING (323863.2445320453 4694609.946143478, 323878.4600392855 4694602.451662771, 323906.3882007647 4694592.748177813, 323949.7653376897 4694581.544761087)",91.32754190825365,12.2,,residential
2787,Alpine Street,"LINESTRING (324063.8443908276 4694764.456245174, 324043.0397046051 4694729.867714124, 324002.6940454434 4694665.103560232, 323971.7137523819 4694618.993228233, 323949.7653376897 4694581.544761087)",215.62420606029227,12.2,,residential
2788,Pemberton Court,"LINESTRING (324936.2762365788 4695308.016700305, 324936.495582912 4695274.010590388)",34.006817323503,6.1,,residential
2789,Pemberton Street,"LINESTRING (324936.2762365788 4695308.016700305, 324969.9290979851 4695359.264027108)",61.309082404839856,11.6,,residential
2790,Fairfield Street,"LINESTRING (324974.0579713549 4695550.519703475, 324966.4531814657 4695460.597323014, 324962.5822575637 4695367.82587384, 324963.8884103945 4695364.726453421, 324965.595942335 4695363.18368032, 324969.9290979851 4695359.264027108)",194.60314885647472,11.6,,residential
2791,Pemberton Street,"LINESTRING (324870.2518756927 4695313.959060083, 324936.2762365788 4695308.016700305)",66.29123524378792,11.6,,residential
2792,Pemberton Street,"LINESTRING (324969.9290979851 4695359.264027108, 324936.2762365788 4695308.016700305)",61.309082404839856,11.6,,residential
2793,Pemberton Court,"LINESTRING (324936.495582912 4695274.010590388, 324936.2762365788 4695308.016700305)",34.006817323503,6.1,,residential
2794,Bay Street,"LINESTRING (326143.3670088554 4692710.237569089, 326171.5622732179 4692768.592920794)",64.80987582998061,12.2,,residential
2795,Franklin Street,"LINESTRING (325974.2741485747 4692862.308141351, 326039.337553402 4692831.023505446, 326171.5622732179 4692768.592920794)",218.4162875562715,12.2,,residential
2796,Kinnaird Street,"LINESTRING (326143.3670088554 4692710.237569089, 326022.7516130245 4692768.391079788, 325971.6775061702 4692793.016767598)",190.60346544414546,11.0,,residential
2797,Putnam Avenue,"LINESTRING (325970.7815737706 4692769.25002601, 325971.6775061702 4692793.016767598)",23.783622528225294,12.2,,tertiary
2798,Putnam Avenue,"LINESTRING (325974.2741485747 4692862.308141351, 325971.6775061702 4692793.016767598)",69.34001029963119,12.2,,tertiary
2799,Second Street,"LINESTRING (328750.4369657923 4692519.265428533, 328736.8074046179 4692443.455760485)",77.02513036182309,16.8; 15.2,,residential
2801,Binney Street,"LINESTRING (328872.7252292905 4692416.697972816, 328860.1872531811 4692419.171196757, 328773.0521782123 4692436.324531094, 328747.4182970704 4692441.362795379, 328736.8074046179 4692443.455760485)",138.52665830311062,14.9,,secondary
2802,Rogers Street,"LINESTRING (328750.4369657923 4692519.265428533, 328562.8523421828 4692556.157784098)",191.17802413941018,15.2,,residential
2803,Third Street,"LINESTRING (328594.9236113477 4692627.259995795, 328593.4163572926 4692623.919186788, 328575.6512924782 4692584.532712666, 328562.8523421828 4692556.157784098)",78.00058215671947,14.6,,tertiary
2804,Rogers Street,"LINESTRING (328376.9507910723 4692593.74731429, 328481.310326894 4692572.822312888, 328532.7787233146 4692562.238950791, 328554.9490157072 4692557.773603387, 328562.8523421828 4692556.157784098)",189.66425698685904,8.5,,residential
2805,Third Street,"LINESTRING (328530.5101597743 4692484.784557177, 328533.8112132722 4692492.059123636, 328562.8523421828 4692556.157784098)",78.35913781770091,18.6,,tertiary
2806,Rogers Street,"LINESTRING (328750.4369657923 4692519.265428533, 328887.7642663736 4692492.251143968)",139.95913351946112,9.1,,residential
2807,First Street,"LINESTRING (328872.7252292905 4692416.697972816, 328874.9132764958 4692427.66650023, 328887.7642663736 4692492.251143968)",77.035410567081,14.3,,tertiary
2808,First Street,"LINESTRING (328902.7860295125 4692567.78254053, 328887.7642663736 4692492.251143968)",77.0106825995184,14.3,,tertiary
2809,Rogers Street,"LINESTRING (328991.634729511 4692470.768097048, 328887.7642663736 4692492.251143968)",106.0688192512118,9.1,,residential
2810,Second Street,"LINESTRING (328750.4369657923 4692519.265428533, 328760.8256220778 4692568.032640016, 328766.3360176582 4692593.886270037)",76.29580494590647,16.8; 15.2,,residential
2811,Second Street,"LINESTRING (328781.5928596555 4692668.200635392, 328766.3360176582 4692593.886270037)",75.86432709706365,16.8; 15.2,,residential
2812,Bent Street,"LINESTRING (328902.7860295125 4692567.78254053, 328851.2502030162 4692577.642597631, 328766.3360176582 4692593.886270037)",138.92447744296186,14.9,,residential
2813,Walden Street,"LINESTRING (324996.3504433307 4695032.730289356, 324933.0503336374 4695008.092078388)",67.92602834624597,14.0,,tertiary
2814,Whittier Street,"LINESTRING (324981.2963418267 4694891.993514696, 324933.0503336374 4695008.092078388)",125.72411780343784,12.2,,residential
2815,Walden Street,"LINESTRING (324869.7386300174 4694983.010253807, 324933.0503336374 4695008.092078388)",68.09897018007958,14.0,,tertiary
2816,,"LINESTRING (323771.7012039255 4694658.031260997, 323783.722153693 4694755.875376229, 323784.1373405597 4694759.27611529)",102.00577537571766,,,residential
2817,Rindge Avenue,"LINESTRING (324173.5443178799 4695700.41989231, 324125.928858483 4695707.228814642)",48.0998274103418,,,tertiary
2819,Clifton Circle,"LINESTRING (324165.8899350074 4695569.964710005, 324160.2138604529 4695568.607426171, 324140.6481291579 4695568.11062608, 324138.4319974988 4695568.744161421, 324136.2246733644 4695570.055270639, 324127.6103248941 4695578.605501954, 324125.4506233485 4695581.482122866, 324124.8159459389 4695585.064844622, 324122.7645146044 4695669.840804948, 324122.9553673135 4695679.391800648, 324123.6504006943 4695688.685662379, 324125.928858483 4695707.228814642)",172.00939502444098,,,residential
2820,Clifton Place,"LINESTRING (324173.5443178799 4695700.41989231, 324173.7669236665 4695673.246951372, 324173.380815881 4695656.911811247, 324172.3725991818 4695639.092279847, 324170.5956807426 4695621.492086124, 324167.3832875308 4695595.938907661, 324166.5194859004 4695585.827047695, 324165.8899350074 4695569.964710005)",130.82907331354414,,,residential
2821,,"LINESTRING (324265.601716379 4695568.402176972, 324257.5754549142 4695567.915018937, 324232.9619200904 4695567.133726046, 324227.0007205344 4695567.539154854, 324223.1948441165 4695568.168185133, 324219.8704402425 4695569.929584638, 324165.8899350074 4695569.964710005)",100.24216518201806,,,residential
2822,Jackson Place,"LINESTRING (324259.4488621834 4695689.626418128, 324259.7168490272 4695674.730432617, 324259.9524470934 4695671.324428195, 324261.1429555072 4695664.294333449, 324262.3081036584 4695660.187169326, 324263.8029188563 4695656.41617164, 324266.8911910491 4695649.193928108, 324268.131120728 4695644.784878481, 324268.9707870167 4695639.196972499, 324269.4457683347 4695632.862659493, 324269.1339065675 4695626.025889359, 324267.4540520114 4695608.345465351, 324267.0712055964 4695604.910561243, 324266.2176181427 4695597.820734811, 324265.1186051808 4695587.848119205, 324264.5367594348 4695577.80694758, 324265.601716379 4695568.402176972)",122.96306890191985,,,residential
2823,Jackson Place,"LINESTRING (324270.366201647 4695510.225481198, 324269.8061884625 4695549.551605091, 324269.29518581 4695553.797883396, 324268.0216145132 4695558.507783928, 324265.601716379 4695568.402176972)",58.67209397335341,,,residential
2824,,"LINESTRING (324165.8899350074 4695569.964710005, 324219.8704402425 4695569.929584638, 324223.1948441165 4695568.168185133, 324227.0007205344 4695567.539154854, 324232.9619200904 4695567.133726046, 324257.5754549142 4695567.915018937, 324265.601716379 4695568.402176972)",100.24216518201807,,,residential
2825,Fifth Street,"LINESTRING (328297.02123752 4692195.179900657, 328303.7904767402 4692206.435903523, 328310.2526746052 4692216.93278771, 328319.9592426675 4692232.716686392, 328330.0946767391 4692249.190067609, 328331.8637379182 4692252.44663046, 328334.1575443663 4692257.612518812, 328335.5043764842 4692261.123880036, 328363.8996473814 4692310.537882674, 328367.8499327825 4692317.396466048)",141.35808582708302,,,unclassified
2826,Potter Street,"LINESTRING (328434.7117803853 4692277.890957261, 328424.2096630085 4692284.092772717, 328367.8499327825 4692317.396466048)",77.66074911850487,13.4,,residential
2827,Potter Street,"LINESTRING (328329.6178736972 4692341.278300276, 328362.8021819549 4692320.553549407, 328367.8499327825 4692317.396466048)",45.07807058353889,13.4,,residential
2828,Broadway,"LINESTRING (328297.02123752 4692195.179900657, 328293.6217046878 4692197.341051908, 328236.682242347 4692231.204450781, 328216.1920949702 4692243.396086396, 328205.3818040681 4692249.794687482)",106.68147458911497,24.4,,secondary
2830,Garden Street,"LINESTRING (325054.7745396909 4694170.921251763, 325084.6329139487 4694116.395929303)",62.16537060655341,15.2,,tertiary
2831,Garden Street,"LINESTRING (325124.1509589992 4694040.617843415, 325106.2571423601 4694075.187944291, 325084.6329139487 4694116.395929303)",85.46374338741929,15.2,,tertiary
2832,Bryant Street,"LINESTRING (326103.1955115666 4694087.332468505, 326140.4821631697 4694086.072247915, 326191.3641016617 4694084.918839216)",88.20295183853261,12.2,,residential
2833,Bryant Street,"LINESTRING (326334.1139039011 4694081.039856313, 326325.8873112893 4694088.13303547, 326306.0354636159 4694091.514873778, 326277.7994948925 4694092.327200293, 326253.9702387966 4694088.14126185, 326218.7795805268 4694084.237661904, 326191.3641016617 4694084.918839216)",146.27238007516908,12.2,,residential
2834,Irving Street,"LINESTRING (326159.9636332893 4694260.033651389, 326180.5204751436 4694238.633729395, 326203.3573257817 4694212.843861008, 326198.0792032256 4694205.974967388, 326187.0376961236 4694195.915939664, 326176.8194333513 4694185.836469066, 326171.2607049778 4694174.307869601, 326169.5741285974 4694162.79415331, 326170.4025999265 4694152.706831715, 326191.3641016617 4694084.918839216)",207.5851221991963,10.7,,residential
2835,Francis Avenue,"LINESTRING (326103.1955115666 4694087.332468505, 326088.3787918341 4694140.812330673, 326075.3376392656 4694192.80363534, 326091.9040410272 4694206.391818507, 326127.8771767979 4694235.16436372, 326159.9636332893 4694260.033651389)",217.18281686966375,12.2,,residential
2836,Francis Avenue,"LINESTRING (326213.6386114123 4694305.033435431, 326203.362591584 4694292.62202151, 326182.378116186 4694276.921151808, 326159.9636332893 4694260.033651389)",70.38561448495716,12.2,,residential
2837,Observatory Access Road,"LINESTRING (324925.4769413017 4694386.382092976, 324886.1076676907 4694366.922891703, 324864.3547634304 4694360.134097503, 324857.6668932301 4694359.523775217, 324829.3200434658 4694362.455931369, 324821.6075433883 4694366.982505848, 324811.8886366438 4694370.337101525, 324799.6693654074 4694372.532100017, 324793.2184736151 4694374.804843327, 324784.0603084876 4694380.812146172, 324773.4314240532 4694387.300760669, 324762.4331655026 4694388.909670476, 324761.2466266186 4694389.883860705, 324756.8639840372 4694393.493732926, 324747.3749361326 4694402.731658038, 324744.7135649571 4694405.009496364, 324735.6002799583 4694412.804664172, 324732.8441110894 4694417.873822727, 324731.015786548 4694423.808636133)",222.8485441370781,,,residential
2838,Madison Street,"LINESTRING (324670.7499409014 4694352.217779246, 324685.739852921 4694368.864568179, 324713.6942792081 4694399.908950111, 324731.015786548 4694423.808636133)",93.69341688244648,10.7,,residential
2839,Linnaean Street,"LINESTRING (324925.4769413017 4694386.382092976, 324954.7817837446 4694401.982207048, 324963.3345710791 4694407.00157559, 324994.9140400952 4694426.600544216)",80.28227357765005,14.0,,residential
2840,Linnaean Street,"LINESTRING (325077.077363748 4694476.368160783, 325036.8403374894 4694451.81867106, 325017.3334218498 4694439.628707477, 324994.9140400952 4694426.600544216)",96.06730525012794,14.0,,residential
2841,Garden Street,"LINESTRING (324925.4769413017 4694386.382092976, 324895.7234903905 4694424.927574992, 324879.4215728602 4694449.291698098)",78.0080354515033,15.2,,tertiary
2842,Fernald Drive,"LINESTRING (324998.4043407273 4694581.560181902, 325008.4534415915 4694555.197194975, 325015.6177804123 4694535.350952688, 325013.9654471599 4694525.281019069, 325002.9002548115 4694519.268888959, 324995.5929786924 4694515.296109478, 324980.8846480233 4694508.541827314, 324961.5744220164 4694498.613803216, 324939.6307889115 4694486.818378718, 324885.932104103 4694453.35097991, 324879.4215728602 4694449.291698098)",214.18549766371407,12.2,,residential
2844,Walker Street,"LINESTRING (325084.6329139487 4694116.395929303, 325137.7740010794 4694136.400886049, 325146.6636543394 4694139.400924896)",66.16403168385011,11.0,,residential
2845,Walker Street Place,"LINESTRING (325157.348563519 4694095.577649087, 325146.6636543394 4694139.400924896)",45.10705916841483,9.1,,residential
2846,Garden Street,"LINESTRING (325084.6329139487 4694116.395929303, 325106.2571423601 4694075.187944291, 325124.1509589992 4694040.617843415)",85.46374338741929,15.2,,tertiary
2847,Garden Street,"LINESTRING (325160.6801212491 4693968.492571318, 325144.8571102119 4694001.221875237, 325128.727677906 4694031.903300132, 325124.1509589992 4694040.617843415)",80.85950721790039,15.2,,tertiary
2848,Bond Street,"LINESTRING (324971.6248865703 4694311.336996708, 324937.184892952 4694294.643080948, 324917.3343390065 4694281.584174268, 324903.2955731109 4694267.046470333, 324882.7597079524 4694239.782350008, 324877.7483664638 4694233.752160085, 324854.8147941921 4694206.148137674)",160.1046335047906,12.8,,residential
2849,Concord Avenue,"LINESTRING (324872.4230632532 4694192.151460064, 324854.8147941921 4694206.148137674)",22.493512919243514,15.2,,tertiary
2850,Concord Avenue,"LINESTRING (324744.3417426144 4694290.227856628, 324769.7916490249 4694271.612113807, 324822.001544763 4694231.414734328, 324854.8147941921 4694206.148137674)",138.8371151575672,15.2,,tertiary
2851,,"LINESTRING (323823.0563404285 4695725.188184113, 323827.2114360244 4695734.172618114, 323829.916134258 4695738.549029526, 323832.1074509795 4695741.182774222, 323834.7610546787 4695743.204854065, 323838.0463224016 4695744.799895752, 323841.720637918 4695745.818453609, 323847.0330388789 4695746.473507876)",34.623367868932256,,,tertiary_link
2852,Rindge Avenue,"LINESTRING (324110.431120055 4695709.307631021, 324103.4219293728 4695710.283996597, 324059.7140577831 4695716.250600279, 324040.7787290247 4695718.860540095, 324028.4166191855 4695720.516168407, 324017.4362082792 4695722.092592951, 323986.5284650638 4695726.45965577, 323887.5744711523 4695740.696434689, 323869.5940442635 4695743.282789933, 323847.0330388789 4695746.473507876)",266.0085738621875,,,tertiary
2853,Alewife Brook Parkway,"LINESTRING (323823.0563404285 4695725.188184113, 323824.4907772227 4695738.641299379, 323820.604888783 4695753.739640408)",29.119755102059862,18.3,,trunk
2854,Rindge Avenue,"LINESTRING (323847.0330388789 4695746.473507876, 323841.8248867844 4695750.282616784, 323834.7160322397 4695751.550663803, 323820.604888783 4695753.739640408)",27.953432636020167,,,tertiary
2856,Windsor Street,"LINESTRING (327459.8101501551 4692664.077430895, 327428.612073607 4692562.036226006)",106.70392436725541,15.2,,tertiary
2857,Windsor Street,"LINESTRING (327384.784640304 4692415.351335246, 327401.1481787827 4692470.114082054, 327426.1240646724 4692553.697630964, 327428.612073607 4692562.036226006)",153.09245994189416,15.2,,tertiary
2858,Harvard Street,"LINESTRING (327365.2482887307 4692601.743283425, 327428.612073607 4692562.036226006)",74.77713315404164,14.0,,tertiary
2859,Windsor Street,"LINESTRING (327459.8101501551 4692664.077430895, 327477.9392543308 4692722.652317095, 327479.8374402214 4692728.794370265)",67.74492347761218,15.2,,tertiary
2860,Windsor Street,"LINESTRING (327516.2119658241 4692846.352501302, 327513.0871986151 4692836.240700306, 327496.0593099688 4692781.205240804, 327479.8374402214 4692728.794370265)",123.05698074294585,15.2,,tertiary
2861,Market Street,"LINESTRING (327407.486618657 4692798.933641355, 327479.8374402214 4692728.794370265)",100.76784571504159,12.2,,residential
2862,Robinson Street,"LINESTRING (324998.4043407273 4694581.560181902, 325028.2194757806 4694594.547743548)",32.52105526813473,12.2,,residential
2863,Raymond Street,"LINESTRING (325077.077363748 4694476.368160783, 325052.7698410509 4694532.088137579, 325028.2194757806 4694594.547743548)",127.90248401764805,12.2,,residential
2865,Robinson Street,"LINESTRING (324998.4043407273 4694581.560181902, 324945.8006449743 4694559.876284203, 324909.6152007392 4694539.226180983, 324874.579295019 4694518.436356104, 324860.3006598826 4694509.438189255, 324849.5207100266 4694502.652469836, 324843.1932596548 4694498.666416861)",176.3941041229699,12.2,,residential
2866,Garden Street,"LINESTRING (324871.7371345723 4694460.528745539, 324856.9936787569 4694480.342718117, 324843.1932596548 4694498.666416861)",47.63668580071504,15.2,,tertiary
2867,Garden Street,"LINESTRING (324820.4821080716 4694520.368946608, 324843.1932596548 4694498.666416861)",31.41331252284401,15.2,,tertiary
2868,Robinson Street,"LINESTRING (324843.1932596548 4694498.666416861, 324849.5207100266 4694502.652469836, 324860.3006598826 4694509.438189255, 324874.579295019 4694518.436356104, 324909.6152007392 4694539.226180983, 324945.8006449743 4694559.876284203, 324998.4043407273 4694581.560181902)",176.39410412296994,12.2,,residential
2869,Fernald Drive,"LINESTRING (324879.4215728602 4694449.291698098, 324885.932104103 4694453.35097991, 324939.6307889115 4694486.818378718, 324961.5744220164 4694498.613803216, 324980.8846480233 4694508.541827314, 324995.5929786924 4694515.296109478, 325002.9002548115 4694519.268888959, 325013.9654471599 4694525.281019069, 325015.6177804123 4694535.350952688, 325008.4534415915 4694555.197194975, 324998.4043407273 4694581.560181902)",214.18549766371405,12.2,,residential
2870,Robinson Street,"LINESTRING (325028.2194757806 4694594.547743548, 324998.4043407273 4694581.560181902)",32.52105526813473,12.2,,residential
2871,Garden Street,"LINESTRING (324843.1932596548 4694498.666416861, 324856.9936787569 4694480.342718117, 324871.7371345723 4694460.528745539)",47.63668580071504,15.2,,tertiary
2873,Garden Terrace,"LINESTRING (324821.6420244339 4694420.982586667, 324865.5773202264 4694455.671792042, 324871.7371345723 4694460.528745539)",63.82334157205486,7.9,,residential
2874,Huron Avenue,"LINESTRING (324622.4795431257 4694490.975051077, 324638.2011943009 4694506.914481312)",22.388294975068888,15.2,,tertiary
2875,Huron Avenue,"LINESTRING (324676.1025195193 4694549.965088632, 324669.0664237089 4694542.030212403, 324638.2011943009 4694506.914481312)",57.357429380892405,15.2,,tertiary
2876,Holly Avenue,"LINESTRING (324731.015786548 4694423.808636133, 324682.203882204 4694468.0328244, 324638.2011943009 4694506.914481312)",124.586227729011,10.7,,residential
2877,Huron Avenue,"LINESTRING (324622.4795431257 4694490.975051077, 324598.2412916098 4694463.915683512, 324591.9026138633 4694457.518971602, 324577.345524065 4694442.69489203, 324570.5996708922 4694435.830623126)",75.7337354271119,15.2,,tertiary
2878,Concord Avenue,"LINESTRING (324495.6093055647 4694487.268547589, 324535.5657423233 4694461.154388568, 324558.9811100786 4694444.233328963, 324570.5996708922 4694435.830623126)",90.96138906551886,12.8,,tertiary
2879,Concord Avenue,"LINESTRING (324648.6952404882 4694370.204337945, 324608.4833974866 4694405.879939514, 324577.6754432142 4694430.230818844, 324570.5996708922 4694435.830623126)",102.04937702536229,12.8,,tertiary
2880,Huron Avenue,"LINESTRING (324526.32737852 4694391.718115871, 324531.2016700234 4694396.873709777, 324546.1797404708 4694412.709384482, 324549.9369446929 4694416.681878557, 324566.1887764524 4694431.741179833, 324570.5996708922 4694435.830623126)",62.53118544513504,21.3,,tertiary
2881,Kelley Street,"LINESTRING (324622.4795431257 4694490.975051077, 324529.9848202207 4694550.629523054, 324459.606333002 4694595.396526075)",193.47322662691352,12.2,,residential
2882,Donnell Street,"LINESTRING (324543.0921565831 4694721.748570594, 324508.9794058003 4694668.825628516, 324459.606333002 4694595.396526075)",151.44906572486263,10.4,,residential
2883,Donnell Street,"LINESTRING (324459.606333002 4694595.396526075, 324422.194027647 4694535.778848312)",70.38428868605658,10.4,,residential
2884,Concord Avenue,"LINESTRING (324495.6093055647 4694487.268547589, 324447.9577782892 4694518.576204915, 324422.194027647 4694535.778848312)",87.99516978674485,12.8,,tertiary
2886,Arrow Street,"LINESTRING (325928.9106910616 4693138.304885833, 325920.3222551851 4693134.529642947, 325903.2708965944 4693140.965048234, 325856.2427666738 4693168.135555766, 325804.252725357 4693201.829982908)",143.87356374404385,8.5,,residential
2887,Bow Street,"LINESTRING (325811.0334632981 4693272.650602926, 325808.480624117 4693267.736343367, 325806.5893749516 4693263.583396814, 325805.375800746 4693256.535778348, 325806.195174934 4693246.426411189, 325806.9663847768 4693241.662729345, 325811.15214608 4693218.18056144, 325811.2871190619 4693211.688262587, 325808.7946035748 4693206.550276506, 325804.252725357 4693201.829982908)",74.8278720959619,12.8,,tertiary
2888,Massachusetts Avenue,"LINESTRING (325928.9106910616 4693138.304885833, 325914.473355873 4693154.76418823, 325844.0337832444 4693235.051039688, 325843.3285491783 4693235.846377535, 325820.0834420568 4693262.536332189, 325817.8675686612 4693264.869292032)",168.37474041517956,18.9,,primary
2889,Linnaean Street,"LINESTRING (325077.077363748 4694476.368160783, 325098.5624523764 4694488.942150272)",24.894060437054105,14.0,,residential
2890,Linnaean Street,"LINESTRING (325176.2731255073 4694535.299933859, 325098.5624523764 4694488.942150272)",90.48752851927466,14.0,,residential
2891,Walker Street,"LINESTRING (325232.0969187589 4694261.600840983, 325213.7805029047 4694296.725694341, 325184.6777467005 4694345.231497347, 325159.6759069452 4694386.412601167, 325133.8311704863 4694429.781586965, 325098.5624523764 4694488.942150272)",263.71832382610194,11.0,,residential
2892,West Bellevue Avenue,"LINESTRING (324943.7741112766 4694804.708958291, 324892.5173787401 4694777.547277151)",58.00870238735416,7.9,,residential
2893,Raymond Street,"LINESTRING (324943.7741112766 4694804.708958291, 324917.4426366011 4694865.035858895)",65.82310760738618,12.2,,residential
2894,Upland Road,"LINESTRING (324981.2963418267 4694891.993514696, 324917.4426366011 4694865.035858895)",69.31097227238163,12.2,,residential
2895,Raymond Street,"LINESTRING (324869.7386300174 4694983.010253807, 324896.9541314475 4694918.549793857, 324901.6623691174 4694906.242795792, 324917.4426366011 4694865.035858895)",127.27224770101884,12.2,,residential
2896,Raymond Street,"LINESTRING (324964.53918446 4694755.632806801, 324984.6560672419 4694703.684021211, 325002.6849778719 4694660.454370974)",102.54634810776088,12.2,,residential
2897,Gray Gardens East,"LINESTRING (324941.238385074 4694636.936225552, 325002.6849778719 4694660.454370974)",65.79351738995803,9.1,,residential
2898,Raymond Street,"LINESTRING (325025.8134148849 4694600.77470719, 325002.6849778719 4694660.454370974)",64.00458474219556,12.2,,residential
2899,Ivy Street,"LINESTRING (324389.7687997232 4694845.043999985, 324342.1802711621 4694767.57080197)",90.92174911057641,11.6,,residential
2900,Fayerweather Street,"LINESTRING (324432.1617007637 4694727.743761259, 324342.1802711621 4694767.57080197)",98.40147785940557,13.7,,residential
2901,Garden Street,"LINESTRING (324389.7687997232 4694845.043999985, 324338.2332970935 4694869.505521338, 324308.541162186 4694883.396172246)",89.82692607963051,11.6,,residential
2902,Garden Street,"LINESTRING (324127.3567019454 4694866.083371675, 324149.3601406008 4694877.619204591, 324189.2031319894 4694892.673337412, 324235.3668554635 4694909.813313038, 324241.9839724869 4694910.902583014, 324248.4707673079 4694910.739550139, 324258.0499887136 4694907.109839926, 324268.0282613654 4694902.314533484, 324308.541162186 4694883.396172246)",195.90113222758512,11.6,,residential
2903,Hazel Street,"LINESTRING (324272.3655373564 4694797.925404135, 324308.541162186 4694883.396172246)",92.81124949736694,11.6,,residential
2904,Ivy Street,"LINESTRING (324342.1802711621 4694767.57080197, 324389.7687997232 4694845.043999985)",90.92174911057641,11.6,,residential
2905,Garden Street,"LINESTRING (324481.168787105 4694784.970388203, 324475.0943312307 4694789.422939405, 324452.293039476 4694806.1400566, 324440.3457949677 4694816.184625188, 324431.3698987262 4694822.19897773, 324411.1714902223 4694834.639692531, 324389.7687997232 4694845.043999985)",109.7376313821683,11.6,,residential
2906,Garden Street,"LINESTRING (324308.541162186 4694883.396172246, 324338.2332970935 4694869.505521338, 324389.7687997232 4694845.043999985)",89.82692607963051,11.6,,residential
2907,Fayerweather Street,"LINESTRING (324342.1802711621 4694767.57080197, 324272.3655373564 4694797.925404135)",76.12817434420712,13.7,,residential
2908,Hazel Street,"LINESTRING (324308.541162186 4694883.396172246, 324272.3655373564 4694797.925404135)",92.81124949736694,11.6,,residential
2909,Field Street,"LINESTRING (324263.9156278848 4694801.593374462, 324242.7724040062 4694810.847146034, 324214.2643341878 4694823.675075961, 324192.8219542083 4694833.147641787)",77.78238353359933,12.8,,residential
2910,Chilton Street,"LINESTRING (324123.5114567846 4694726.287875466, 324192.8219542083 4694833.147641787)",127.36936331536442,12.2,,residential
2911,Fayerweather Street,"LINESTRING (324263.9156278848 4694801.593374462, 324257.3525477868 4694787.580205779, 324248.6779747449 4694777.064629259, 324236.1586863834 4694766.634579794, 324225.5531088639 4694751.723015685)",63.69891021198033,13.7,,residential
2912,Copley Street,"LINESTRING (324373.150318296 4694659.235086822, 324291.6631557524 4694710.949697942, 324225.5531088639 4694751.723015685)",174.18436135485,12.2,,residential
2913,Roseland Street,"LINESTRING (325704.6264808442 4694885.972259314, 325650.8989532636 4694892.033862718)",54.06838499298306,12.2,,residential
2914,Roseland Street,"LINESTRING (325562.6413460569 4694901.71272895, 325650.8989532636 4694892.033862718)",88.78674271188176,12.2,,residential
2915,Concord Avenue,"LINESTRING (324063.8443908276 4694764.456245174, 324123.5114567846 4694726.287875466)",70.83066571799571,14.6,,tertiary
2916,Chilton Street,"LINESTRING (324192.8219542083 4694833.147641787, 324123.5114567846 4694726.287875466)",127.36936331536442,12.2,,residential
2917,Concord Avenue,"LINESTRING (324183.9396043649 4694688.878714376, 324123.5114567846 4694726.287875466)",71.07043234312046,14.6,,tertiary
2918,Concord Avenue,"LINESTRING (323997.741670141 4694805.453860763, 324063.8443908276 4694764.456245174)",77.78415112436402,14.6,,tertiary
2919,Concord Avenue,"LINESTRING (324123.5114567846 4694726.287875466, 324063.8443908276 4694764.456245174)",70.83066571799571,14.6,,tertiary
2920,Alpine Street,"LINESTRING (324127.3567019454 4694866.083371675, 324092.0106103335 4694810.082143578, 324063.8443908276 4694764.456245174)",119.84255721991104,15.2,,residential
2921,Concord Avenue,"LINESTRING (323997.741670141 4694805.453860763, 323934.5237247017 4694846.490629246)",75.36925761275438,14.6,,tertiary
