link_id,name,from_node_id,to_node_id,directed,geometry_id,geometry,parent_link_id,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,jurisdiction,row_width
265,Massachusetts Avenue,188,172,1,159,,,1,56.67180541823445,,secondary,,25 mph,3,,,,,,24.4
266,Massachusetts Avenue,231,172,1,160,,,1,165.71684363225523,,secondary,,25 mph,"['4', '3']",,,,,,25.6
267,Massachusetts Avenue,172,231,1,160,,160,-1,165.71684363225523,,secondary,,25 mph,"['4', '3']",,,,,,25.6
268,Sidney Street,163,172,1,161,,,1,80.31753380610165,,tertiary,,25 mph,"['2', '3']",,,,,,12.2
269,Sidney Street,172,163,1,161,,161,-1,80.31753380610165,,tertiary,,25 mph,"['2', '3']",,,,,,12.2
270,"['Columbia Street', 'Main Street']",244,421,1,162,,162,-1,115.1759802137237,,tertiary,,25 mph,"['2', '3']",,,,,,"['14.9', '21.3']"
271,"['Columbia Street', 'Main Street']",421,244,1,162,,,1,115.1759802137237,,tertiary,,25 mph,"['2', '3']",,,,,,"['14.9', '21.3']"
272,Columbia Street,244,298,1,163,,163,-1,79.16477383850948,,residential,,25 mph,2,,,,,,14.9
273,Columbia Street,298,244,1,163,,,1,79.16477383850948,,residential,,25 mph,2,,,,,,14.9
274,Bishop Allen Drive,230,244,1,164,,,1,40.46399528752597,,residential,,25 mph,2,,,,,,13.4
275,Bishop Allen Drive,244,230,1,164,,164,-1,40.46399528752597,,residential,,25 mph,2,,,,,,13.4
276,Bishop Allen Drive,244,290,1,165,,165,-1,93.36401556594711,,residential,,25 mph,2,,,,,,13.4
277,Bishop Allen Drive,290,244,1,165,,,1,93.36401556594711,,residential,,25 mph,2,,,,,,13.4
278,Main Street,421,418,1,166,,,1,87.81957712879361,,tertiary,,25 mph,2,,,,,,21.3
279,Main Street,418,421,1,166,,166,-1,87.81957712879361,,tertiary,,25 mph,2,,,,,,21.3
280,Bishop Allen Drive,230,418,1,167,,,1,95.59789275063972,,residential,,25 mph,2,,,,,,13.4
281,Bishop Allen Drive,418,230,1,167,,167,-1,95.59789275063972,,residential,,25 mph,2,,,,,,13.4
282,Main Street,182,418,1,168,,,1,70.41614940364168,,tertiary,,25 mph,2,,,,,,21.3
283,Main Street,418,182,1,168,,168,-1,70.41614940364168,,tertiary,,25 mph,2,,,,,,21.3
284,Holworthy Terrace,1606,1614,1,169,,169,-1,36.8194598308141,,residential,,,1,,,,,,6.7
285,Holworthy Terrace,1614,1606,1,169,,,1,36.8194598308141,,residential,,,1,,,,,,6.7
286,Holworthy Street,1614,1005,1,170,,,1,35.88891832072439,,residential,,,2,,,,,,12.8
287,Holmes Street,1011,1005,1,171,,,1,134.14871955030026,,residential,,,2,,,,,,10.7
288,Holmes Street,1005,1011,1,171,,171,-1,134.14871955030026,,residential,,,2,,,,,,10.7
289,Old Dee Road,910,922,1,172,,172,-1,60.70491055534884,,residential,,,2,,,,,,9.8
290,Old Dee Road,922,910,1,172,,,1,60.70491055534884,,residential,,,2,,,,,,9.8
291,Larchwood Drive,922,992,1,175,,,1,174.3523712078849,,residential,,,2,,,,,,9.8
292,Larchwood Drive,992,922,1,175,,175,-1,174.3523712078849,,residential,,,2,,,,,,9.8
293,Meadow Way,992,993,1,176,,176,-1,57.5793912482598,,residential,,,2,,,,,,10.4
294,Meadow Way,993,992,1,176,,,1,57.5793912482598,,residential,,,2,,,,,,10.4
295,Larchwood Drive,1067,992,1,177,,,1,80.6814079330318,,residential,,,2,,,,,,9.8
296,Larchwood Drive,992,1067,1,177,,177,-1,80.6814079330318,,residential,,,2,,,,,,9.8
297,Larchwood Drive,922,916,1,178,,,1,58.404117597304015,,residential,,,2,,,,,,9.8
298,Larchwood Drive,916,922,1,178,,178,-1,58.404117597304015,,residential,,,2,,,,,,9.8
299,Larchwood Drive,1600,916,1,179,,,1,95.99069366480937,,residential,,,2,,,,,,10.4
300,Larchwood Drive,916,1600,1,179,,179,-1,95.99069366480937,,residential,,,2,,,,,,10.4
301,Fresh Pond Lane,915,916,1,180,,,1,48.382373154216424,,residential,,,2,,,,,,11.6
302,Fresh Pond Lane,916,915,1,180,,180,-1,48.382373154216424,,residential,,,2,,,,,,11.6
303,Fresh Pond Lane,1613,916,1,181,,,1,68.73023657827812,,residential,,,2,,,,,,11.6
304,Fresh Pond Lane,916,1613,1,181,,181,-1,68.73023657827812,,residential,,,2,,,,,,11.6
305,Hancock Street,743,605,1,182,,,1,77.39411636470297,,residential,,25 mph,1,,,,,,12.2
306,Chatham Street,605,579,1,183,,183,-1,70.8634558279534,,residential,,25 mph,2,,,,,,12.2
307,Chatham Street,579,605,1,183,,,1,70.8634558279534,,residential,,25 mph,2,,,,,,12.2
308,Hancock Park,607,605,1,184,,,1,33.13070296844657,,residential,,25 mph,2,,,,,,7.3
309,Hancock Park,605,607,1,184,,184,-1,33.13070296844657,,residential,,25 mph,2,,,,,,7.3
310,Harvard Street,743,484,1,185,,,1,91.33574680397052,,tertiary,,25 mph,2,,,,,,14.6
311,Harvard Street,484,743,1,185,,185,-1,91.33574680397052,,tertiary,,25 mph,2,,,,,,14.6
312,Lee Street,756,484,1,186,,,1,260.22989472650943,,residential,,25 mph,1,,,,,,12.8
313,Harvard Street,484,503,1,187,,187,-1,74.769942323458,,tertiary,,25 mph,2,,,,,,14.6
314,Harvard Street,503,484,1,187,,,1,74.769942323458,,tertiary,,25 mph,2,,,,,,14.6
315,Harvard Street,743,572,1,188,,,1,239.08967351516768,,tertiary,,25 mph,2,,,,,,14.6
316,Harvard Street,572,743,1,188,,188,-1,239.08967351516768,,tertiary,,25 mph,2,,,,,,14.6
317,Harvard Street,572,562,1,189,,189,-1,105.46694774125984,,tertiary,,25 mph,2,,,,,,14.6
318,Harvard Street,562,572,1,189,,,1,105.46694774125984,,tertiary,,25 mph,2,,,,,,14.6
319,Dana Street,719,572,1,190,,,1,86.59782909219635,,residential,,25 mph,1,,,,,,12.2
320,Washington Street,262,271,1,191,,,1,32.374627059712665,,residential,,25 mph,1,,,,,,9.8
321,Washington Court,271,417,1,192,,192,-1,54.544580560693035,,residential,,25 mph,1,,,,,,4.6
322,Washington Court,417,271,1,192,,,1,54.544580560693035,,residential,,25 mph,1,,,,,,4.6
323,Pine Street,262,286,1,193,,,1,65.65667207133724,,residential,,25 mph,1,,,,,,9.1
324,Eaton Street,286,232,1,194,,194,-1,69.82895594917989,,residential,,25 mph,2,,,,,,8.5
325,Eaton Street,232,286,1,194,,,1,69.82895594917989,,residential,,25 mph,2,,,,,,8.5
326,Washington Court,417,271,1,195,,195,-1,54.544580560693035,,residential,,25 mph,1,,,,,,4.6
327,Washington Court,271,417,1,195,,,1,54.544580560693035,,residential,,25 mph,1,,,,,,4.6
328,Washington Street,271,275,1,196,,,1,41.403896614432696,,residential,,25 mph,1,,,,,,9.8
329,Columbia Street,275,298,1,197,,197,-1,70.14250499556559,,residential,,25 mph,2,,,,,,14.9
330,Columbia Street,298,275,1,197,,,1,70.14250499556559,,residential,,25 mph,2,,,,,,14.9
331,Columbia Street,275,305,1,198,,198,-1,60.44824875622784,,residential,,25 mph,2,,,,,,14.9
332,Columbia Street,305,275,1,198,,,1,60.44824875622784,,residential,,25 mph,2,,,,,,14.9
333,Middlesex Street,1394,1401,1,199,,199,-1,55.49560326006729,,residential,,25 mph,2,,,,,,12.2
334,Middlesex Street,1401,1394,1,199,,,1,55.49560326006729,,residential,,25 mph,2,,,,,,12.2
335,Middlesex Street,1421,1394,1,200,,,1,85.1439339963504,,residential,,25 mph,2,,,,,,12.2
336,Middlesex Street,1394,1421,1,200,,200,-1,85.1439339963504,,residential,,25 mph,2,,,,,,12.2
337,Notre Dame Avenue,1394,1391,1,201,,201,-1,103.57791325344226,,residential,,25 mph,2,,,,,,12.2
338,Notre Dame Avenue,1391,1394,1,201,,,1,103.57791325344226,,residential,,25 mph,2,,,,,,12.2
339,Van Norden Street,1401,1397,1,202,,,1,114.57833168418696,,residential,,25 mph,2,,,,,,12.2
340,Van Norden Street,1397,1401,1,202,,202,-1,114.57833168418696,,residential,,25 mph,2,,,,,,12.2
341,Yerxa Road,1352,1397,1,203,,,1,70.94996680313506,,residential,,25 mph,2,,,,,,12.2
342,Yerxa Road,1397,1352,1,203,,203,-1,70.94996680313506,,residential,,25 mph,2,,,,,,12.2
343,Yerxa Road,1410,1397,1,204,,,1,192.9427369345676,,residential,,25 mph,2,,,,,,12.2
344,Yerxa Road,1397,1410,1,204,,204,-1,192.9427369345676,,residential,,25 mph,2,,,,,,12.2
345,Middlesex Street,1401,1477,1,205,,,1,55.276608571730065,,residential,,25 mph,2,,,,,,12.2
346,Middlesex Street,1477,1401,1,205,,205,-1,55.276608571730065,,residential,,25 mph,2,,,,,,12.2
347,Pemberton Street,1477,1352,1,206,,206,-1,105.40579795044,,residential,,25 mph,2,,,,,,"['9.8', '11.6']"
348,Pemberton Street,1352,1477,1,206,,,1,105.40579795044,,residential,,25 mph,2,,,,,,"['9.8', '11.6']"
349,Pemberton Street,1477,1482,1,207,,207,-1,40.39169156676656,,residential,,25 mph,2,,,,,,9.8
350,Pemberton Street,1482,1477,1,207,,,1,40.39169156676656,,residential,,25 mph,2,,,,,,9.8
351,Verdun Street,1401,1482,1,208,,,1,75.3803216913426,,residential,,25 mph,2,,,,,,9.1
352,Verdun Street,1482,1401,1,208,,208,-1,75.3803216913426,,residential,,25 mph,2,,,,,,9.1
353,Pemberton Street,1477,1482,1,209,,,1,40.39169156676656,,residential,,25 mph,2,,,,,,9.8
354,Pemberton Street,1482,1477,1,209,,209,-1,40.39169156676656,,residential,,25 mph,2,,,,,,9.8
355,Pemberton Street,1386,1482,1,210,,,1,81.51967769994071,,residential,,25 mph,2,,,,,,9.8
356,Pemberton Street,1482,1386,1,210,,210,-1,81.51967769994071,,residential,,25 mph,2,,,,,,9.8
357,Larchwood Drive,916,1600,1,211,,,1,95.99069366480937,,residential,,,2,,,,,,10.4
358,Larchwood Drive,1600,916,1,211,,211,-1,95.99069366480937,,residential,,,2,,,,,,10.4
359,Larchwood Drive,1600,1617,1,212,,212,-1,34.79600876002843,,residential,,,2,,,,,,10.4
360,Larchwood Drive,1617,1600,1,212,,,1,34.79600876002843,,residential,,,2,,,,,,10.4
361,Meadow Way,1600,1608,1,213,,213,-1,27.0486516641329,,residential,,,2,,,,,,10.4
362,Meadow Way,1608,1600,1,213,,,1,27.0486516641329,,residential,,,2,,,,,,10.4
363,Fresh Pond Lane,916,1613,1,214,,,1,68.73023657827812,,residential,,,2,,,,,,11.6
364,Fresh Pond Lane,1613,916,1,214,,214,-1,68.73023657827812,,residential,,,2,,,,,,11.6
365,Fresh Pond Lane,999,1613,1,215,,,1,113.35435220984124,,residential,,,2,,,,,,11.6
366,Fresh Pond Lane,1613,999,1,215,,215,-1,113.35435220984124,,residential,,,2,,,,,,11.6
367,Meadow Way,1613,987,1,216,,216,-1,113.73806453666947,,residential,,,2,,,,,,10.4
368,Meadow Way,987,1613,1,216,,,1,113.73806453666947,,residential,,,2,,,,,,10.4
369,Meadow Way,1608,1613,1,217,,,1,70.02188116268638,,residential,,,2,,,,,,10.4
370,Meadow Way,1613,1608,1,217,,217,-1,70.02188116268638,,residential,,,2,,,,,,10.4
371,Fresh Pond Lane,916,915,1,218,,,1,48.382373154216424,,residential,,,2,,,,,,11.6
372,Fresh Pond Lane,915,916,1,218,,218,-1,48.382373154216424,,residential,,,2,,,,,,11.6
373,Fresh Pond Lane,959,915,1,219,,,1,51.03978806604424,,residential,,,2,,,,,,11.6
374,Fresh Pond Lane,915,959,1,219,,219,-1,51.03978806604424,,residential,,,2,,,,,,11.6
375,Fresh Pond Lane,915,959,1,220,,220,-1,66.69102409102771,,residential,,,,,,,,,11.6
376,Fresh Pond Lane,959,915,1,220,,,1,66.69102409102771,,residential,,,,,,,,,11.6
377,Larchwood Drive,922,916,1,221,,221,-1,58.40411759730401,,residential,,,2,,,,,,9.8
378,Larchwood Drive,916,922,1,221,,,1,58.40411759730401,,residential,,,2,,,,,,9.8
379,Larchwood Drive,922,992,1,222,,222,-1,174.35237120788483,,residential,,,2,,,,,,9.8
380,Larchwood Drive,992,922,1,222,,,1,174.35237120788483,,residential,,,2,,,,,,9.8
381,Old Dee Road,922,910,1,223,,223,-1,60.70491055534884,,residential,,,2,,,,,,9.8
382,Old Dee Road,910,922,1,223,,,1,60.70491055534884,,residential,,,2,,,,,,9.8
383,Huron Avenue,1092,1117,1,224,,224,-1,107.84075845867672,,tertiary,,,2,,,,,,21.3
384,Huron Avenue,1117,1092,1,224,,,1,107.84075845867672,,tertiary,,,2,,,,,,21.3
385,Huron Avenue,1092,1099,1,225,,225,-1,106.00898084941527,,tertiary,,,2,,,,,,21.3
386,Huron Avenue,1099,1092,1,225,,,1,106.00898084941527,,tertiary,,,2,,,,,,21.3
387,Lakeview Avenue,1092,936,1,226,,226,-1,497.8339923708122,,residential,,25 mph,2,,,,,,14.0
388,Lakeview Avenue,936,1092,1,226,,,1,497.8339923708122,,residential,,25 mph,2,,,,,,14.0
389,Huron Avenue,1117,1114,1,227,,,1,88.01359153620182,,tertiary,,,2,,,,,,21.3
390,Huron Avenue,1114,1117,1,227,,227,-1,88.01359153620182,,tertiary,,,2,,,,,,21.3
391,Grozier Road,1091,1114,1,228,,,1,49.94113426297842,,residential,,,2,,,,,,13.4
392,Grozier Road,1114,1091,1,228,,228,-1,49.94113426297842,,residential,,,2,,,,,,13.4
393,Huron Avenue,1084,1114,1,229,,,1,102.08619465920452,,tertiary,,,2,,,,,,21.3
394,Huron Avenue,1114,1084,1,229,,229,-1,102.08619465920452,,tertiary,,,2,,,,,,21.3
395,Grozier Road,983,1114,1,230,,,1,347.07170444339556,,residential,,,2,,,,,,13.4
396,Grozier Road,1114,983,1,230,,230,-1,347.07170444339556,,residential,,,2,,,,,,13.4
397,Lexington Avenue,1117,1130,1,231,,,1,157.7098794780548,,residential,,,2,,,,,,15.2
398,Hawthorne Park,1120,1130,1,232,,,1,63.253561618607506,,residential,,,2,,,,,,11.3
399,Hawthorne Park,1130,1120,1,232,,232,-1,63.253561618607506,,residential,,,2,,,,,,11.3
400,Lexington Avenue,1117,990,1,233,,,1,309.3079411897485,,residential,,25 mph,2,,,,,,15.2
401,Lexington Avenue,990,1117,1,233,,233,-1,309.3079411897485,,residential,,25 mph,2,,,,,,15.2
402,Gracewood Park,995,990,1,234,,,1,39.65424185348069,,residential,,25 mph,2,,,,,,12.2
403,Gracewood Park,990,995,1,234,,234,-1,39.65424185348069,,residential,,25 mph,2,,,,,,12.2
404,Lexington Avenue,990,914,1,235,,235,-1,189.5586330757958,,residential,,25 mph,2,,,,,,15.2
405,Lexington Avenue,914,990,1,235,,,1,189.5586330757958,,residential,,25 mph,2,,,,,,15.2
406,Line Street,876,954,1,236,,,1,56.62966073703092,,residential,,25 mph,1,,,,,,9.8
407,Magnolia Avenue,954,957,1,237,,237,-1,68.41359975940775,,residential,,25 mph,2,,,,,,12.2
408,Magnolia Avenue,957,954,1,237,,,1,68.41359975940775,,residential,,25 mph,2,,,,,,12.2
409,Leonard Avenue,876,789,1,238,,,1,220.71093684976182,,residential,,25 mph,1,,,,,,12.2
410,Cambridge Street,789,787,1,240,,240,-1,63.14524183386548,,tertiary,,,2,,,,,,21.3
411,Cambridge Street,787,789,1,240,,,1,63.14524183386548,,tertiary,,,2,,,,,,21.3
412,John F. Kennedy Street,658,770,1,241,,,1,112.68284601788872,,secondary,,25 mph,2,,,,,,19.8
413,Massachusetts Avenue,788,770,1,242,,,1,88.89638756268862,,primary,,25 mph,4,,,,,,18.9
414,Massachusetts Avenue,770,788,1,242,,242,-1,88.89638756268862,,primary,,25 mph,4,,,,,,18.9
415,Mount Auburn Street,658,697,1,243,,,1,74.21360584025578,,primary,,25 mph,2,,,,,,15.9
416,Dunster Street,636,697,1,244,,,1,59.42400361914295,,residential,,25 mph,1,,,,,,12.8
417,Dunster Street,1638,697,1,245,,,1,142.05548313578646,,residential,,25 mph,1,,,,,,12.8
418,John F. Kennedy Street,692,658,1,246,,,1,53.14660901432536,,secondary,,25 mph,2,,,,,,19.8
419,Mount Auburn Street,677,658,1,247,,,1,57.635422449195914,,primary,,,2,,,,,,15.9
420,Rindge Avenue,1470,1469,1,248,,,1,65.86232911266563,,tertiary,,25 mph,2,,,,,,
421,Rindge Avenue,1469,1470,1,248,,248,-1,65.86232911266563,,tertiary,,25 mph,2,,,,,,
422,Rindge Avenue,1469,1414,1,249,,249,-1,84.18186101243163,,tertiary,,25 mph,2,,,,,,
423,Rindge Avenue,1414,1469,1,249,,,1,84.18186101243163,,tertiary,,25 mph,2,,,,,,
424,Reed Street,1582,1469,1,250,,,1,205.80458647108185,,residential,,,1,,,,,,12.2
425,Sherman Street,1396,1470,1,251,,251,-1,254.54402619211385,,tertiary,,,2,,,,,,12.2
426,Sherman Street,1470,1396,1,251,,,1,254.54402619211385,,tertiary,,,2,,,,,,12.2
427,Sherman Street,1362,1396,1,252,,,1,102.73666576594306,,tertiary,,,2,,,,,,12.2
428,Sherman Street,1396,1362,1,252,,252,-1,102.73666576594306,,tertiary,,,2,,,,,,12.2
429,Pemberton Street,1386,1396,1,253,,,1,70.55346466466222,,residential,,25 mph,2,,,,,,9.8
430,Pemberton Street,1396,1386,1,253,,253,-1,70.55346466466222,,residential,,25 mph,2,,,,,,9.8
431,Rindge Avenue,1470,1467,1,254,,,1,20.79674212072226,,tertiary,,25 mph,2,,,,,,
432,Rindge Avenue,1467,1470,1,254,,254,-1,20.79674212072226,,tertiary,,25 mph,2,,,,,,
433,Rindge Avenue,1473,1467,1,255,,,1,87.170417241896,,tertiary,,25 mph,2,,,,,,
434,Rindge Avenue,1467,1473,1,255,,255,-1,87.170417241896,,tertiary,,25 mph,2,,,,,,
435,Massachusetts Avenue,188,202,1,256,,,1,145.79031439756372,,secondary,,25 mph,3,,,,,,24.4
436,Massachusetts Avenue,202,188,1,256,,256,-1,145.79031439756372,,secondary,,25 mph,3,,,,,,24.4
437,Front Street,195,202,1,257,,,1,71.28378104495559,,residential,,25 mph,1,,,,,,12.2
438,West Place,542,729,1,260,,260,-1,31.15351988636498,,residential,,25 mph,1,,,,,,4.6
439,West Place,729,542,1,260,,,1,31.15351988636498,,residential,,25 mph,1,,,,,,4.6
440,Broadway,734,542,1,261,,,1,62.970103949788594,,tertiary,,,2,,,,,,24.4
441,Broadway,542,734,1,261,,261,-1,62.970103949788594,,tertiary,,,2,,,,,,24.4
442,Broadway,608,542,1,262,,262,-1,45.61651169554863,,tertiary,,,2,,,,,,24.4
443,Broadway,542,608,1,262,,,1,45.61651169554863,,tertiary,,,2,,,,,,24.4
444,Broadway,608,573,1,263,,263,-1,52.430207025929484,,tertiary,,,2,,,,,,24.4
445,Broadway,573,608,1,263,,,1,52.430207025929484,,tertiary,,,2,,,,,,24.4
446,Broadway Terrace,533,608,1,264,,,1,34.05301737425861,,residential,,25 mph,1,,,,,,4.6
447,Broadway Terrace,608,533,1,264,,264,-1,34.05301737425861,,residential,,25 mph,1,,,,,,4.6
448,Massachusetts Avenue,108,82,1,265,,265,-1,267.8332897235023,,secondary,,25 mph,4,,,,,,24.4
449,Massachusetts Avenue,82,108,1,265,,,1,267.8332897235023,,secondary,,25 mph,4,,,,,,24.4
450,Vassar Street,108,185,1,266,,266,-1,499.8411521585457,,"['secondary', 'tertiary']",,25 mph,"['2', '3']",,,,,,17.1
451,Vassar Street,185,108,1,266,,,1,499.8411521585457,,"['secondary', 'tertiary']",,25 mph,"['2', '3']",,,,,,17.1
452,Massachusetts Avenue,108,118,1,267,,267,-1,118.75363990090193,,secondary,,25 mph,4,,,,,,24.4
453,Massachusetts Avenue,118,108,1,267,,,1,118.75363990090193,,secondary,,25 mph,4,,,,,,24.4
454,Vassar Street,108,57,1,268,,268,-1,834.2725383633291,,tertiary,,,"['2', '3']",,,,,,17.1
455,Vassar Street,57,108,1,268,,,1,834.2725383633291,,tertiary,,,"['2', '3']",,,,,,17.1
456,Massachusetts Avenue,35,82,1,269,,269,-1,84.18116504714527,,secondary,,25 mph,4,,,,,,24.4
457,Massachusetts Avenue,82,35,1,269,,,1,84.18116504714527,,secondary,,25 mph,4,,,,,,24.4
458,,65,35,1,270,,,1,197.21715341813072,,primary_link,,35 mph,1,,,,,,30.5
459,Amherst Street,82,36,1,272,,,1,225.96166638981305,,residential,,25 mph,2,,,,,,18.3
460,Amherst Street,36,82,1,272,,272,-1,225.96166638981305,,residential,,25 mph,2,,,,,,18.3
461,Danforth Street,36,43,1,273,,273,-1,63.09201863764067,,residential,,25 mph,2,,,,,,18.3
462,Danforth Street,43,36,1,273,,,1,63.09201863764067,,residential,,25 mph,2,,,,,,18.3
463,Appleton Road,1116,1112,1,274,,274,-1,56.82181480508795,,residential,,25 mph,2,,,,,,10.7
464,Appleton Road,1112,1116,1,274,,,1,56.82181480508795,,residential,,25 mph,2,,,,,,10.7
465,Appleton Street,1116,1081,1,275,,275,-1,57.41832466381622,,residential,,,2,,,,,,14.0
466,Appleton Street,1081,1116,1,275,,,1,57.41832466381622,,residential,,,2,,,,,,14.0
467,Appleton Street,1116,1171,1,276,,276,-1,77.87005148456669,,residential,,,2,,,,,,14.0
468,Appleton Street,1171,1116,1,276,,,1,77.87005148456669,,residential,,,2,,,,,,14.0
469,Appleton Street,1116,1171,1,277,,,1,77.87005148456669,,residential,,,2,,,,,,14.0
470,Appleton Street,1171,1116,1,277,,277,-1,77.87005148456669,,residential,,,2,,,,,,14.0
471,Huron Avenue,1172,1171,1,278,,,1,20.09864457337661,,tertiary,,,2,,,,,,21.3
472,Huron Avenue,1171,1172,1,278,,278,-1,20.09864457337661,,tertiary,,,2,,,,,,21.3
473,Huron Avenue,1171,1109,1,279,,279,-1,88.07532345435136,,tertiary,,,2,,,,,,21.3
474,Huron Avenue,1109,1171,1,279,,,1,88.07532345435136,,tertiary,,,2,,,,,,21.3
475,Appleton Street,1116,1081,1,280,,,1,57.418324663816215,,residential,,,2,,,,,,14.0
476,Appleton Street,1081,1116,1,280,,280,-1,57.418324663816215,,residential,,,2,,,,,,14.0
477,Dunstable Road,1076,1081,1,281,,,1,69.79807111115363,,residential,,25 mph,2,,,,,,10.4
478,Dunstable Road,1081,1076,1,281,,281,-1,69.79807111115363,,residential,,25 mph,2,,,,,,10.4
479,Appleton Street,1081,1019,1,282,,282,-1,132.3818698860981,,residential,,,2,,,,,,14.0
480,Appleton Street,1019,1081,1,282,,,1,132.3818698860981,,residential,,,2,,,,,,14.0
481,Appleton Road,1112,1116,1,283,,283,-1,56.82181480508795,,residential,,25 mph,2,,,,,,10.7
482,Appleton Road,1116,1112,1,283,,,1,56.82181480508795,,residential,,25 mph,2,,,,,,10.7
483,Pine Street,286,217,1,284,,,1,76.28918993888006,,residential,,25 mph,1,,,,,,9.1
484,School Street,230,217,1,285,,,1,62.75114032221893,,residential,,25 mph,1,,,,,,9.8
485,Eaton Street,286,232,1,286,,,1,69.82895594917989,,residential,,25 mph,2,,,,,,8.5
486,Eaton Street,232,286,1,286,,286,-1,69.82895594917989,,residential,,25 mph,2,,,,,,8.5
487,Massachusetts Avenue,976,831,1,288,,,1,70.28958674321969,,primary,,,3,,,,,,16.5
488,Garden Street,968,831,1,289,,,1,84.76445119486496,,tertiary,,,2,,,,,,21.3
489,Garden Street,976,968,1,290,,,1,62.393192801525196,,tertiary,,,2,,,,,,21.3
490,Garden Street,897,968,1,291,,,1,93.97656299371569,,tertiary,,,4,,,,,,21.3
491,Garden Street,968,897,1,291,,291,-1,93.97656299371569,,tertiary,,,4,,,,,,21.3
492,Prescott Street,689,781,1,292,,,1,260.36164965744047,,residential,,25 mph,1,,,,,,11.6
493,Broadway,781,814,1,293,,293,-1,89.19324697200398,,tertiary,,,"['2', '3']",,,,,,24.4
494,Broadway,814,781,1,293,,,1,89.19324697200398,,tertiary,,,"['2', '3']",,,,,,24.4
495,Broadway,781,806,1,294,,294,-1,80.1418398313037,,tertiary,,,2,,,,,,24.4
496,Broadway,806,781,1,294,,,1,80.1418398313037,,tertiary,,,2,,,,,,24.4
497,Harvard Street,641,689,1,295,,295,-1,70.49467965483069,,tertiary,,25 mph,2,,,,,,14.6
498,Harvard Street,689,641,1,295,,,1,70.49467965483069,,tertiary,,25 mph,2,,,,,,14.6
499,Ware Street,795,641,1,296,,,1,235.75547511545747,,residential,,25 mph,1,,,,,,11.6
500,Harvard Street,641,631,1,297,,297,-1,31.676191706704774,,tertiary,,25 mph,2,,,,,,14.6
501,Harvard Street,631,641,1,297,,,1,31.676191706704774,,tertiary,,25 mph,2,,,,,,14.6
502,Harvard Street,698,689,1,298,,298,-1,80.43641861980618,,tertiary,,25 mph,2,,,,,,14.6
503,Harvard Street,689,698,1,298,,,1,80.43641861980618,,tertiary,,25 mph,2,,,,,,14.6
504,Harvard Street,684,698,1,299,,,1,40.48058133709456,,tertiary,,,,,,,,,
505,Quincy Street,814,698,1,300,,,1,286.7256828548187,,tertiary,,25 mph,1,,,,,,11.6
506,School Street,217,229,1,301,,,1,75.32454109508194,,residential,,25 mph,1,,,,,,9.8
507,Cherry Street,429,229,1,302,,,1,39.00555827656748,,residential,,25 mph,1,,,,,,9.8
508,Aberdeen Court,883,953,1,303,,303,-1,44.73333932704624,,residential,,,1,,,,,,5.8
509,Aberdeen Court,953,883,1,303,,,1,44.73333932704624,,residential,,,1,,,,,,5.8
510,Aberdeen Avenue,978,883,1,304,,,1,57.31062334909059,,secondary,,,1,,,,,,30.5
511,Winter Street,644,683,1,305,,,1,65.50179916632909,,residential,,25 mph,2,,,,,,14.9
512,Winter Street,683,644,1,305,,305,-1,65.50179916632909,,residential,,25 mph,2,,,,,,14.9
513,Mullins Court,638,683,1,306,,,1,29.76931900277957,,residential,,25 mph,1,,,,,,6.1
