road_link_id,name,from_node_id,to_node_id,link_geom_id,dir_flag,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,facility_type,grade,from_node,to_node,length,LinkType,Desc
100573 100572,Vine,,,1548,-1,1734,38,1,,,,,Arterial,,100573,100572,869,5,Arterial
100573 100577,Vine,,,1551,1,1421,38,1,,,,,Arterial,,100573,100577,930,5,Arterial
100574 97,"",,,229,-1,1800,25,1,,,,,HOT,,100574,97,256,6,HOT
100574 100077,Elizabeth,,,1098,-1,1734,28,1,,,,,Arterial,,100574,100077,720,5,Arterial
100574 100577,Elizabeth,,,1552,1,1734,28,1,,,,,Arterial,,100574,100577,700,5,Arterial
100575 77,"",,,184,-1,1800,25,1,,,,,HOT,,100575,77,459,6,HOT
100575 97,"",,,230,-1,1800,25,1,,,,,HOT,,100575,97,215,6,HOT
100575 100079,Main,,,1101,-1,1421,28,1,,,,,Arterial,,100575,100079,741,5,Arterial
100575 100579,Main,,,1553,1,1734,30,1,,,,,Arterial,,100575,100579,671,5,Arterial
100576 100081,St Johns,,,1104,-1,1734,22,1,,,,,Arterial,,100576,100081,726,5,Arterial
100576 100204,Franklin,,,1313,-1,1734,27,1,,,,,Arterial,,100576,100204,695,5,Arterial
100576 100206,Franklih,,,1315,-1,1734,27,1,,,,,Arterial,,100576,100206,214,5,Arterial
100576 100581,St Johns,,,1554,1,1734,27,1,,,,,Arterial,,100576,100581,799,5,Arterial
100577 100573,Vine,,,1551,-1,1421,38,1,,,,,Arterial,,100577,100573,930,5,Arterial
100577 100574,Elizabeth,,,1552,-1,1421,28,1,,,,,Arterial,,100577,100574,700,5,Arterial
100577 100578,Vine,,,1555,1,1800,38,1,,,,,Arterial,,100577,100578,249,5,Arterial
100577 100676,Elizabeth,,,1556,1,1327,28,1,,,,,Arterial,,100577,100676,123,5,Arterial
100578 97,"",,,231,-1,1800,25,1,,,,,HOT,,100578,97,674,6,HOT
100578 100577,Vine,,,1555,-1,1421,38,1,,,,,Arterial,,100578,100577,249,5,Arterial
100578 100579,Vine,,,1557,1,1734,38,1,,,,,Arterial,,100578,100579,224,5,Arterial
100579 100575,Main,,,1553,-1,1800,28,1,,,,,Arterial,,100579,100575,671,5,Arterial
100579 100578,Vine,,,1557,-1,1548,38,1,,,,,Arterial,,100579,100578,224,5,Arterial
100579 100580,Vine,,,1558,1,1734,36,1,,,,,Arterial,,100579,100580,507,5,Arterial
100579 100585,Main,,,1559,1,1421,31,1,,,,,Arterial,,100579,100585,1484,5,Arterial
100580 77,"",,,185,-1,1800,25,1,,,,,HOT,,100580,77,658,6,HOT
100580 100579,Vine,,,1558,-1,1421,36,1,,,,,Arterial,,100580,100579,507,5,Arterial
100580 100581,Vine,,,1560,1,1734,31,1,,,,,Arterial,,100580,100581,811,5,Arterial
100581 100576,St Johns,,,1554,-1,1421,27,1,,,,,Arterial,,100581,100576,799,5,Arterial
100581 100580,Vine,,,1560,-1,1800,31,1,,,,,Arterial,,100581,100580,811,5,Arterial
100581 100582,Vine,,,1561,1,1734,37,1,,,,,Arterial,,100581,100582,328,5,Arterial
100581 100583,St Johns,,,1562,1,1734,35,1,,,,,Arterial,,100581,100583,736,5,Arterial
100582 100204,Pine,,,1314,-1,1734,37,1,,,,,Highway,,100582,100204,720,7,Highway
100582 100571,Vine,,,1547,-1,1734,35,1,,,,,Arterial,,100582,100571,344,5,Arterial
100582 100581,Vine,,,1561,-1,1734,37,1,,,,,Arterial,,100582,100581,328,5,Arterial
100582 100583,Pine,,,1563,1,1734,38,1,,,,,Highway,,100582,100583,678,7,Highway
100583 100581,St Johns,,,1562,-1,1734,35,1,,,,,Arterial,,100583,100581,736,5,Arterial
100583 100582,Pine,,,1563,-1,1734,38,1,,,,,Highway,,100583,100582,678,7,Highway
100583 100584,St Johns,,,1564,1,1560,33,2,,,,,Highway,,100583,100584,1747,7,Highway
100584 100201,Catalpa,,,1309,-1,1800,28,1,,,,,Arterial,,100584,100201,369,5,Arterial
100584 100202,Catalpa,,,1310,-1,1800,28,1,,,,,Arterial,,100584,100202,456,5,Arterial
100584 100583,St Johns,,,1564,-1,1734,33,2,,,,,Highway,,100584,100583,1747,7,Highway
100584 100596,St Johns,,,1565,1,1734,36,1,,,,,Highway,,100584,100596,1438,7,Highway
100585 80,"",,,193,-1,1800,25,1,,,,,HOT,,100585,80,1320,6,HOT
100585 100579,Main,,,1559,-1,1734,31,1,,,,,Arterial,,100585,100579,1484,5,Arterial
100585 100586,Main,,,1566,1,1734,38,1,,,,,Arterial,,100585,100586,1338,5,Arterial
100586 98,"",,,232,-1,1800,25,1,,,,,HOT,,100586,98,1311,6,HOT
100586 100585,Main,,,1566,-1,1734,36,1,,,,,Arterial,,100586,100585,1338,5,Arterial
100586 100593,Main,,,1567,1,1676,36,1,,,,,Arterial,,100586,100593,675,5,Arterial
100587 98,"",,,233,-1,1800,25,1,,,,,HOT,,100587,98,2290,6,HOT
100587 100572,Metcalf,,,1549,-1,1734,36,1,,,,,Highway,,100587,100572,841,7,Highway
100587 100588,Metcalf,,,1568,1,1734,35,1,,,,,Highway,,100587,100588,1731,7,Highway
100588 100263,Driveway,,,1379,-1,1676,27,1,,,,,Arterial,,100588,100263,526,5,Arterial
100588 100587,Metcalf,,,1568,-1,1734,35,1,,,,,Highway,,100588,100587,1731,7,Highway
100588 100589,S Dixie,,,1569,1,1734,36,1,,,,,Highway,,100588,100589,1362,7,Highway
100589 100562,S Dixie,,,1533,-1,1734,36,1,,,,,Highway,,100589,100562,247,7,Highway
100589 100588,S Dixie,,,1569,-1,1548,36,1,,,,,Highway,,100589,100588,1362,7,Highway
100589 100607,,,,1570,1,1657,35,1,,,,,Highway,,100589,100607,1054,7,Highway
100590 98,"",,,234,-1,1800,25,1,,,,,HOT,,100590,98,785,6,HOT
100590 100591,,,,1571,1,1734,30,1,,,,,Highway,,100590,100591,574,7,Highway
100590 100607,,,,1572,1,1800,35,1,,,,,Highway,,100590,100607,448,7,Highway
100591 100590,,,,1571,-1,1734,30,1,,,,,Highway,,100591,100590,574,7,Highway
100591 100592,,,,1573,1,1734,34,1,,,,,Highway,,100591,100592,722,7,Highway
100591 100605,McClain,,,1574,1,1734,35,1,,,,,Arterial,,100591,100605,881,5,Arterial
100592 100591,,,,1573,-1,1734,38,1,,,,,Highway,,100592,100591,722,7,Highway
100592 100593,"",,,1575,1,1734,36,1,,,,,Highway,,100592,100593,76,7,Highway
100592 100604,Main,,,1576,1,1676,24,1,,,,,Arterial,,100592,100604,1426,5,Arterial
100593 100586,Main,,,1567,-1,1734,34,1,,,,,Arterial,,100593,100586,675,5,Arterial
100593 100592,"",,,1575,-1,1618,36,1,,,,,Highway,,100593,100592,76,7,Highway
100593 100594,,,,1577,1,1734,38,1,,,,,Highway,,100593,100594,810,7,Highway
100594 100593,,,,1577,-1,1734,38,1,,,,,Highway,,100594,100593,810,7,Highway
100594 100595,,,,1578,1,1734,38,1,,,,,Highway,,100594,100595,389,7,Highway
100595 100256,Reese,,,1373,-1,1228,26,1,,,,,Arterial,,100595,100256,301,5,Arterial
100595 100257,Reese,,,1374,-1,1800,26,1,,,,,Arterial,,100595,100257,359,5,Arterial
100595 100594,,,,1578,-1,1734,38,1,,,,,Highway,,100595,100594,389,7,Highway
100595 100596,,,,1579,1,1734,38,1,,,,,Highway,,100595,100596,1879,7,Highway
100596 100584,St Johns,,,1565,-1,1548,36,1,,,,,Highway,,100596,100584,1438,7,Highway
100596 100595,,,,1579,-1,1548,38,1,,,,,Highway,,100596,100595,1879,7,Highway
100596 100597,,,,1580,1,1800,35,1,,,,,Highway,,100596,100597,711,7,Highway
100596 100603,St Johns,,,1581,1,1734,40,1,,,,,Highway,,100596,100603,2814,7,Highway
100597 79,"",,,190,-1,1800,25,1,,,,,HOT,,100597,79,1366,6,HOT
100597 100596,,,,1580,-1,1734,35,1,,,,,Highway,,100597,100596,711,7,Highway
100597 100598,,,,1582,1,1734,35,1,,,,,Highway,,100597,100598,422,7,Highway
100598 100597,,,,1582,-1,1676,35,1,,,,,Highway,,100598,100597,422,7,Highway
100598 100599,,,,1583,1,1800,33,1,,,,,Highway,,100598,100599,2445,7,Highway
100599 62,"",,,150,-1,1800,25,1,,,,,HOT,,100599,62,1012,6,HOT
100599 100598,,,,1583,-1,1734,33,1,,,,,Highway,,100599,100598,2445,7,Highway
100599 100600,,,,1584,1,1734,35,1,,,,,Highway,,100599,100600,525,7,Highway
100600 100599,,,,1584,-1,1734,35,1,,,,,Highway,,100600,100599,525,7,Highway
100600 100601,,,,1585,1,1734,35,1,,,,,Highway,,100600,100601,606,7,Highway
100601 100600,,,,1585,-1,1734,35,1,,,,,Highway,,100601,100600,606,7,Highway
100601 100602,,,,1586,1,1734,36,1,,,,,Arterial,,100601,100602,1051,5,Arterial
100601 104443,Ramp,,,1587,1,1734,50,1,,,,,On-Ramp,,100601,104443,58,3,On-Ramp
100602 100601,,,,1586,-1,1734,36,1,,,,,Arterial,,100602,100601,1051,5,Arterial
100602 100647,,,,1588,1,1618,38,1,,,,,Arterial,,100602,100647,690,5,Arterial
100602 104444,Ramp,,,1589,1,1734,50,1,,,,,On-Ramp,,100602,104444,40,3,On-Ramp
100603 83,"",,,200,-1,1800,25,1,,,,,HOT,,100603,83,569,6,HOT
100603 100596,St Johns,,,1581,-1,1421,40,1,,,,,Highway,,100603,100596,2814,7,Highway
100603 100614,St Johns,,,1590,1,1734,43,1,,,,,Highway,,100603,100614,2657,7,Highway
100604 81,"",,,195,-1,1800,25,1,,,,,HOT,,100604,81,741,6,HOT
100604 100592,Main,,,1576,-1,1734,26,1,,,,,Arterial,,100604,100592,1426,5,Arterial
100604 100609,Main,,,1591,1,1734,29,1,,,,,Arterial,,100604,100609,1600,5,Arterial
100605 99,"",,,236,-1,1800,25,1,,,,,HOT,,100605,99,840,6,HOT
100605 100591,McClain,,,1574,-1,1734,35,1,,,,,Arterial,,100605,100591,881,5,Arterial
100605 100608,McClain,,,1592,1,1734,34,1,,,,,Arterial,,100605,100608,2099,5,Arterial
100606 100552,S Dixie,,,1521,-1,1618,43,1,,,,,Highway,,100606,100552,3996,7,Highway
100606 100560,Buckeye,,,1531,-1,1734,39,1,,,,,Arterial,,100606,100560,2964,5,Arterial
100606 100608,Buckeye,,,1593,1,1676,37,1,,,,,Arterial,,100606,100608,2830,5,Arterial
100606 102544,S Dixie,,,1594,1,1734,35,2,,,,,Highway,,100606,102544,1273,7,Highway
100607 99,"",,,237,-1,1800,25,1,,,,,HOT,,100607,99,442,6,HOT
100607 100589,,,,1570,-1,1734,35,1,,,,,Highway,,100607,100589,1054,7,Highway
100607 100590,,,,1572,-1,1734,35,1,,,,,Highway,,100607,100590,448,7,Highway
100608 100605,McClain,,,1592,-1,1800,34,1,,,,,Arterial,,100608,100605,2099,5,Arterial
100608 100606,Buckeye,,,1593,-1,1734,37,1,,,,,Arterial,,100608,100606,2830,5,Arterial
100608 100609,,,,1595,1,1327,37,1,,,,,Arterial,,100608,100609,821,5,Arterial
100608 100611,McClain,,,1596,1,1734,43,1,,,,,Arterial,,100608,100611,2316,5,Arterial
100609 100604,Main,,,1591,-1,1734,29,1,,,,,Arterial,,100609,100604,1600,5,Arterial
100609 100608,,,,1595,-1,1327,37,1,,,,,Arterial,,100609,100608,821,5,Arterial
100609 100610,Main,,,1597,1,1548,25,1,,,,,Arterial,,100609,100610,911,5,Arterial
100609 100675,,,,1598,1,1618,39,1,,,,,Arterial,,100609,100675,325,5,Arterial
100610 82,"",,,197,-1,1800,25,1,,,,,HOT,,100610,82,868,6,HOT
100610 100609,Main,,,1597,-1,1618,25,1,,,,,Arterial,,100610,100609,911,5,Arterial
100610 100612,Main,,,1599,1,1618,25,1,,,,,Arterial,,100610,100612,1363,5,Arterial
100611 100608,McClain,,,1596,-1,1676,43,1,,,,,Arterial,,100611,100608,2316,5,Arterial
100611 100612,Hanthorn,,,1600,1,1734,38,1,,,,,Arterial,,100611,100612,852,5,Arterial
100611 100621,McClain,,,1601,1,1800,41,1,,,,,Arterial,,100611,100621,5350,5,Arterial
100612 100610,Main,,,1599,-1,1800,25,1,,,,,Arterial,,100612,100610,1363,5,Arterial
100612 100611,Hanthorn,,,1600,-1,1618,38,1,,,,,Arterial,,100612,100611,852,5,Arterial
100612 100613,Hanthorn,,,1602,1,1734,38,1,,,,,Arterial,,100612,100613,874,5,Arterial
100613 82,"",,,198,-1,1800,25,1,,,,,HOT,,100613,82,1403,6,HOT
100613 204,"",,,502,-1,1800,25,1,,,,,HOT,,100613,204,963,6,HOT
100613 100612,Hanthorn,,,1602,-1,1618,38,1,,,,,Arterial,,100613,100612,874,5,Arterial
100613 100614,Hanthorn,,,1603,1,1502,39,1,,,,,Arterial,,100613,100614,3381,5,Arterial
100614 100603,St Johns,,,1590,-1,1676,43,1,,,,,Highway,,100614,100603,2657,7,Highway
100614 100613,Hanthorn,,,1603,-1,1800,39,1,,,,,Arterial,,100614,100613,3381,5,Arterial
100614 100615,Hanthorn,,,1604,1,1734,47,1,,,,,Arterial,,100614,100615,2663,5,Arterial
100614 100616,St Johns,,,1605,1,1676,43,1,,,,,Highway,,100614,100616,976,7,Highway
100615 84,"",,,201,-1,1800,25,1,,,,,HOT,,100615,84,613,6,HOT
100615 100614,Hanthorn,,,1604,-1,1734,40,1,,,,,Arterial,,100615,100614,2663,5,Arterial
100615 100642,Hanthorn,,,1606,1,1618,45,1,,,,,Arterial,,100615,100642,2654,5,Arterial
100616 100614,St Johns,,,1605,-1,1734,43,1,,,,,Highway,,100616,100614,976,7,Highway
100616 100617,St Johns,,,1607,1,1734,25,1,,,,,Highway,,100616,100617,393,7,Highway
100616 102532,"",,,1608,1,2112,39,1,,,,,On-Ramp,,100616,102532,1283,3,On-Ramp
100617 100616,St Johns,,,1607,-1,1734,25,1,,,,,Highway,,100617,100616,393,7,Highway
100617 100618,"",,,1609,1,1734,49,1,,,,,On-Ramp,,100617,100618,238,3,On-Ramp
100617 100619,St Johns,,,1610,1,1734,53,1,,,,,Highway,,100617,100619,3962,7,Highway
100618 100617,"",,,1609,-1,1734,49,1,,,,,On-Ramp,,100618,100617,238,3,On-Ramp
100618 100641,Yoder,,,1611,1,1676,38,1,,,,,Arterial,,100618,100641,6470,5,Arterial
100618 102531,Ramp,,,1612,1,2112,49,1,,,,,On-Ramp,,100618,102531,979,3,On-Ramp
100619 85,"",,,202,-1,1800,25,1,,,,,HOT,,100619,85,2516,6,HOT
100619 100617,St Johns,,,1610,-1,1734,53,1,,,,,Highway,,100619,100617,3962,7,Highway
100619 100620,St Johns,,,1613,1,1734,48,1,,,,,Arterial,,100619,100620,2799,5,Arterial
100620 86,"",,,204,-1,1800,25,1,,,,,HOT,,100620,86,3191,6,HOT
100620 100619,St Johns,,,1613,-1,1734,48,1,,,,,Arterial,,100620,100619,2799,5,Arterial
100620 100625,St Johns,,,1614,1,1734,48,1,,,,,Arterial,,100620,100625,5160,5,Arterial
100621 85,"",,,203,-1,1800,25,1,,,,,HOT,,100621,85,2555,6,HOT
100621 100611,McClain,,,1601,-1,1734,39,1,,,,,Arterial,,100621,100611,5350,5,Arterial
100621 100622,McClain,,,1615,1,1734,41,1,,,,,Arterial,,100621,100622,317,5,Arterial
100622 100550,Breese,,,1518,-1,1800,36,1,,,,,Highway,,100622,100550,3345,7,Highway
100622 100621,McClain,,,1615,-1,1618,41,1,,,,,Arterial,,100622,100621,317,5,Arterial
100622 100623,McClain,,,1616,1,1618,39,1,,,,,Arterial,,100622,100623,7611,5,Arterial
100623 100622,McClain,,,1616,-1,1618,39,1,,,,,Arterial,,100623,100622,7611,5,Arterial
100623 100624,McClain,,,1617,1,1618,39,1,,,,,Arterial,,100623,100624,318,5,Arterial
100623 100625,Hume,,,1618,1,1618,37,1,,,,,Arterial,,100623,100625,5050,5,Arterial
100624 107,"",,,254,-1,1800,25,1,,,,,HOT,,100624,107,3981,6,HOT
100624 100623,McClain,,,1617,-1,1618,39,1,,,,,Arterial,,100624,100623,318,5,Arterial
100624 100628,McClain,,,1619,1,1618,39,1,,,,,Arterial,,100624,100628,3619,5,Arterial
100625 100620,St Johns,,,1614,-1,1800,48,1,,,,,Arterial,,100625,100620,5160,5,Arterial
100625 100623,Hume,,,1618,-1,1618,37,1,,,,,Arterial,,100625,100623,5050,5,Arterial
100625 100626,St Johns,,,1620,1,1481,48,1,,,,,Arterial,,100625,100626,3740,5,Arterial
100625 100634,Hume,,,1621,1,1618,37,1,,,,,Arterial,,100625,100634,5351,5,Arterial
100626 100625,St Johns,,,1620,-1,1618,48,1,,,,,Arterial,,100626,100625,3740,5,Arterial
100626 100627,Amherst,,,1622,1,1618,37,1,,,,,Arterial,,100626,100627,2135,5,Arterial
100626 100630,St Johns,,,1623,1,1618,48,1,,,,,Arterial,,100626,100630,2173,5,Arterial
100626 100632,Amherst,,,1624,1,1734,39,1,,,,,Arterial,,100626,100632,5378,5,Arterial
100627 89,"",,,210,-1,1800,25,1,,,,,HOT,,100627,89,2030,6,HOT
100627 100626,Amherst,,,1622,-1,1560,37,1,,,,,Arterial,,100627,100626,2135,5,Arterial
100627 100628,Amherst,,,1625,1,1481,37,1,,,,,Arterial,,100627,100628,2910,5,Arterial
100628 100624,McClain,,,1619,-1,1618,37,1,,,,,Arterial,,100628,100624,3619,5,Arterial
100628 100627,Amherst,,,1625,-1,1800,37,1,,,,,Arterial,,100628,100627,2910,5,Arterial
100628 100629,Amherst,,,1626,1,1800,44,1,,,,,Arterial,,100628,100629,551,5,Arterial
100628 100674,McClain,,,1627,1,1618,39,1,,,,,Arterial,,100628,100674,190,5,Arterial
100629 443,"",,,924,-1,1800,41,1,,,,,Highway,,100629,443,430,7,Highway
100629 100628,Amherst,,,1626,-1,1618,44,1,,,,,Arterial,,100629,100628,551,5,Arterial
100630 89,"",,,211,-1,1800,25,1,,,,,HOT,,100630,89,2021,6,HOT
100630 100626,St Johns,,,1623,-1,1734,48,1,,,,,Arterial,,100630,100626,2173,5,Arterial
100630 100631,St Johns,,,1628,1,1481,48,1,,,,,Arterial,,100630,100631,2281,5,Arterial
100631 441,"",,,922,-1,1800,41,1,,,,,Highway,,100631,441,1066,7,Highway
100631 100630,St Johns,,,1628,-1,1734,48,1,,,,,Arterial,,100631,100630,2281,5,Arterial
100632 100626,Amherst,,,1624,-1,1618,37,1,,,,,Arterial,,100632,100626,5378,5,Arterial
100632 100633,Amherst,,,1629,1,1560,32,1,,,,,Arterial,,100632,100633,6632,5,Arterial
100632 100644,Greely Chapel,,,1630,1,1618,39,1,,,,,Arterial,,100632,100644,1853,5,Arterial
100632 102546,"",,,1631,1,1800,28,1,,,,,Arterial,,100632,102546,1289,5,Arterial
100633 100512,Ream,,,1474,-1,1676,39,1,,,,,Arterial,,100633,100512,1518,5,Arterial
100633 100632,Amherst,,,1629,-1,1560,30,1,,,,,Arterial,,100633,100632,6632,5,Arterial
100633 100636,Ream,,,1632,1,1560,22,1,,,,,Arterial,,100633,100636,4870,5,Arterial
100633 100668,Amherst,,,1633,1,1618,25,1,,,,,Arterial,,100633,100668,3973,5,Arterial
100634 100625,Hume,,,1621,-1,1734,37,1,,,,,Arterial,,100634,100625,5351,5,Arterial
100634 100635,Hume,,,1634,1,1560,39,1,,,,,Arterial,,100634,100635,5308,5,Arterial
100634 100644,Greely Chapel,,,1635,1,1618,37,1,,,,,Arterial,,100634,100644,1836,5,Arterial
100634 100673,Greely Chapel,,,1636,1,1800,37,1,,,,,Arterial,,100634,100673,5091,5,Arterial
100635 100634,Hume,,,1634,-1,1618,39,1,,,,,Arterial,,100635,100634,5308,5,Arterial
100635 100636,Bowman,,,1637,1,1560,37,1,,,,,Arterial,,100635,100636,1112,5,Arterial
100636 100633,Ream,,,1632,-1,1618,22,1,,,,,Arterial,,100636,100633,4870,5,Arterial
100636 100635,Bowman,,,1637,-1,1618,37,1,,,,,Arterial,,100636,100635,1112,5,Arterial
100636 100637,Bowman,,,1638,1,1618,35,1,,,,,Arterial,,100636,100637,1527,5,Arterial
100637 100636,Bowman,,,1638,-1,1618,35,1,,,,,Arterial,,100637,100636,1527,5,Arterial
100637 100638,Bowman,,,1639,1,1618,39,1,,,,,Arterial,,100637,100638,2205,5,Arterial
100637 100640,Yoder,,,1640,1,1676,29,1,,,,,Arterial,,100637,100640,7255,5,Arterial
100638 88,"",,,208,-1,1800,25,1,,,,,HOT,,100638,88,2690,6,HOT
100638 100637,Bowman,,,1639,-1,1618,39,1,,,,,Arterial,,100638,100637,2205,5,Arterial
100638 100639,Bowman,,,1641,1,1618,37,1,,,,,Arterial,,100638,100639,3113,5,Arterial
100639 87,"",,,206,-1,1800,25,1,,,,,HOT,,100639,87,2643,6,HOT
100639 100638,Bowman,,,1641,-1,1618,37,1,,,,,Arterial,,100639,100638,3113,5,Arterial
100639 100643,Bowman,,,1642,1,1618,38,1,,,,,Arterial,,100639,100643,5313,5,Arterial
100640 100637,Yoder,,,1640,-1,1618,29,1,,,,,Arterial,,100640,100637,7255,5,Arterial
100640 100641,Greely Chapel,,,1643,1,1618,39,1,,,,,Arterial,,100640,100641,370,5,Arterial
100640 100673,Greely Chapel,,,1644,1,1618,39,1,,,,,Arterial,,100640,100673,2490,5,Arterial
100641 100618,Yoder,,,1611,-1,1676,38,1,,,,,Arterial,,100641,100618,6470,5,Arterial
100641 100640,Greely Chapel,,,1643,-1,1618,39,1,,,,,Arterial,,100641,100640,370,5,Arterial
100641 100642,Greely Chapel,,,1645,1,1618,37,1,,,,,Arterial,,100641,100642,5309,5,Arterial
100641 100672,Breese,,,1646,1,1676,32,1,,,,,Highway,,100641,100672,803,7,Highway
100642 100615,Hanthorn,,,1606,-1,1502,38,1,,,,,Arterial,,100642,100615,2654,5,Arterial
100642 100641,Greely Chapel,,,1645,-1,1618,37,1,,,,,Arterial,,100642,100641,5309,5,Arterial
100642 100643,Hanthorn,,,1647,1,1676,31,1,,,,,Arterial,,100642,100643,5313,5,Arterial
100642 100646,Greely Chapel,,,1648,1,1734,37,1,,,,,Arterial,,100642,100646,2617,5,Arterial
100643 100639,Bowman,,,1642,-1,1618,38,1,,,,,Arterial,,100643,100639,5313,5,Arterial
100643 100642,Hanthorn,,,1647,-1,1676,31,1,,,,,Arterial,,100643,100642,5313,5,Arterial
100643 100649,Bowman,,,1649,1,1618,38,1,,,,,Arterial,,100643,100649,5331,5,Arterial
100643 100664,Hanthorn,,,1650,1,1618,31,1,,,,,Arterial,,100643,100664,5303,5,Arterial
100644 90,"",,,212,-1,1800,25,1,,,,,HOT,,100644,90,617,6,HOT
100644 100632,Greely Chapel,,,1630,-1,1618,39,1,,,,,Arterial,,100644,100632,1853,5,Arterial
100644 100634,Greely Chapel,,,1635,-1,1560,37,1,,,,,Arterial,,100644,100634,1836,5,Arterial
100645 67,"",,,160,-1,1800,25,1,,,,,HOT,,100645,67,539,6,HOT
100645 100647,Greely Chapel,,,1651,1,1734,52,1,,,,,Arterial,,100645,100647,3722,5,Arterial
100645 100650,Greely Chapel,,,1652,1,1676,44,1,,,,,Arterial,,100645,100650,592,5,Arterial
100646 69,"",,,164,-1,1800,25,1,,,,,HOT,,100646,69,840,6,HOT
100646 100642,Greely Chapel,,,1648,-1,1481,37,1,,,,,Arterial,,100646,100642,2617,5,Arterial
100646 100647,Greely Chapel,,,1653,1,1618,51,1,,,,,Arterial,,100646,100647,2704,5,Arterial
100647 100602,,,,1588,-1,1734,38,1,,,,,Arterial,,100647,100602,690,5,Arterial
100647 100645,Greely Chapel,,,1651,-1,1618,52,1,,,,,Arterial,,100647,100645,3722,5,Arterial
100647 100646,Greely Chapel,,,1653,-1,1800,49,1,,,,,Arterial,,100647,100646,2704,5,Arterial
100647 100648,,,,1654,1,1800,34,1,,,,,Arterial,,100647,100648,912,5,Arterial
100648 69,"",,,165,-1,1800,25,1,,,,,HOT,,100648,69,2710,6,HOT
100648 100647,,,,1654,-1,1618,39,1,,,,,Arterial,,100648,100647,912,5,Arterial
100648 100649,,,,1655,1,1676,32,1,,,,,Arterial,,100648,100649,4405,5,Arterial
100649 100643,Bowman,,,1649,-1,1618,38,1,,,,,Arterial,,100649,100643,5331,5,Arterial
100649 100648,,,,1655,-1,1618,34,1,,,,,Arterial,,100649,100648,4405,5,Arterial
100649 100653,Bowman,,,1656,1,1676,33,1,,,,,Arterial,,100649,100653,2051,5,Arterial
100650 100127,Bellefontaine,,,1187,-1,1548,40,2,,,,,Highway,,100650,100127,489,7,Highway
100650 100645,Greely Chapel,,,1652,-1,1800,44,1,,,,,Arterial,,100650,100645,592,5,Arterial
100650 100651,Bellefontaine,,,1657,1,1548,43,2,,,,,Highway,,100650,100651,1834,7,Highway
100650 102554,Mall Drive,,,1658,1,1800,27,1,,,,,Arterial,,100650,102554,666,5,Arterial
100651 100241,Lost Creek,,,1350,-1,1548,26,1,,,,,Arterial,,100651,100241,1667,5,Arterial
100651 100650,Bellefontaine,,,1657,-1,1657,43,2,,,,,Highway,,100651,100650,1834,7,Highway
100651 100652,Bellefontaine,,,1659,1,1602,57,2,,,,,Highway,,100651,100652,1854,7,Highway
100652 68,"",,,162,-1,1800,25,1,,,,,HOT,,100652,68,1288,6,HOT
100652 100651,Bellefontaine,,,1659,-1,1734,57,2,,,,,Highway,,100652,100651,1854,7,Highway
100652 100653,Bellefontaine,,,1660,1,1602,57,2,,,,,Highway,,100652,100653,1344,7,Highway
100653 100649,Bowman,,,1656,-1,1618,33,1,,,,,Arterial,,100653,100649,2051,5,Arterial
100653 100652,Bellefontaine,,,1660,-1,1602,57,2,,,,,Highway,,100653,100652,1344,7,Highway
100653 100654,Bowman,,,1661,1,1676,40,1,,,,,Arterial,,100653,100654,2223,5,Arterial
100653 100655,Bellefontaine,,,1662,1,1800,60,1,,,,,Highway,,100653,100655,7126,7,Highway
100654 68,"",,,163,-1,1800,25,1,,,,,HOT,,100654,68,1426,6,HOT
100654 100116,Bowman,,,1166,-1,1734,40,1,,,,,Arterial,,100654,100116,786,5,Arterial
100654 100653,Bowman,,,1661,-1,1676,40,1,,,,,Arterial,,100654,100653,2223,5,Arterial
100655 65,"",,,156,-1,1800,25,1,,,,,HOT,,100655,65,2569,6,HOT
100655 100653,Bellefontaine,,,1662,-1,1602,60,1,,,,,Highway,,100655,100653,7126,7,Highway
100655 100656,Bellefontaine,,,1663,1,1734,53,1,,,,,Arterial,,100655,100656,4456,5,Arterial
100656 100655,Bellefontaine,,,1663,-1,1676,53,1,,,,,Arterial,,100656,100655,4456,5,Arterial
100656 100657,Thayer,,,1664,1,1734,37,1,,,,,Arterial,,100656,100657,2315,5,Arterial
100656 100659,Bellefontaine,,,1665,1,1734,53,1,,,,,Arterial,,100656,100659,4610,5,Arterial
100657 72,"",,,169,-1,1800,25,1,,,,,HOT,,100657,72,1996,6,HOT
100657 100162,Thayer,,,1255,-1,1734,35,1,,,,,Arterial,,100657,100162,5204,5,Arterial
100657 100656,Thayer,,,1664,-1,1734,37,1,,,,,Arterial,,100657,100656,2315,5,Arterial
100658 100164,Cool,,,1257,-1,1618,37,1,,,,,Arterial,,100658,100164,5270,5,Arterial
100658 100699,CLUM RD,,,1666,1,1734,35,1,,,,,Arterial,,100658,100699,623,5,Arterial
100658 103502,CLUM RD,,,1667,1,1800,39,1,,,,,Arterial,,100658,103502,2368,5,Arterial
100658 103503,Cool,,,1668,1,1800,37,1,,,,,Arterial,,100658,103503,2567,5,Arterial
100659 100656,Bellefontaine,,,1665,-1,1618,53,1,,,,,Arterial,,100659,100656,4610,5,Arterial
100659 100660,Bellefontaine,,,1669,1,1618,48,1,,,,,Arterial,,100659,100660,1561,5,Arterial
