link_geometry_id,name,facility_type,grade,geometry,length,row_width,jurisdiction
1432,Allentown,Highway,0,"LINESTRING(1515411.396 1004061.791,1516111.056 1003803.131)",745,,
1433,College Park,Arterial,0,"LINESTRING(1511748 1009338,1512100.477 1009318.666)",353,,
1434,Driveway,Arterial,0,"LINESTRING(1512441 1009338,1512100.477 1009318.666)",341,,
1435,Zurmehly,Arterial,0,"LINESTRING(1506571.249 985429.109,1503939.667 985430.875)",2631,,
1436,Zurmehly,Arterial,0,"LINESTRING(1501304.434 985487.956,1503939.667 985430.875)",2635,,
1437,Zurmehly,Arterial,0,"LINESTRING(1501304.434 985487.956,1495919.926 985561.515)",5385,,
1438,Driveway,Arterial,0,"LINESTRING(1511760.52 1006544.924,1512069.118 1006551.409)",308,,
1439,Driveway,Arterial,0,"LINESTRING(1512079.128 1007434.35,1511854.476 1007430.798)",224,,
1440,Cable,Highway,0,"LINESTRING(1512079.128 1007434.35,1512083 1007811,1512084 1007873,1512087.348 1008158.413)",724,,
1441,Cable,Highway,0,"LINESTRING(1512079.128 1007434.35,1512070 1006680,1512069.118 1006551.409)",882,,
1442,Driveway,Arterial,0,"LINESTRING(1512079.128 1007434.35,1512485.326 1007430.798)",406,,
1443,Wapak,Arterial,0,"LINESTRING(1496051.375 997920.675,1495995.451 995176.75)",2744,,
1444,Wapak,Arterial,0,"LINESTRING(1496051.375 997920.675,1496062.463 998844.25)",923,,
1445,Yoakam,Arterial,0,"LINESTRING(1503893.706 983840.237,1503939.667 985430.875)",1591,,
1446,Yoakam,Arterial,0,"LINESTRING(1503893.706 983840.237,1503887.206 982782.563)",1057,,
1447,Yoakam,Arterial,0,"LINESTRING(1503923.13 987621.163,1503932.752 989334.063)",1712,,
1448,Yoakam,Arterial,0,"LINESTRING(1503923.13 987621.163,1503939.667 985430.875)",2190,,
1449,Ft Amanda,Arterial,0,"LINESTRING(1502689.243 988973.919,1501274.57 988597)",1464,,
1450,Ft Amanda,Arterial,0,"LINESTRING(1502689.243 988973.919,1503932.752 989334.063)",1294,,
1451,driveway,Arterial,0,"LINESTRING(1515371.363 993317.367,1514587.292 993332.188)",784,,
1452,Adgate,Arterial,0,"LINESTRING(1512250.002 993295.071,1510555.549 993295.071)",1694,,
1453,Adgate,Arterial,0,"LINESTRING(1512250.002 993295.071,1514587.292 993332.188)",2337,,
1454,Hawthorne,Arterial,0,"LINESTRING(1503896 989828,1503932.752 989334.063)",495,,
1455,Shawnee,Highway,0,"LINESTRING(1510555.549 993295.071,1510549.451 989750.5)",3544,,
1456,Shawnee,Highway,0,"LINESTRING(1510555.549 993295.071,1510581.058 994813.813)",1518,,
1457,Spencerville,Arterial,0,"LINESTRING(1490778.98 993401.625,1493336.673 994106.688)",2653,,
1458,Kemp,Arterial,0,"LINESTRING(1490778.98 993401.625,1490760.387 990645.25)",2756,,
1459,Kemp,Arterial,0,"LINESTRING(1490778.98 993401.625,1490811.031 996613.375)",3211,,
1460,Spencerville,Arterial,0,"LINESTRING(1490778.98 993401.625,1490761 993396,1489546 993069,1489023 992924,1488093.616 992751.75)",2762,,
1461,Spencerville,Arterial,0,"LINESTRING(1493336.673 994106.688,1495067 994531,1495529 994740,1495995.451 995176.75)",2866,,
1462,Spencerville,Arterial,0,"LINESTRING(1495995.451 995176.75,1496533 995639,1496859 995945,1497080 996043,1497680 996160,1498566.361 996129.188)",2741,,
1463,Wapak,Arterial,0,"LINESTRING(1495995.451 995176.75,1495995 992023)",3153,,
1464,Spencerville,Arterial,0,"LINESTRING(1498566.361 996129.188,1500924.227 996065)",2358,,
1465,Spencerville,Arterial,0,"LINESTRING(1500924.227 996065,1501298.336 996067.125)",374,,
1466,Copus,Arterial,0,"LINESTRING(1500924.227 996065,1500919 996867,1500904 999544,1500895.237 1001310.283)",5245,,
1467,Wonderlick,Arterial,0,"LINESTRING(1501298.336 996067.125,1501300.104 993442.875)",2624,,
1468,Spencerville,Highway,0,"LINESTRING(1501298.336 996067.125,1502727 996055,1505060 996030,1505818 996001,1505973.955 996001.75)",4676,,
1469,Wonderlick,Arterial,0,"LINESTRING(1501300.104 993442.875,1501275 991957)",1486,,
1470,Wonderlick,Arterial,0,"LINESTRING(1501275 991957,1501274.57 988597)",3360,,
1471,Wapak,Arterial,0,"LINESTRING(1495995 992023,1495965 990603)",1420,,
1472,Wapak,Arterial,0,"LINESTRING(1495965 990603,1495940.718 987089.813)",3513,,
1473,Kemp,Arterial,0,"LINESTRING(1490760.387 990645.25,1490688.439 985633.562)",5012,,
1474,Ream,Arterial,0,"LINESTRING(1539378.406 969654.938,1539359.04 971173.813)",1518,,
1475,Ft Amanda,Arterial,0,"LINESTRING(1490688.439 985633.562,1493786.506 986492.375)",3214,,
1476,Kemp,Arterial,0,"LINESTRING(1490688.439 985633.562,1490684.058 982903.063)",2730,,
1477,Ft Amanda,Arterial,0,"LINESTRING(1490688.439 985633.562,1488012 984923,1488011.619 984922.688)",2769,,
1478,Ft Amanda,Arterial,0,"LINESTRING(1493786.506 986492.375,1494239.948 986618.25)",470,,
1479,Ft Amanda,Arterial,0,"LINESTRING(1494239.948 986618.25,1494729 986754,1495940.718 987089.813)",1764,,
1480,Ft Amanda,Arterial,0,"LINESTRING(1495940.718 987089.813,1498523.174 987848.25)",2691,,
1481,Wapak,Arterial,0,"LINESTRING(1495940.718 987089.813,1495919.926 985561.515)",1528,,
1482,Ft Amanda,Arterial,0,"LINESTRING(1498523.174 987848.25,1501274.57 988597)",2851,,
1483,Ft Amanda,Arterial,0,"LINESTRING(1503932.752 989334.063,1504298 989439,1504405 989468,1504513 989493,1504892 989498,1505537 989509,1506199 989520,1506497 989525,1507198.89 989537.562)",3272,,
1484,Wapak,Arterial,0,"LINESTRING(1495919.926 985561.515,1495892.66 982882.25)",2679,,
1485,Breese,Arterial,0,"LINESTRING(1490684.058 982903.063,1495892.66 982882.25)",5208,,
1486,Kemp,Arterial,0,"LINESTRING(1490684.058 982903.063,1490683 982849,1490674 982163,1490673 982081,1490672 982058,1490664 981425,1490663 981356,1490663 981319,1490656 980791,1490654 980696,1490654 980686,1490650 980370,1490650 980369,1490649 980317,1490648 980212,1490648 980211,1490639 979578,1490638 979495,1490638 979472,1490629 978787,1490628 978733,1490627 978681,1490620 978154,1490619 978063,1490619 978048,1490614 977679,1490613.911 977626.562)",5276,,
1487,Breese,Arterial,0,"LINESTRING(1495892.66 982882.25,1502805.035 982810.413)",6912,,
1488,Breese,Arterial,0,"LINESTRING(1502805.035 982810.413,1502791 982793,1502810 982792,1503887.206 982782.563)",1082,,
1489,Breese,Arterial,0,"LINESTRING(1503887.206 982782.563,1503890 982782,1504386 982777,1504394 982777,1504736 982774,1504753 982774,1506224 982758,1506225 982758,1506545.683 982755.25)",2658,,
1490,Breese,Arterial,0,"LINESTRING(1506545.683 982755.25,1509123 982760)",2577,,
1491,Wapak,Arterial,0,"LINESTRING(1495845.565 977533.875,1495822.354 974906.562)",2627,,
1492,Wapak,Arterial,0,"LINESTRING(1495812.71 973821.75,1495818 974533,1495822.354 974906.562)",1084,,
1493,Wapak,Arterial,0,"LINESTRING(1495812.71 973821.75,1495798.941 972282.875)",1538,,
1494,Kemp,Arterial,0,"LINESTRING(1490613.911 977626.562,1490613 977573,1490605 976997,1490604 976936,1490603 976892,1490593 976421,1490591 976350,1490591 976316,1490590 975949,1490590 975876,1490590 975844,1490583 975372,1490582 975284,1490582 975268,1490579 975058,1490578.909 975006.375)",2620,,
1495,Hume,Arterial,0,"LINESTRING(1490578.909 975006.375,1492069.268 974978)",1490,,
1496,Hume,Arterial,0,"LINESTRING(1492069.268 974978,1495822.354 974906.562)",3753,,
1497,Hume,Arterial,0,"LINESTRING(1495822.354 974906.562,1496201 974901,1497106.413 974887.812)",1284,,
1498,Hume,Arterial,0,"LINESTRING(1497106.413 974887.812,1501138 974830,1506440.87 974771.125)",9335,,
1499,Hume,Arterial,0,"LINESTRING(1506440.87 974771.125,1509095 974756,1510397.065 974758.625)",3956,,
1500,Shawnee,Highway,0,"LINESTRING(1510397.065 974758.625,1510406.687 972158.063)",2600,,
1501,Shawnee,Highway,0,"LINESTRING(1510397.065 974758.625,1510468.019 978797.75)",4039,,
1502,Hume,Arterial,0,"LINESTRING(1510397.065 974758.625,1513721.501 974767.566)",3324,,
1503,S Dixie,Highway,0,"LINESTRING(1515053.328 972118,1515071 974723,1515071.39 974741.375)",2623,,
1504,S Dixie,Highway,0,"LINESTRING(1515071.39 974741.375,1515070 976458,1515082 976612,1514853 977454,1514886 977729,1515287 978803)",4067,,
1505,Hume,Arterial,0,"LINESTRING(1515071.39 974741.375,1513721.501 974767.566)",1350,,
1506,S Dixie,Highway,0,"LINESTRING(1515287 978803,1516762.048 982694.625)",4161,,
1507,Shawnee,Highway,0,"LINESTRING(1510468.019 978797.75,1510514.03 982748)",3950,,
1508,Breese,Arterial,0,"LINESTRING(1509123 982760,1510514.03 982748)",1391,,
1509,Shawnee,Highway,0,"LINESTRING(1510514.03 982748,1510501.416 983183.875)",436,,
1510,Breese,Highway,0,"LINESTRING(1510514.03 982748,1512944 982732)",2430,,
1511,Shawnee,Highway,0,"LINESTRING(1510501.416 983183.875,1510527.105 985359.125)",2175,,
1512,Breese,Highway,0,"LINESTRING(1512944 982732,1516762.048 982694.625)",3818,,
1513,Breese,Highway,0,"LINESTRING(1516762.048 982694.625,1517899.799 982678.5)",1137,,
1514,Breese,Highway,0,"LINESTRING(1517899.799 982678.5,1518214 982669,1518531.362 982669.688)",631,,
1515,Ramp,On-Ramp,0,"LINESTRING(1517899.799 982678.5,1517715 982230,1517685 982166,1517434.626 981743.625)",1044,,
1516,Breese,Highway,0,"LINESTRING(1518531.362 982669.688,1519095 982636)",564,,
1517,Ramp,On-Ramp,0,"LINESTRING(1518531.362 982669.688,1518639 983001,1518679 983074,1519042.802 983588.813)",1051,,
1518,Breese,Highway,0,"LINESTRING(1519095 982636,1522440.014 982584.812)",3345,,
1519,S Dixie,Highway,0,"LINESTRING(1517767.054 985353.125,1518322 986867)",1612,,
1520,Reed,Arterial,0,"LINESTRING(1517767.054 985353.125,1517103 985345)",664,,
1521,S Dixie,Highway,0,"LINESTRING(1518322 986867,1519710.84 990614.938)",3996,,
1522,Reed,Arterial,0,"LINESTRING(1517103 985345,1510527.105 985359.125)",6575,,
1523,Shawnee,Highway,0,"LINESTRING(1510527.105 985359.125,1510502.524 987321.437)",1962,,
1524,Shawnee,Highway,0,"LINESTRING(1510502.524 987321.437,1510509 988592)",1270,,
1525,Shawnee,Highway,0,"LINESTRING(1510509 988592,1510549.451 989750.5)",1159,,
1526,Ft Amanda,Highway,0,"LINESTRING(1510549.451 989750.5,1511699 989783)",1150,,
1527,Ft Amanda,Arterial,0,"LINESTRING(1510549.451 989750.5,1510002 989721,1509711 989698,1509558 989666,1509443 989633,1509379 989614,1509172 989563,1508811 989553,1508804 989553,1508509 989551,1507339 989540,1507198.89 989537.562)",3357,,
1528,Ft Amanda,Highway,0,"LINESTRING(1511699 989783,1511990 989830,1513129 990463,1513685 990670,1513854.932 990677.188)",2334,,
1529,Buckeye,Arterial,0,"LINESTRING(1513854.932 990677.188,1514269 990690,1515279 990701,1516293 990708,1516747 990703,1516748.155 990703.938)",2893,,
1530,FT Amanda,Highway,0,"LINESTRING(1513854.932 990677.188,1513866 990777,1513959 991012,1514048 991234,1514159 991457,1514292 991794,1514385 992072,1514448 992412,1514497 992624,1514533 992950,1514587.292 993332.188)",2754,,
1531,Buckeye,Arterial,0,"LINESTRING(1516748.155 990703.938,1517197 990699,1517921 990671,1518035 990668,1518036 990667,1519710.84 990614.938)",2964,,
1532,Ft Amanda,Highway,0,"LINESTRING(1514587.292 993332.188,1514608 993657,1514634 993936,1514679 994330,1514708 994564,1514741 994788,1514806 995010,1514931 995215,1515065 995374,1515219 995536,1515498 995675,1515755 995774,1515924 995802,1516149 995809,1516481 995803,1516621 995793,1516819 995800,1517022 995822,1517179 995850,1517305 995884,1517470 995947,1517673 996105,1517843 996223,1518026 996437,1518102 996578,1518835.307 997595.562)",6018,,
1533,S Dixie,Highway,0,"LINESTRING(1520567.833 992949.25,1520646.808 993184.062)",247,,
1534,S Dixie,Highway,0,"LINESTRING(1520567.833 992949.25,1520150 991810)",1213,,
1535,Shawnee,Highway,0,"LINESTRING(1510581.058 994813.813,1510582 994998,1510586 995728,1510587 995826,1510588.066 995985.063)",1171,,
1536,Seriff,Arterial,0,"LINESTRING(1505973.955 996001.75,1505965 996406,1505969 996570,1505943 996841,1505898 996980,1505862 997117,1505864 997478,1505848 997747,1505809 997975,1505807 997990,1505736 998292,1505576 998643,1505541 998754,1505542 998801,1505542 998802,1505550 999318,1505555 999486,1505568.278 999944.438)",3963,,
1537,Spencerville,Highway,0,"LINESTRING(1505973.955 996001.75,1507167.1 995978.919)",1193,,
1538,Spencerville,Highway,0,"LINESTRING(1508745.998 995968.938,1509013 995965,1509956 995963,1510442 995977,1510481 995978,1510539 995981,1510588.066 995985.063)",1842,,
1539,Spencerville,Highway,0,"LINESTRING(1508745.998 995968.938,1507167.1 995978.919)",1578,,
1540,Spencerville,Highway,0,"LINESTRING(1510588.066 995985.063,1510609 996413,1510646 996483,1510692 996523,1510722 996549,1510921 996724,1510946 996751,1511732 997604,1511944.727 997772.062)",2243,,
1541,Cable,Highway,0,"LINESTRING(1512193.717 997969.813,1512080 998094,1512049 998135,1512027 998181,1512014 998235,1512007 998546,1512003.257 998700.75)",755,,
1542,Spencerville,Highway,0,"LINESTRING(1512193.717 997969.813,1512992.661 998662.688)",1057,,
1543,Spencerville,Highway,0,"LINESTRING(1512193.717 997969.813,1512171 997950,1512029 997838,1512028 997837,1511945 997772,1511944.727 997772.062)",317,,
1544,Oxford,Arterial,0,"LINESTRING(1518835.307 997595.562,1518877 997563,1519422 997176,1519453 997158,1519482 997140,1519510 997124,1519536 997110,1519562 997097,1519586 997085,1519610 997075,1519632 997066,1519653 997058,1519672 997052,1519691 997046,1519709 997043,1519725 997040,1519740 997039,1519755 997038,1519772 997038,1519790 997037,1519809 997037,1519830 997036,1520115.865 997029.938)",1399,,
1545,Collett,Highway,0,"LINESTRING(1518835.307 997595.562,1519316 998291,1519436 998485,1519441 998495,1519478.429 998561.188)",1160,,
1546,Vine,Arterial,0,"LINESTRING(1520115.865 997029.938,1521267.198 997019.188)",1151,,
1547,Vine,Arterial,0,"LINESTRING(1525532 997016,1525187.918 997022.312)",344,,
1548,Vine,Arterial,0,"LINESTRING(1521267.198 997019.188,1522137.046 997021.125)",869,,
1549,Metcalf,Highway,0,"LINESTRING(1521267.198 997019.188,1521238 996178,1521238.59 996178.5)",841,,
1550,Metcalf,Highway,0,"LINESTRING(1521267.198 997019.188,1521266 998438,1521262.958 998519.75)",1500,,
1551,Vine,Arterial,0,"LINESTRING(1522137.046 997021.125,1523067.062 997023.125)",930,,
1552,Elizabeth,Arterial,0,"LINESTRING(1523087.002 997722.938,1523067.062 997023.125)",700,,
1553,Main,Arterial,0,"LINESTRING(1523557.312 997704.5,1523540.834 997033.688)",671,,
1554,St Johns,Arterial,0,"LINESTRING(1524511.742 997739.875,1524859.303 997019.75)",799,,
1555,Vine,Arterial,0,"LINESTRING(1523067.062 997023.125,1523316.885 997023.063)",249,,
1556,Elizabeth,Arterial,0,"LINESTRING(1523067.062 997023.125,1523064 996900)",123,,
1557,Vine,Arterial,0,"LINESTRING(1523316.885 997023.063,1523540.834 997033.688)",224,,
1558,Vine,Arterial,0,"LINESTRING(1523540.834 997033.688,1524048.073 997023.938)",507,,
1559,Main,Arterial,0,"LINESTRING(1523540.834 997033.688,1523523 996282,1523506.968 995549.813)",1484,,
1560,Vine,Arterial,0,"LINESTRING(1524048.073 997023.938,1524859.303 997019.75)",811,,
1561,Vine,Arterial,0,"LINESTRING(1524859.303 997019.75,1525187.918 997022.312)",328,,
1562,St Johns,Arterial,0,"LINESTRING(1524859.303 997019.75,1525154.565 996344.625)",736,,
1563,Pine,Highway,0,"LINESTRING(1525187.918 997022.312,1525161 996643,1525154.565 996344.625)",678,,
1564,St Johns,Highway,0,"LINESTRING(1525154.565 996344.625,1525177 996297,1525266 996113,1525314 996014,1525465 995693,1525572 995519,1525573 995518,1525691 995326,1525872 994968,1525958 994793,1525958.695 994792.688)",1747,,
1565,St Johns,Highway,0,"LINESTRING(1525958.695 994792.688,1526058 994591,1526230 994225,1526410 993859,1526539.414 993476.563)",1438,,
1566,Main,Arterial,0,"LINESTRING(1523506.968 995549.813,1523479 994212)",1338,,
1567,Main,Arterial,0,"LINESTRING(1523479 994212,1523460.91 993536.25)",675,,
1568,Metcalf,Highway,0,"LINESTRING(1521238.59 996178.5,1521212 994667,1521152.244 994449.438)",1731,,
1569,S Dixie,Highway,0,"LINESTRING(1521152.244 994449.438,1520646.808 993184.062)",1362,,
1570,,Highway,0,"LINESTRING(1520646.808 993184.062,1521700.592 993211.25)",1054,,
1571,,Highway,0,"LINESTRING(1522139.969 993302.188,1522451 993500,1522541 993528,1522661.804 993542.438)",574,,
1572,,Highway,0,"LINESTRING(1522139.969 993302.188,1521700.592 993211.25)",448,,
1573,,Highway,0,"LINESTRING(1522661.804 993542.438,1523384.68 993537.938)",722,,
1574,McClain,Arterial,0,"LINESTRING(1522661.804 993542.438,1522605 993423,1522583 993343,1522574 993283,1522563 993213,1522562 993093,1522561 992982,1522558.585 992667.375)",881,,
1575,"",Highway,0,"LINESTRING(1523384.68 993537.938,1523460.91 993536.25)",76,,
1576,Main,Arterial,0,"LINESTRING(1523384.68 993537.938,1523380.122 992111.875)",1426,,
1577,,Highway,0,"LINESTRING(1523460.91 993536.25,1524271.202 993524.375)",810,,
1578,,Highway,0,"LINESTRING(1524271.202 993524.375,1524660.076 993514.312)",389,,
1579,,Highway,0,"LINESTRING(1524660.076 993514.312,1526539.414 993476.563)",1879,,
1580,,Highway,0,"LINESTRING(1526539.414 993476.563,1527250.887 993468.813)",711,,
1581,St Johns,Highway,0,"LINESTRING(1526539.414 993476.563,1526683 993302,1526931 992788,1527023 992528,1527042 992473,1527199 992120,1527205 992106,1527293 991995,1527335 991882,1527378 991674,1527426 991381,1527429 991215,1527429 991195,1527430 991128,1527431 991097,1527489.4 990826.938)",2814,,
1582,,Highway,0,"LINESTRING(1527250.887 993468.813,1527673.268 993472.25)",422,,
1583,,Highway,0,"LINESTRING(1527673.268 993472.25,1529024 993466,1529870 993463,1530118.445 993463.187)",2445,,
1584,,Highway,0,"LINESTRING(1530118.445 993463.187,1530394 993462,1530643.594 993458.75)",525,,
1585,,Highway,0,"LINESTRING(1530643.594 993458.75,1530892 993454,1530997 993470,1531248.877 993501.375)",606,,
1586,,Arterial,0,"LINESTRING(1531248.877 993501.375,1531526 993533,1531770 993525,1531944 993520,1532300.567 993492.875)",1051,,
1587,Ramp,On-Ramp,0,"LINESTRING(1531248.877 993501.375,1531243.411 993559.625)",58,,
1588,,Arterial,0,"LINESTRING(1532300.567 993492.875,1532395 993473,1532533 993452,1532649 993436,1532775 993421,1532987.325 993421.125)",690,,
1589,Ramp,On-Ramp,0,"LINESTRING(1532300.567 993492.875,1532299.387 993452.125)",40,,
1590,St Johns,Highway,0,"LINESTRING(1527489.4 990826.938,1527492 990814,1527559 990608,1527582 990510,1527617 990198,1527634 989758,1527629 989401,1527612 988373,1527609.886 988171.938)",2657,,
1591,Main,Arterial,0,"LINESTRING(1523380.122 992111.875,1523361 990511)",1600,,
1592,McClain,Arterial,0,"LINESTRING(1522558.585 992667.375,1522558 992640,1522554 992187,1522550 991738,1522547 991291,1522544 990935,1522544 990889,1522541.44 990568.375)",2099,,
1593,Buckeye,Arterial,0,"LINESTRING(1519710.84 990614.938,1520025 990610,1522541.44 990568.375)",2830,,
1594,S Dixie,Highway,0,"LINESTRING(1519710.84 990614.938,1520150 991810)",1273,,
1595,,Arterial,0,"LINESTRING(1522541.44 990568.375,1523361 990511)",821,,
1596,McClain,Arterial,0,"LINESTRING(1522541.44 990568.375,1522533 990251,1522526 989945,1522521 989738,1522520 989652,1522516 989338,1522512 989033,1522508 988738,1522502.672 988251.813)",2316,,
1597,Main,Arterial,0,"LINESTRING(1523361 990511,1523362 989600)",911,,
1598,,Arterial,0,"LINESTRING(1523361 990511,1523686 990507)",325,,
1599,Main,Arterial,0,"LINESTRING(1523362 989600,1523354.76 988236.25)",1363,,
1600,Hanthorn,Arterial,0,"LINESTRING(1522502.672 988251.813,1523354.76 988236.25)",852,,
1601,McClain,Arterial,0,"LINESTRING(1522502.672 988251.813,1522492 987117,1522490 986919,1522463 985529,1522452 984324,1522442.055 982901.875)",5350,,
1602,Hanthorn,Arterial,0,"LINESTRING(1523354.76 988236.25,1523901 988226,1524229.031 988220.375)",874,,
1603,Hanthorn,Arterial,0,"LINESTRING(1524229.031 988220.375,1524579 988213,1524973 988206,1525026 988205,1527609.886 988171.938)",3381,,
1604,Hanthorn,Arterial,0,"LINESTRING(1527609.886 988171.938,1530273.441 988137.188)",2663,,
1605,St Johns,Highway,0,"LINESTRING(1527609.886 988171.938,1527609 988161,1527609 988063,1527606 987588,1527606 987574,1527594.633 987195.438)",976,,
1606,Hanthorn,Arterial,0,"LINESTRING(1530273.441 988137.188,1532927.757 988100)",2654,,
1607,St Johns,Highway,0,"LINESTRING(1527594.633 987195.438,1527585 987004,1527584.66 986802.375)",393,,
1608,"",On-Ramp,0,"LINESTRING(1527594.633 987195.438,1527523 987189,1527470 987179,1527258 987119,1527185 987104,1527119 987092,1526318.409 987054.625)",1283,,
1609,"",On-Ramp,0,"LINESTRING(1527584.66 986802.375,1527820.505 986840.875)",238,,
1610,St Johns,Highway,0,"LINESTRING(1527584.66 986802.375,1527587 986319,1527586 986306,1527522 983618,1527514 982905,1527513.232 982840.5)",3962,,
