link_id,name,from_node_id,to_node_id,directed,geometry_id,geometry,parent_link_id,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,toll,jurisdiction,row_width
4822,BRENNEMAN RD,103879,103922,1,2711,"LINESTRING(1493853.89 1033058.742,1491211 1033087,1491154 1033196,1491153.304 1033198.748)",0,1,2704,,arterial,1560,37,1,,,,c,,,
4823,WAPAK RD,103880,103879,1,2710,"LINESTRING(1493853.89 1033058.742,1493891 1033059,1495063 1033101,1495084 1033144,1495084 1033144,1495517.47 1034055.812)",0,-1,1939,,arterial,1618,37,1,,,,c,,,
4824,WAPAK RD,103880,103881,1,2712,"LINESTRING(1495517.47 1034055.812,1496405 1035961,1496479 1036120,1496522 1036227,1496539.607 1037041.764)",0,1,3156,,arterial,2112,37,1,,,,c,,,
4825,NEFF RD,103880,103890,1,2713,"LINESTRING(1495517.47 1034055.812,1496531.699 1033515.045)",0,1,1149,,arterial,1618,37,1,,,,c,,,
4826,WAPAK RD,103881,103880,1,2712,"LINESTRING(1495517.47 1034055.812,1496405 1035961,1496479 1036120,1496522 1036227,1496539.607 1037041.764)",0,-1,3156,,arterial,1618,37,1,,,,c,,,
4827,WAPAK RD,103881,103893,1,2714,"LINESTRING(1496539.607 1037041.764,1496533.205 1037127.907)",0,1,86,,arterial,2112,37,1,,,,c,,,
4828,US-30,103881,103951,1,2715,"LINESTRING(1496539.607 1037041.764,1499201 1037035,1501219 1037018,1502548.115 1037009.197)",0,1,6008,,freeway,2112,68,2,,,,c,,,
4829,SANDY POINT R,103882,103578,1,2359,"LINESTRING(1507168.114 1032986.755,1507214.369 1035576.183)",0,-1,2589,,arterial,1800,37,1,,,,c,,,
4830,BUSSERT RD,103882,103889,1,2716,"LINESTRING(1507214.369 1035576.183,1503001.591 1035612.746)",0,1,4212,,arterial,1618,37,1,,,,c,,,
4831,SANDY POINT R,103882,103971,1,2717,"LINESTRING(1507214.369 1035576.183,1507244.876 1036824.013)",0,1,1248,,arterial,1618,37,1,,,,c,,,
4832,RIDGE RD,103883,103607,1,2413,"LINESTRING(1484325.287 1035000.734,1484771 1035433,1485779 1035860,1485868.968 1035869.585)",0,-1,1771,,arterial,1560,22,1,,,,c,,,
4833,RIDGE RD,103883,103878,1,2707,"LINESTRING(1489882.218 1036818.466,1488704 1036436,1487913 1036163,1487306 1036003,1486912 1035873,1485868.968 1035869.585)",0,-1,4123,,arterial,1560,22,1,,,,c,,,
4834,GRUBB RD,103883,103886,1,2718,"LINESTRING(1485868.968 1035869.585,1485844.213 1030601.608)",0,1,5268,,arterial,1618,37,1,,,,c,,,
4835,RIDGE RD,103884,103885,1,2719,"LINESTRING(1492581.701 1037978.504,1492582 1037979,1492595 1037990,1492909 1038121,1493222 1038244,1493368 1038291,1493511 1038310,1494022 1038308,1494718 1038310,1495067 1038324,1495321 1038338,1495674 1038380,1496149 1038407,1496452 1038432,1496565.278 1038371.697)",0,1,4002,,arterial,1618,39,1,,,,c,,,
4836,RIDGE RD,103884,103892,1,2720,"LINESTRING(1492581.701 1037978.504,1492464 1037876,1492255.303 1037629.336)",0,1,477,,arterial,1618,39,1,,,,c,,,
4837,RIDGE RD,103885,103884,1,2719,"LINESTRING(1492581.701 1037978.504,1492582 1037979,1492595 1037990,1492909 1038121,1493222 1038244,1493368 1038291,1493511 1038310,1494022 1038308,1494718 1038310,1495067 1038324,1495321 1038338,1495674 1038380,1496149 1038407,1496452 1038432,1496565.278 1038371.697)",0,-1,4002,,arterial,1560,39,1,,,,c,,,
4838,WAPAK RD,103885,103893,1,2721,"LINESTRING(1496565.278 1038371.697,1496533.205 1037127.907)",0,1,1244,,arterial,1618,37,1,,,,c,,,
4839,WAPAK RD,103885,103952,1,2722,"LINESTRING(1496565.278 1038371.697,1496584 1042949)",0,1,4577,,arterial,1618,37,1,,,,c,,,
4840,RIDGE RD,103885,103953,1,2723,"LINESTRING(1496565.278 1038371.697,1496714 1038306,1502208.37 1038222.382)",0,1,5645,,arterial,1560,39,1,,,,c,,,
4841,GRUBB RD,103886,103883,1,2718,"LINESTRING(1485868.968 1035869.585,1485844.213 1030601.608)",0,-1,5268,,arterial,1560,37,1,,,,c,,,
4842,STATE RD,103886,103895,1,2724,"LINESTRING(1485844.213 1030601.608,1480854.544 1030651.433)",0,1,4989,,arterial,1618,46,1,,,,c,,,
4843,GRUBB RD,103886,103896,1,2725,"LINESTRING(1485844.213 1030601.608,1485801.763 1027972.955)",0,1,2628,,arterial,1502,39,1,,,,c,,,
4844,STATE RD,103886,103921,1,2726,"LINESTRING(1485844.213 1030601.608,1488476.66 1030561.85)",0,1,2632,,arterial,1618,46,1,,,,c,,,
4845,LINCOLN HWY,103887,103888,1,2727,"LINESTRING(1491249.604 1042342.201,1491522 1042384,1491724 1042429,1491899 1042459,1492123 1042524,1492388 1042611,1492697 1042796,1493020 1042967,1493363 1043164,1493652 1043334,1493827 1043422,1493991 1043483,1494108 1043514,1494279 1043540,1494460 1043550,1495187 1043541,1495873.385 1043531.883)",0,1,4774,,arterial,1734,48,1,,,,c,,,
4846,LINCOLN HWY,103887,103939,1,2728,"LINESTRING(1491249.604 1042342.201,1491007 1042317,1490333 1042231,1489279 1042106,1488595.832 1042028.167)",0,1,2672,,arterial,1734,48,1,,,,c,,,
4847,LINCOLN HWY,103888,103887,1,2727,"LINESTRING(1491249.604 1042342.201,1491522 1042384,1491724 1042429,1491899 1042459,1492123 1042524,1492388 1042611,1492697 1042796,1493020 1042967,1493363 1043164,1493652 1043334,1493827 1043422,1493991 1043483,1494108 1043514,1494279 1043540,1494460 1043550,1495187 1043541,1495873.385 1043531.883)",0,-1,4774,,arterial,1734,48,1,,,,c,,,
4848,LINCOLN HWY,103888,103954,1,2729,"LINESTRING(1495873.385 1043531.883,1496139 1043481,1496328 1043431,1496586.352 1043327.041)",0,1,741,,arterial,1560,48,1,,,,c,,,
4849,REDRIDGE RD,103888,103959,1,2730,"LINESTRING(1495873.385 1043531.883,1496061 1043583,1496315 1043650,1496467 1043724,1496588.203 1043805.962)",0,1,765,,arterial,1481,46,1,,,,c,,,
4850,Gomer,103889,101777,1,1889,"LINESTRING(1503236.509 1030399.761,1503182 1031595,1503111 1033269,1503051 1034637,1503026 1035361,1503001.591 1035612.746)",0,-1,5218,,arterial,1734,48,1,,,,c,,,
4851,BUSSERT RD,103889,103882,1,2716,"LINESTRING(1507214.369 1035576.183,1503001.591 1035612.746)",0,-1,4212,,arterial,1560,37,1,,,,c,,,
4852,BUSSERT RD,103889,103891,1,2731,"LINESTRING(1503001.591 1035612.746,1497619.652 1035665.096)",0,1,5382,,arterial,1560,37,1,,,,c,,,
4853,GOMER RD,103889,103962,1,2732,"LINESTRING(1503001.591 1035612.746,1502891.4 1035998.977)",0,1,401,,arterial,1734,46,1,,,,c,,,
4854,NEFF RD,103890,103880,1,2713,"LINESTRING(1495517.47 1034055.812,1496531.699 1033515.045)",0,-1,1149,,arterial,1560,37,1,,,,c,,,
4855,DUTCH HOLLOW,103890,103891,1,2733,"LINESTRING(1496531.699 1033515.045,1496782 1034113,1496871 1034326,1497118 1034774,1497619.652 1035665.096)",0,1,2409,,arterial,1618,39,1,,,,c,,,
4856,DUTCH HOLLOW,103890,103941,1,2734,"LINESTRING(1496531.699 1033515.045,1496483 1033374,1496482.531 1033286.706)",0,1,233,,arterial,1502,39,1,,,,c,,,
4857,BUSSERT RD,103891,103889,1,2731,"LINESTRING(1503001.591 1035612.746,1497619.652 1035665.096)",0,-1,5382,,arterial,1618,37,1,,,,c,,,
4858,DUTCH HOLLOW,103891,103890,1,2733,"LINESTRING(1496531.699 1033515.045,1496782 1034113,1496871 1034326,1497118 1034774,1497619.652 1035665.096)",0,-1,2409,,arterial,1618,39,1,,,,c,,,
4859,RIDGE RD,103892,103884,1,2720,"LINESTRING(1492581.701 1037978.504,1492464 1037876,1492255.303 1037629.336)",0,-1,477,,arterial,1618,39,1,,,,c,,,
4860,RIDGE RD,103892,103894,1,2735,"LINESTRING(1492255.303 1037629.336,1492181.387 1037542.171)",0,1,114,,arterial,1618,39,1,,,,c,,,
4861,US-30,103892,103931,1,2736,"LINESTRING(1492255.303 1037629.336,1492009 1037698,1491882 1037734,1491758 1037769,1491637 1037803,1491518 1037836,1491403 1037869,1491289 1037901,1491180 1037932,1491072 1037962,1490968 1037991,1490866 1038019,1490767 1038047,1490671 1038074,1490578 1038099,1490487 1038125,1490399 1038149,1490314 1038171,1490232 1038192,1490153 1038211,1490076 1038229,1490002 1038245,1489931 1038259,1489863 1038272,1489797 1038283,1489735 1038293,1489675 1038301,1489617 1038307,1489563 1038312,1489511 1038316,1489461.586 1038315.143)",0,1,2876,,freeway,1618,68,2,,,,c,,,
4862,WAPAK RD,103893,103881,1,2714,"LINESTRING(1496539.607 1037041.764,1496533.205 1037127.907)",0,-1,86,,arterial,1618,37,1,,,,c,,,
4863,WAPAK RD,103893,103885,1,2721,"LINESTRING(1496565.278 1038371.697,1496533.205 1037127.907)",0,-1,1244,,arterial,1560,37,1,,,,c,,,
4864,US-30,103893,103892,1,2737,"LINESTRING(1496533.205 1037127.907,1496268 1037123,1496017 1037120,1495779 1037118,1495555 1037116,1495345 1037116,1495149 1037116,1494966 1037118,1494797 1037120,1494641 1037123,1494499 1037127,1494371 1037132,1494257 1037137,1494156 1037144,1494069 1037151,1493995 1037160,1493925 1037170,1493849 1037183,1493765 1037200,1493676 1037219,1493579 1037241,1493476 1037267,1493367 1037295,1493251 1037326,1493128 1037360,1492998 1037397,1492862 1037438,1492720 1037481,1492570 1037527,1492414 1037577,1492255.303 1037629.336)",0,1,4307,,freeway,1618,68,2,,,,c,,,
4865,US-30,103894,103881,1,2738,"LINESTRING(1492181.387 1037542.171,1492372 1037483,1492553 1037427,1492725 1037376,1492889 1037328,1493045 1037284,1493192 1037243,1493331 1037206,1493462 1037173,1493585 1037143,1493700 1037117,1493806 1037095,1493904 1037076,1493993 1037061,1494075 1037049,1494148 1037042,1494223 1037036,1494310 1037031,1494409 1037027,1494520 1037024,1494644 1037021,1494779 1037020,1494926 1037019,1495086 1037019,1495257 1037020,1495441 1037021,1495636 1037024,1495844 1037027,1496064 1037031,1496295 1037036,1496539.607 1037041.764)",0,1,4386,,freeway,1618,68,2,,,,c,,,
4866,RIDGE RD,103894,103892,1,2735,"LINESTRING(1492255.303 1037629.336,1492181.387 1037542.171)",0,-1,114,,arterial,2112,39,1,,,,c,,,
4867,RIDGE RD,103894,103940,1,2739,"LINESTRING(1492181.387 1037542.171,1491864.809 1037185.896)",0,1,476,,arterial,1560,39,1,,,,c,,,
4868,STATE RD,103895,103886,1,2724,"LINESTRING(1485844.213 1030601.608,1480854.544 1030651.433)",0,-1,4989,,arterial,1502,46,1,,,,c,,,
4869,STATE RD,103895,103915,1,2740,"LINESTRING(1480854.544 1030651.433,1480504.871 1030655.342)",0,1,349,,arterial,1618,46,1,,,,c,,,
4870,0,103896,236,1,575,"LINESTRING(1488029.99 1027843.209,1485801.763 1027972.955)",0,-1,2232,,hot,1800,25,1,,,,c,,,
4871,GRUBB RD,103896,103886,1,2725,"LINESTRING(1485844.213 1030601.608,1485801.763 1027972.955)",0,-1,2628,,arterial,1618,39,1,,,,c,,,
4872,GRUBB RD,103896,103904,1,2741,"LINESTRING(1485801.763 1027972.955,1485773.559 1026225.385)",0,1,1747,,arterial,1502,37,1,,,,c,,,
4873,BLISS RD,103897,103596,1,2393,"LINESTRING(1477873.693 1024028.906,1481766.055 1022750.73)",0,-1,4096,,arterial,1502,39,1,,,,c,,,
4874,MCBRIDE RD,103897,103906,1,2742,"LINESTRING(1481766.055 1022750.73,1481766 1022930,1481766.152 1023211.082)",0,1,460,,arterial,1618,37,1,,,,c,,,
4875,BLISS RD,103897,103912,1,2743,"LINESTRING(1481766.055 1022750.73,1482526.845 1022500.834)",0,1,800,,arterial,1618,37,1,,,,c,,,
4876,0,103898,258,1,631,"LINESTRING(1458872.254 1040877.743,1459039.491 1040859.825)",0,-1,168,,hot,1800,25,1,,,,c,,,
4877,CANAL,103898,100680,1,1698,"LINESTRING(1459037 1041065,1459039.491 1040859.825)",0,-1,205,,arterial,1228,22,1,,,,c,,,
4878,CANAL,103898,100681,1,1701,"LINESTRING(1459042 1040691,1459039.491 1040859.825)",0,-1,168,,arterial,1228,22,1,,,,c,,,
4879,0,103899,230,1,560,"LINESTRING(1481498.243 1015984.834,1485685.658 1014770.422)",0,-1,4359,,hot,1800,25,1,,,,c,,,
4880,GRUBB RD,103899,103903,1,2744,"LINESTRING(1485685.658 1014770.422,1485686 1014805,1485726.506 1020000.772)",0,1,5230,,arterial,1618,46,1,,,,c,,,
4881,GRUBB RD,103899,103917,1,2745,"LINESTRING(1485685.658 1014770.422,1485675.766 1013454.088)",0,1,1316,,arterial,1618,46,1,,,,c,,,
4882,OLD DELPHOS RD,103900,103653,1,2499,"LINESTRING(1483557.001 1022179.431,1484608.613 1021859.048)",0,-1,1099,,arterial,1618,39,1,,,,c,,,
4883,BLISS RD,103900,103901,1,2746,"LINESTRING(1484608.613 1021859.048,1484895 1021788,1485085 1021729,1485204 1021690,1485274 1021657,1485341 1021625,1485410 1021597,1485522 1021494,1485735.879 1021246.783)",0,1,1282,,arterial,1502,41,1,,,,c,,,
4884,OLD DELPHOS RD,103900,103907,1,2747,"LINESTRING(1484608.613 1021859.048,1484701 1021802,1484902 1021649,1484996 1021545,1485083 1021464,1485156 1021348,1485195 1021239,1485266 1021061,1485391 1020753,1485487 1020596,1485535 1020500,1485607 1020406,1485732.867 1020315.933)",0,1,1909,,arterial,1502,37,1,,,,c,,,
4885,BLISS RD,103901,103900,1,2746,"LINESTRING(1484608.613 1021859.048,1484895 1021788,1485085 1021729,1485204 1021690,1485274 1021657,1485341 1021625,1485410 1021597,1485522 1021494,1485735.879 1021246.783)",0,-1,1282,,arterial,1618,41,1,,,,c,,,
4886,GRUBB RD,103901,103904,1,2748,"LINESTRING(1485735.879 1021246.783,1485773.559 1026225.385)",0,1,4978,,arterial,1734,48,1,,,,c,,,
4887,GRUBB RD,103901,103907,1,2749,"LINESTRING(1485735.879 1021246.783,1485732.867 1020315.933)",0,1,930,,arterial,1618,48,1,,,,c,,,
4888,0,103902,230,1,561,"LINESTRING(1481498.243 1015984.834,1481765.406 1020013.408)",0,-1,4037,,hot,1800,25,1,,,,c,,,
4889,0,103902,239,1,582,"LINESTRING(1479308 1021805.696,1481765.406 1020013.408)",0,-1,3041,,hot,1800,25,1,,,,c,,,
4890,PIQUAD RD,103902,103617,1,2430,"LINESTRING(1479122.099 1020008.866,1481765.406 1020013.408)",0,-1,2643,,arterial,1618,46,1,,,,c,,,
4891,PIQUAD RD,103902,103903,1,2750,"LINESTRING(1481765.406 1020013.408,1485726.506 1020000.772)",0,1,3961,,arterial,1618,44,1,,,,c,,,
4892,GRUBB RD,103903,103899,1,2744,"LINESTRING(1485685.658 1014770.422,1485686 1014805,1485726.506 1020000.772)",0,-1,5230,,arterial,1618,46,1,,,,c,,,
4893,PIQUAD RD,103903,103902,1,2750,"LINESTRING(1481765.406 1020013.408,1485726.506 1020000.772)",0,-1,3961,,arterial,1618,44,1,,,,c,,,
4894,GRUBB RD,103903,103907,1,2751,"LINESTRING(1485726.506 1020000.772,1485732.867 1020315.933)",0,1,315,,arterial,1502,46,1,,,,c,,,
4895,PIQUAD RD,103903,103918,1,2752,"LINESTRING(1485726.506 1020000.772,1486152.702 1020006.762)",0,1,426,,arterial,1618,46,1,,,,c,,,
4896,Elida,103904,100706,1,1749,"LINESTRING(1491063.7 1022966.938,1491053 1022973,1488272 1024690,1485773.559 1026225.385)",0,-1,6213,,highway,1481,55,1,,,,c,,,
4897,GRUBB RD,103904,103896,1,2741,"LINESTRING(1485801.763 1027972.955,1485773.559 1026225.385)",0,-1,1747,,arterial,1502,37,1,,,,c,,,
4898,GRUBB RD,103904,103901,1,2748,"LINESTRING(1485735.879 1021246.783,1485773.559 1026225.385)",0,-1,4978,,arterial,1502,48,1,,,,c,,,
4899,SR-309,103904,103908,1,2753,"LINESTRING(1485773.559 1026225.385,1483962 1027370,1481984 1028602,1480505.519 1029525.386)",0,1,6216,,highway,1618,55,1,,,,c,,,
4900,REDD RD,103905,103658,1,2509,"LINESTRING(1480487.482 1027173.622,1480509.04 1024541.203)",0,-1,2632,,arterial,1560,37,1,,,,c,,,
4901,OLD DELPHOS RD,103905,103906,1,2754,"LINESTRING(1480509.04 1024541.203,1481044 1023983,1481454 1023524,1481766.152 1023211.082)",0,1,1830,,arterial,1560,39,1,,,,c,,,
4902,OLD DELPHOS RD,103905,103913,1,2755,"LINESTRING(1480509.04 1024541.203,1480167 1024947,1479951 1025230,1479912 1025373,1479880 1025455,1479831 1025564,1479450 1026518,1479214 1027138,1478963 1027839,1478704 1028507,1477990.076 1030397.292)",0,1,6374,,arterial,1618,39,1,,,,c,,,
4903,MCBRIDE RD,103906,103897,1,2742,"LINESTRING(1481766.055 1022750.73,1481766 1022930,1481766.152 1023211.082)",0,-1,460,,arterial,1502,37,1,,,,c,,,
4904,OLD DELPHOS RD,103906,103905,1,2754,"LINESTRING(1480509.04 1024541.203,1481044 1023983,1481454 1023524,1481766.152 1023211.082)",0,-1,1830,,arterial,1618,39,1,,,,c,,,
4905,OLD DELPHOS RD,103906,103912,1,2756,"LINESTRING(1481766.152 1023211.082,1481987 1022960,1482233 1022695,1482526.845 1022500.834)",0,1,1040,,arterial,1502,39,1,,,,c,,,
4906,OLD DELPHOS RD,103907,103900,1,2747,"LINESTRING(1484608.613 1021859.048,1484701 1021802,1484902 1021649,1484996 1021545,1485083 1021464,1485156 1021348,1485195 1021239,1485266 1021061,1485391 1020753,1485487 1020596,1485535 1020500,1485607 1020406,1485732.867 1020315.933)",0,-1,1909,,arterial,1502,37,1,,,,c,,,
4907,GRUBB RD,103907,103901,1,2749,"LINESTRING(1485735.879 1021246.783,1485732.867 1020315.933)",0,-1,930,,arterial,1502,48,1,,,,c,,,
4908,GRUBB RD,103907,103903,1,2751,"LINESTRING(1485726.506 1020000.772,1485732.867 1020315.933)",0,-1,315,,arterial,1502,46,1,,,,c,,,
4909,OLD DELPHOS RD,103907,103918,1,2757,"LINESTRING(1485732.867 1020315.933,1485960 1020155,1486152.702 1020006.762)",0,1,521,,arterial,1618,39,1,,,,c,,,
4910,REDD RD,103908,103658,1,2510,"LINESTRING(1480487.482 1027173.622,1480505.519 1029525.386)",0,-1,2351,,arterial,1800,35,1,,,,c,,,
4911,SR-309,103908,103904,1,2753,"LINESTRING(1485773.559 1026225.385,1483962 1027370,1481984 1028602,1480505.519 1029525.386)",0,-1,6216,,highway,1502,55,1,,,,c,,,
4912,SR-309,103908,103914,1,2758,"LINESTRING(1480505.519 1029525.386,1480005 1029837,1478616.463 1030679.159)",0,1,2213,,highway,1618,55,1,,,,c,,,
4913,REDD RD,103908,103915,1,2759,"LINESTRING(1480505.519 1029525.386,1480504.871 1030655.342)",0,1,1129,,arterial,1618,35,1,,,,c,,,
4914,0,103909,261,1,640,"LINESTRING(1455814.209 1043446.023,1456100.901 1042353.011)",0,-1,1129,,hot,1800,25,1,,,,c,,,
4915,0,103909,103569,1,2345,"LINESTRING(1456706.761 1042336.277,1456100.901 1042353.011)",0,-1,606,,arterial,1676,53,1,,,,c,,,
4916,0,103909,103638,1,2473,"LINESTRING(1455643.356 1042352.98,1456100.901 1042353.011)",0,-1,457,,arterial,1734,53,1,,,,c,,,
4917,0,103910,261,1,641,"LINESTRING(1455814.209 1043446.023,1456612.764 1043420.355)",0,-1,798,,hot,1800,25,1,,,,c,,,
4918,0,103910,262,1,645,"LINESTRING(1458114.693 1043515.333,1456612.764 1043420.355)",0,-1,1504,,hot,1800,25,1,,,,c,,,
4919,STATE,103910,103569,1,2346,"LINESTRING(1456706.761 1042336.277,1456701 1042865,1456612.764 1043420.355)",0,-1,1088,,highway,1508,51,1,,,,c,,,
4920,STATE,103910,103630,1,2460,"LINESTRING(1456567.303 1044270.321,1456568 1043764,1456584 1043569,1456612.764 1043420.355)",0,-1,851,,highway,1734,35,1,,,,c,,,
4921,0,103911,262,1,646,"LINESTRING(1458114.693 1043515.333,1459415.773 1043678.96)",0,-1,1311,,hot,1800,25,1,,,,c,,,
4922,0,103911,265,1,652,"LINESTRING(1460580.458 1043356.432,1459415.773 1043678.96)",0,-1,1208,,hot,1800,25,1,,,,c,,,
4923,N MAIN ST,103911,103811,1,2639,"LINESTRING(1459388.7 1042296.427,1459415.773 1043678.96)",0,-1,1382,,arterial,1508,25,1,,,,c,,,
4924,N MAIN ST,103911,103813,1,2644,"LINESTRING(1459446.119 1045249.991,1459415.773 1043678.96)",0,-1,1571,,arterial,1548,27,1,,,,c,,,
4925,OLD DELPHOS RD,103912,103653,1,2500,"LINESTRING(1483557.001 1022179.431,1482526.845 1022500.834)",0,-1,1079,,arterial,1618,39,1,,,,c,,,
4926,BLISS RD,103912,103897,1,2743,"LINESTRING(1481766.055 1022750.73,1482526.845 1022500.834)",0,-1,800,,arterial,1560,37,1,,,,c,,,
4927,OLD DELPHOS RD,103912,103906,1,2756,"LINESTRING(1481766.152 1023211.082,1481987 1022960,1482233 1022695,1482526.845 1022500.834)",0,-1,1040,,arterial,1618,39,1,,,,c,,,
4928,0,103913,238,1,580,"LINESTRING(1477498.629 1026528.325,1477990.076 1030397.292)",0,-1,3900,,hot,1800,25,1,,,,c,,,
4929,OLD DELPHOS RD,103913,103622,1,2440,"LINESTRING(1477911.169 1030694.449,1477990.076 1030397.292)",0,-1,307,,arterial,1618,39,1,,,,c,,,
4930,OLD DELPHOS RD,103913,103905,1,2755,"LINESTRING(1480509.04 1024541.203,1480167 1024947,1479951 1025230,1479912 1025373,1479880 1025455,1479831 1025564,1479450 1026518,1479214 1027138,1478963 1027839,1478704 1028507,1477990.076 1030397.292)",0,-1,6374,,arterial,1618,39,1,,,,c,,,
4931,STATE RD,103914,103622,1,2441,"LINESTRING(1477911.169 1030694.449,1478616.463 1030679.159)",0,-1,705,,arterial,1618,44,1,,,,c,,,
4932,SR-309,103914,103637,1,2472,"LINESTRING(1477776.587 1031202.287,1477858 1031149,1478616.463 1030679.159)",0,-1,989,,highway,1734,55,1,,,,c,,,
4933,SR-309,103914,103908,1,2758,"LINESTRING(1480505.519 1029525.386,1480005 1029837,1478616.463 1030679.159)",0,-1,2213,,highway,1560,55,1,,,,c,,,
4934,STATE RD,103914,103915,1,2760,"LINESTRING(1478616.463 1030679.159,1480504.871 1030655.342)",0,1,1888,,arterial,1618,44,1,,,,c,,,
4935,REDD RD,103915,103874,1,2702,"LINESTRING(1480551.368 1033292.312,1480504.871 1030655.342)",0,-1,2637,,arterial,1618,37,1,,,,c,,,
4936,STATE RD,103915,103895,1,2740,"LINESTRING(1480854.544 1030651.433,1480504.871 1030655.342)",0,-1,349,,arterial,1618,46,1,,,,c,,,
4937,REDD RD,103915,103908,1,2759,"LINESTRING(1480505.519 1029525.386,1480504.871 1030655.342)",0,-1,1129,,arterial,1734,35,1,,,,c,,,
4938,STATE RD,103915,103914,1,2760,"LINESTRING(1478616.463 1030679.159,1480504.871 1030655.342)",0,-1,1888,,arterial,1734,44,1,,,,c,,,
4939,0,103916,229,1,558,"LINESTRING(1488512.037 1016563.292,1488399.788 1019995.23)",0,-1,3433,,hot,1800,25,1,,,,c,,,
4940,0,103916,235,1,573,"LINESTRING(1489017.276 1021632.838,1488399.788 1019995.23)",0,-1,1750,,hot,1800,25,1,,,,c,,,
4941,Piquad,103916,100716,1,1764,"LINESTRING(1491045.393 1019831.95,1490600 1019948,1488399.788 1019995.23)",0,-1,2650,,arterial,1734,47,1,,,,c,,,
4942,PIQUAD RD,103916,103918,1,2761,"LINESTRING(1488399.788 1019995.23,1486152.702 1020006.762)",0,1,2247,,arterial,1618,46,1,,,,c,,,
4943,POLING RD,103917,103602,1,2403,"LINESTRING(1488320.28 1012490.875,1486973 1013103,1486233 1013447,1485675.766 1013454.088)",0,-1,2814,,arterial,1618,34,1,,,,c,,,
4944,GRUBB RD,103917,103620,1,2434,"LINESTRING(1485671.945 1012121.967,1485675.766 1013454.088)",0,-1,1332,,arterial,1618,46,1,,,,c,,,
4945,GRUBB RD,103917,103899,1,2745,"LINESTRING(1485685.658 1014770.422,1485675.766 1013454.088)",0,-1,1316,,arterial,1618,46,1,,,,c,,,
4946,PIQUAD RD,103918,103903,1,2752,"LINESTRING(1485726.506 1020000.772,1486152.702 1020006.762)",0,-1,426,,arterial,1618,46,1,,,,c,,,
4947,OLD DELPHOS RD,103918,103907,1,2757,"LINESTRING(1485732.867 1020315.933,1485960 1020155,1486152.702 1020006.762)",0,-1,521,,arterial,1618,39,1,,,,c,,,
4948,PIQUAD RD,103918,103916,1,2761,"LINESTRING(1488399.788 1019995.23,1486152.702 1020006.762)",0,-1,2247,,arterial,1800,46,1,,,,c,,,
4949,0,103919,266,1,653,"LINESTRING(1459476.965 1041917.109,1459395.589 1041921.392)",0,-1,81,,hot,1800,25,1,,,,c,,,
4950,MAIN ST,103919,100690,1,1716,"LINESTRING(1459393 1041540,1459395.589 1041921.392)",0,-1,381,,highway,1228,21,1,,,,c,,,
4951,MAIN ST,103919,103811,1,2640,"LINESTRING(1459388.7 1042296.427,1459395.589 1041921.392)",0,-1,375,,highway,1548,21,1,,,,c,,,
4952,State,103920,100701,1,1737,"LINESTRING(1493801.854 1030493.685,1491789 1030517,1491154 1030525,1489829.84 1030541.367)",0,-1,3972,,arterial,1618,46,1,,,,c,,,
4953,LEATHERWOOD R,103920,103877,1,2705,"LINESTRING(1489852.267 1033201.76,1489829.84 1030541.367)",0,-1,2660,,arterial,1560,39,1,,,,c,,,
4954,STATE RD,103920,103921,1,2762,"LINESTRING(1489829.84 1030541.367,1488476.66 1030561.85)",0,1,1353,,arterial,1800,46,1,,,,c,,,
4955,0,103921,236,1,576,"LINESTRING(1488029.99 1027843.209,1488476.66 1030561.85)",0,-1,2755,,hot,1800,25,1,,,,c,,,
4956,STATE RD,103921,103886,1,2726,"LINESTRING(1485844.213 1030601.608,1488476.66 1030561.85)",0,-1,2632,,arterial,1502,46,1,,,,c,,,
4957,STATE RD,103921,103920,1,2762,"LINESTRING(1489829.84 1030541.367,1488476.66 1030561.85)",0,-1,1353,,arterial,1618,46,1,,,,c,,,
4958,BRENNEMAN RD,103922,103877,1,2706,"LINESTRING(1489852.267 1033201.76,1491149 1033205,1491153.304 1033198.748)",0,-1,1301,,arterial,1560,37,1,,,,c,,,
4959,BRENNEMAN RD,103922,103879,1,2711,"LINESTRING(1493853.89 1033058.742,1491211 1033087,1491154 1033196,1491153.304 1033198.748)",0,-1,2704,,arterial,1800,37,1,,,,c,,,
4960,0,103923,291,1,699,"LINESTRING(1476689.364 1043417.081,1480745.21 1043816.463)",0,-1,4075,,hot,1800,25,1,,,,c,,,
4961,REDD RD,103923,103624,1,2446,"LINESTRING(1480716.065 1040962.592,1480745.21 1043816.463)",0,-1,2854,,arterial,1481,37,1,,,,c,,,
4962,REDD RD,103923,103929,1,2763,"LINESTRING(1480745.21 1043816.463,1480772.165 1046472.828)",0,1,2656,,arterial,1618,37,1,,,,c,,,
4963,0,103924,309,1,732,"LINESTRING(1552603.517 1051079.827,1554996.773 1050963.538)",0,-1,2396,,hot,1800,25,1,,,,c,,,
4964,0,103924,322,1,755,"LINESTRING(1557266.157 1050725.061,1554996.773 1050963.538)",0,-1,2281,,hot,1800,25,1,,,,c,,,
4965,0,103925,328,1,771,"LINESTRING(1579939.569 1060120.071,1579233.669 1059206.926)",0,-1,1154,,hot,1800,25,1,,,,c,,,
