From_Node,To_Node,LT_Node,Thru_Node,RT_Node,O1_Node,O2_Node,U_Turn
313,103547,0,104229,104242,0,0,0
313,104247,104256,0,104229,0,0,0
314,104264,104275,347,104222,0,0,0
314,104266,104222,0,104268,0,314,1
315,103552,104202,0,104201,0,315,1
316,104306,104305,0,104202,0,316,1
317,104302,104299,0,104313,0,317,1
318,104310,104317,0,104307,0,318,1
319,104298,0,104296,0,0,319,1
320,103852,104287,0,104286,0,0,0
320,104193,104192,323,104345,0,0,0
320,104301,0,104300,104281,0,0,0
321,104282,104283,0,104178,0,321,1
322,103924,0,309,0,0,0,0
322,104171,103567,323,104173,0,322,1
323,104171,104173,322,103567,0,323,1
323,104191,104190,0,103561,0,0,0
323,104193,104345,320,104192,0,0,0
323,104359,103561,339,104360,0,0,0
324,103545,103567,0,103551,0,324,1
324,103568,104387,325,103567,0,0,0
325,103553,104190,0,103567,0,0,0
325,103568,103567,324,104387,0,0,0
325,104385,104389,326,103562,0,0,0
326,103556,103925,327,103562,0,326,1
326,104385,103562,325,104389,0,0,0
326,104393,103512,0,103926,0,0,0
327,103555,103554,339,103561,0,0,0
327,103556,103562,326,103925,0,327,1
328,103925,103571,329,103556,0,0,0
328,103926,104393,331,103571,0,0,0
329,103554,103570,0,103555,0,0,0
329,103925,103556,328,103571,0,0,0
330,100754,103571,331,103943,0,0,0
330,100758,336,0,100756,0,0,0
330,103938,103570,0,103571,0,330,1
331,100754,103943,330,103571,0,0,0
331,100755,0,103528,0,0,0,0
331,103926,103571,328,104393,0,0,0
332,103529,104402,0,103528,0,332,1
333,103533,103534,335,103528,0,0,0
333,104394,104404,374,103534,0,333,1
334,100757,104400,0,104018,0,334,1
335,100753,0,103566,0,0,0,0
335,103533,103528,333,103534,0,0,0
335,104409,0,104408,0,0,0,0
336,100758,0,100756,330,0,0,0
336,103943,100754,0,103566,0,0,0
336,104410,0,104408,0,0,0,0
337,103944,103570,0,104342,0,0,0
337,103947,104376,0,103570,0,0,0
338,104011,104373,0,104369,0,0,0
338,104016,104376,0,104342,0,0,0
338,104018,100756,0,100757,0,0,0
339,103555,103561,327,103554,0,0,0
339,104337,104368,0,104349,0,0,0
339,104359,104360,323,103561,0,0,0
340,104401,104400,0,104398,0,340,1
341,103504,103516,342,103514,0,0,0
341,104338,104203,0,104339,0,0,0
341,104340,104196,0,104357,0,0,0
342,103504,103514,341,103516,0,0,0
342,104396,103517,0,103505,0,0,0
343,103506,104335,0,103500,0,0,0
343,104321,103500,0,104318,0,0,0
343,104329,104176,0,104331,0,0,0
344,104220,100147,0,104227,0,344,1
344,104224,104226,345,100148,0,344,1
345,104051,104261,346,104197,0,0,0
345,104224,100148,344,104226,0,345,1
345,104231,103987,355,103985,0,345,1
346,104051,104197,345,104261,0,0,0
346,104194,104261,347,104181,0,0,0
346,104326,104181,0,104198,0,0,0
347,104182,104175,348,104181,0,0,0
347,104194,104181,346,104261,0,0,0
347,104228,104227,0,104222,0,0,0
347,104264,104222,314,104275,0,0,0
348,104182,104181,347,104175,0,0,0
348,104318,104176,0,104321,0,0,0
348,104319,104320,0,104322,0,0,0
349,103508,103520,0,103531,0,0,0
349,103993,103531,350,103991,0,349,1
349,104320,104319,0,103520,0,0,0
350,103992,103526,351,104161,0,350,1
350,103993,103991,349,103531,0,350,1
351,103518,103519,358,104157,0,0,0
351,103992,104161,350,103526,0,351,1
352,104005,104001,0,104170,0,352,1
352,104052,104170,354,103998,0,0,0
353,104053,104001,0,104166,0,353,1
353,104168,104099,354,104170,0,0,0
354,103988,104098,0,103989,0,0,0
354,104052,103998,352,104170,0,0,0
354,104168,104170,353,104099,0,0,0
355,103986,104098,356,103984,0,0,0
355,104057,100158,378,100153,0,0,0
355,104231,103985,345,103987,0,355,1
356,100157,100164,71,100158,0,0,0
356,103986,103984,355,104098,0,0,0
356,104140,104139,0,100164,0,0,0
357,104061,104139,0,104109,0,0,0
357,104143,104100,0,104138,0,0,0
358,103518,104157,351,103519,0,0,0
358,104004,103535,0,104160,0,0,0
359,103535,104004,0,103536,0,359,1
359,104159,361,104158,0,0,0,0
360,104111,104096,0,104424,0,360,1
360,104165,104424,363,104163,0,0,0
361,103510,0,104096,103511,0,0,0
361,104106,104062,362,104096,0,0,0
361,104159,104158,0,359,0,0,0
362,104094,104086,364,104092,0,0,0
362,104106,104096,361,104062,0,0,0
362,104162,104092,0,104164,0,0,0
363,104164,104424,0,104162,0,0,0
363,104165,104163,360,104424,0,0,0
364,104089,371,104128,104090,0,0,0
364,104091,104090,0,104092,0,0,0
364,104094,104092,362,104086,0,0,0
365,100661,0,104087,100660,0,0,0
365,103502,100658,0,104138,0,0,0
365,103503,100660,0,100658,0,0,0
365,104088,104141,0,104087,0,0,0
366,104128,104089,0,104131,0,366,1
366,104133,104130,367,104119,0,0,0
367,103415,0,73,104119,0,0,0
367,104112,104130,0,104115,0,0,0
367,104133,104119,366,104130,0,0,0
368,103563,104116,0,104121,0,0,0
368,103583,104123,0,104122,0,0,0
368,104125,104121,0,104123,0,0,0
369,104102,104121,370,104103,0,0,0
369,104104,104105,0,104123,0,369,1
370,104102,104103,369,104121,0,0,0
370,104108,104127,371,104103,0,0,0
370,104118,104113,0,104127,0,0,0
371,104086,104094,0,104149,0,0,0
371,104089,104128,104090,364,0,0,0
371,104108,104103,370,104127,0,0,0
372,104062,104106,0,104063,0,0,0
372,104149,104148,0,104086,0,0,0
372,104151,104152,0,104105,0,0,0
373,104063,103524,0,104062,0,373,1
374,104394,103534,333,104404,0,374,1
375,104400,104401,100757,103534,0,375,1
376,104411,104427,0,103534,0,376,1
377,104429,104428,0,104430,0,377,1
378,100190,100156,0,100151,0,0,0
378,100191,100158,0,100156,0,0,0
378,104057,100153,355,100158,0,0,0
379,100774,100773,0,100714,0,0,0
379,100776,100775,160,100773,0,0,0
379,100778,101765,0,100775,0,0,0
380,100777,101759,0,100775,0,380,1
381,101750,101765,196,101759,0,381,1
382,101792,101791,198,101793,0,382,1
383,101798,101799,140,104441,0,383,1
384,101745,101884,0,101887,0,0,0
384,101865,100168,0,101883,0,0,0
385,101898,101899,138,101897,164,0,0
385,101900,101901,16,101899,0,0,0
386,100538,100539,0,445,0,0,0
386,100542,100536,0,100539,0,0,0
387,100495,100520,126,100519,0,0,0
387,100671,100519,121,100557,0,0,0
388,100494,100520,123,100525,0,0,0
388,100524,100525,0,100523,0,0,0
389,100203,146,101903,198,100177,389,1
390,100104,173,58,100103,100120,390,1
391,100105,100128,172,100120,0,391,1
392,100161,100119,64,100118,0,392,1
393,100200,100551,0,100547,0,0,0
393,100545,100544,102,100554,0,0,0
393,100546,100547,106,100544,0,0,0
393,100553,100554,103,100551,0,0,0
394,100565,100566,120,104445,0,0,0
394,101837,100567,116,100566,193,0,0
395,100737,100729,151,100738,0,395,1
440,100186,0,103422,0,0,0,0
441,100631,0,100630,0,0,0,0
442,100674,0,100628,0,0,0,0
443,100629,0,100628,0,0,0,0
444,102540,0,444,0,0,444,1
444,102541,0,102539,0,0,0,0
445,100538,386,100539,0,0,0,0
446,100537,0,100536,0,0,0,0
447,100533,0,100528,0,0,0,0
448,100760,0,100759,0,0,0,0
449,100763,0,103705,0,0,0,0
450,100764,0,103704,0,0,0,0
451,103672,0,103662,0,0,0,0
452,103572,0,103652,0,0,0,0
453,103577,0,103688,0,0,0,0
454,103681,0,103682,0,0,0,0
455,103576,0,103753,0,0,0,0
456,103575,0,103756,0,0,0,0
457,100765,0,103747,0,0,0,0
458,103716,0,103715,0,0,0,0
459,103638,0,103909,0,0,0,0
460,103630,0,103910,0,0,0,0
461,103830,0,103813,0,0,0,0
462,103796,0,103829,0,0,0,0
463,103800,0,103801,0,0,0,0
464,103929,0,103923,0,0,0,0
465,103970,0,103942,0,0,0,0
466,103586,0,103579,0,0,466,1
467,104381,0,104382,0,0,0,0
468,104380,0,103558,0,0,0,0
469,104387,0,103568,0,0,0,0
470,103512,0,104393,0,0,0,0
471,103513,0,104402,0,0,0,0
472,104412,0,104402,0,0,0,0
473,104436,0,104434,0,0,0,0
474,104430,0,104429,0,0,0,0
475,104415,0,103515,0,0,0,0
476,104417,0,103538,0,0,0,0
477,104420,0,103532,0,0,0,0
478,104422,0,103519,0,0,0,0
479,104423,0,103536,0,0,0,0
480,103584,0,104105,0,0,0,0
481,103585,0,104123,0,0,0,0
482,100512,0,100633,0,0,0,0
483,102546,0,100632,0,0,0,0
484,103865,0,103863,0,0,0,0
485,103835,0,103836,0,0,0,0
486,103948,0,103959,0,0,0,0
487,103560,0,103559,0,0,0,0
488,104389,0,104385,0,0,0,0
489,104414,0,104413,0,0,0,0
490,104421,0,103527,0,0,0,0
491,103511,0,103510,0,0,0,0
492,103525,0,103524,0,0,0,0
492,103530,0,103524,0,0,0,0
493,104307,104310,0,104308,0,493,1
100000,100001,101998,100002,0,0,0,0
100000,100283,187,101999,182,0,0,0
100000,100289,0,100012,187,0,0,0
100001,100000,100289,100283,0,0,0,0
100001,100002,1,100003,6,0,0,0
100001,101998,0,101989,1,0,0,0
100002,1,0,0,0,0,100002,1
100002,6,0,0,0,0,100002,1
100002,100001,0,100000,101998,0,0,0
100002,100003,101997,100004,100008,0,0,0
100003,100002,6,100001,1,0,0,0
100003,100004,2,100005,5,0,0,0
100003,100008,5,100016,6,0,0,0
100003,101997,1,101991,2,0,0,0
100004,2,0,0,0,0,100004,1
100004,5,0,0,0,0,100004,1
100004,100003,100008,100002,101997,0,0,0
100004,100005,0,100006,100007,0,0,0
100005,100004,5,100003,2,0,0,0
100005,100006,101995,100097,0,0,0,0
100005,100007,0,100018,5,0,0,0
100006,100005,100007,100004,0,0,0,0
100006,100097,100098,100096,100093,0,0,0
100006,101995,3,101994,0,0,0,0
100007,5,0,0,0,0,100007,1
100007,100018,100019,100021,0,0,0,0
100008,5,0,0,0,0,100008,1
100008,6,0,0,0,0,100008,1
100008,100003,100002,101997,100004,0,0,0
100008,100016,100017,100022,0,0,0,0
100009,6,0,0,0,0,100009,1
100009,100001,100000,101998,100002,0,0,0
100010,100011,187,100012,135,0,0,0
100010,100025,135,100026,0,0,0,0
100010,100290,0,101999,187,0,0,0
100011,135,0,0,0,0,100011,1
100011,187,0,0,0,0,100011,1
100011,100012,0,100013,100024,0,0,0
100012,100013,100009,100014,0,0,0,0
100012,100024,0,100028,135,0,0,0
100013,100009,0,100001,6,0,0,0
100013,100014,6,100016,7,0,0,0
100014,6,0,0,0,0,100014,1
100014,7,0,0,0,0,100014,1
100014,100016,100008,100017,100022,0,0,0
100015,100063,0,100054,92,0,0,0
100015,100251,100066,100250,0,0,0,0
100016,100008,6,100003,5,0,0,0
100016,100017,5,100018,8,0,0,0
100016,100022,8,102016,7,0,0,0
100017,5,0,0,0,0,100017,1
100017,8,0,0,0,0,100017,1
100017,100018,0,100019,100021,0,0,0
100018,100019,100006,100093,0,0,0,0
100018,100021,4,100033,8,0,0,0
100019,100006,100005,101995,100097,0,0,0
100019,100093,100097,100094,100092,0,0,0
100020,4,0,0,0,0,100020,1
100020,100019,0,100006,100093,0,0,0
100021,4,0,0,0,0,100021,1
100021,8,0,0,0,0,100021,1
100021,100033,100034,100035,100032,0,0,0
100022,7,0,0,0,0,100022,1
100022,8,0,0,0,0,100022,1
100022,100016,0,100008,100017,0,0,0
100022,102016,0,0,102022,0,0,0
100023,7,0,0,0,0,100023,1
100023,100013,0,100009,100014,0,0,0
100024,135,0,0,0,0,100024,1
100024,100028,100029,100038,100027,0,0,0
100025,135,0,0,0,0,100025,1
100025,100010,0,100290,100011,0,0,0
100025,100026,100027,100039,100249,0,0,0
100026,100025,0,100010,135,0,0,0
100026,100027,135,100028,109,0,0,0
100026,100039,109,100040,0,0,0,0
100026,100249,100277,100275,100291,0,0,0
100027,109,0,0,0,0,100027,1
100027,135,0,0,0,0,100027,1
100027,100026,100039,100249,100025,0,0,0
100027,100028,0,100029,100038,0,0,0
100028,100027,109,100026,135,0,0,0
100028,100029,100023,100030,0,0,0,0
100028,100038,0,100042,109,0,0,0
100029,100023,0,100013,7,0,0,0
100029,100028,100038,100027,0,0,0,0
100029,100030,7,102019,11,0,0,0
100030,7,0,0,0,0,100030,1
100030,11,0,0,0,0,100030,1
100030,100029,0,100028,100023,0,0,0
100030,102019,0,102023,0,0,0,0
100032,8,0,0,0,0,100032,1
100032,10,0,0,0,0,100032,1
100032,100033,0,100034,100035,0,0,0
100032,102017,0,0,102021,0,0,0
100033,100032,10,102017,8,0,0,0
100033,100034,100020,100092,0,0,0,0
100033,100035,9,100047,10,0,0,0
100034,100020,4,100019,0,0,0,0
100034,100033,100035,100032,0,0,0,0
100034,100092,100093,100091,101957,0,0,0
100035,9,0,0,0,0,100035,1
100035,10,0,0,0,0,100035,1
100035,100047,0,100049,100046,0,0,0
100036,10,0,0,0,0,100036,1
100036,11,0,0,0,0,100036,1
100036,100045,0,100050,100044,0,0,0
100036,102018,0,0,102020,0,0,0
100037,11,0,0,0,0,100037,1
100037,100029,100028,100023,100030,0,0,0
100038,109,0,0,0,0,100038,1
100038,100042,0,100281,100041,0,0,0
100039,109,0,0,0,0,100039,1
100039,100026,100249,100025,100027,0,0,0
100039,100040,0,100280,100248,0,0,0
100040,100039,0,100026,109,0,0,0
100040,100248,100279,100273,100277,0,0,0
100040,100280,180,100052,0,0,0,0
100041,109,0,0,0,0,100041,1
100041,180,0,0,0,0,100041,1
100041,100040,100280,100248,100039,0,0,0
100042,100041,180,100040,109,0,0,0
100042,100281,0,100053,180,0,0,0
100043,100037,0,100029,11,0,0,0
100043,100042,100281,100041,0,0,0,0
100044,11,0,0,0,0,100044,1
100044,12,0,0,0,0,100044,1
100044,100043,0,100042,100037,0,0,0
100045,100036,11,102018,10,0,0,0
100045,100044,12,100043,11,0,0,0
100045,100050,13,100056,12,0,0,0
100046,10,0,0,0,0,100046,1
100046,13,0,0,0,0,100046,1
100046,100045,100050,100044,100036,0,0,0
100047,100046,13,100045,10,0,0,0
100047,100049,0,100058,13,0,0,0
100048,100034,100033,100020,100092,0,0,0
100048,100047,100049,100046,0,0,0,0
100049,13,0,0,0,0,100049,1
100049,100058,100059,0,0,0,0,0
100050,12,0,0,0,0,100050,1
100050,13,0,0,0,0,100050,1
100050,100045,100044,100036,0,0,0,0
100050,100056,100057,100062,0,0,0,0
100051,12,0,0,0,0,100051,1
100051,100043,100042,100037,0,0,0,0
100052,100064,0,100250,110,0,0,0
100052,100276,180,100053,0,0,0,0
100052,100280,0,100040,180,0,0,0
100053,100054,100051,100055,0,0,0,0
100053,100251,100015,100066,100250,0,0,0
100054,100051,0,100043,12,0,0,0
100054,100055,12,100056,92,0,0,0
100055,12,0,0,0,0,100055,1
100055,92,0,0,0,0,100055,1
100055,100056,100050,100057,100062,0,0,0
100056,100050,12,100045,13,0,0,0
100056,100057,13,100058,74,0,0,0
100056,100062,74,100069,92,0,0,0
100057,13,0,0,0,0,100057,1
100057,74,0,0,0,0,100057,1
100057,100058,0,100059,0,0,0,0
100058,100059,104440,104439,100061,0,0,0
100059,100061,75,100071,0,0,0,0
100059,104439,0,100060,0,0,0,0
100059,104440,0,100100,0,0,0,0
100060,75,0,0,0,0,100060,1
100060,100088,100089,100087,100086,0,0,0
100060,104439,0,0,104440,0,0,0
100061,75,0,0,0,0,100061,1
100061,100059,0,104440,104439,0,0,0
100061,100071,100086,100072,100070,0,0,0
100062,74,0,0,0,0,100062,1
100062,92,0,0,0,0,100062,1
100062,100056,0,100050,100057,0,0,0
100062,100069,100070,100073,100068,0,0,0
100063,92,0,0,0,0,100063,1
100063,100054,0,100051,100055,0,0,0
100064,110,0,0,0,0,100064,1
100064,100052,0,100280,100276,0,0,0
100064,100250,100251,100065,100192,0,0,0
100065,100066,0,100067,100075,0,0,0
100065,100250,100192,100064,100251,0,0,0
100066,100065,0,100250,0,0,0,0
100066,100067,100015,100068,0,0,0,0
100066,100075,0,100076,94,0,0,0
100067,100015,100251,100063,0,0,0,0
100067,100066,100075,100065,0,0,0,0
100067,100068,0,100069,0,0,0,0
100068,100067,0,100066,100015,0,0,0
100068,100069,100062,100070,100073,0,0,0
100069,100062,92,100056,74,0,0,0
100069,100068,0,100067,0,0,0,0
100069,100070,0,100071,76,0,0,0
100069,100073,76,100079,93,0,0,0
100070,76,0,0,0,0,100070,1
100070,100069,100073,100068,100062,0,0,0
100070,100071,100061,100086,100072,0,0,0
100071,100061,0,100059,75,0,0,0
100071,100070,76,100069,0,0,0,0
100071,100072,0,100081,76,0,0,0
100071,100086,100088,100099,100082,0,0,0
100072,76,0,0,0,0,100072,1
100072,100071,100070,100061,100086,0,0,0
100072,100081,100082,100576,100080,0,0,0
100073,76,0,0,0,0,100073,1
100073,93,0,0,0,0,100073,1
100073,100069,100068,100062,100070,0,0,0
100073,100079,100080,100575,100078,0,0,0
100074,93,0,0,0,0,100074,1
100074,94,0,0,0,0,100074,1
100074,100067,100066,100015,100068,0,0,0
100075,94,0,0,0,0,100075,1
100075,100076,100077,0,101839,0,0,0
100076,100077,100074,100078,100574,0,0,0
100076,101839,96,101838,94,0,0,0
100077,100074,94,100067,93,0,0,0
100077,100076,0,101839,0,0,0,0
100077,100078,0,100079,97,0,0,0
100077,100574,97,100577,0,0,0,0
100078,97,0,0,0,0,100078,1
100078,100077,100574,100076,100074,0,0,0
100078,100079,100073,100080,100575,0,0,0
100079,100073,93,100069,76,0,0,0
100079,100078,97,100077,0,0,0,0
100079,100080,76,100081,0,0,0,0
100079,100575,77,100579,97,0,0,0
100080,76,0,0,0,0,100080,1
100080,100079,100575,100078,100073,0,0,0
100080,100081,100072,100082,100576,0,0,0
100081,100072,76,100071,0,0,0,0
100081,100080,0,100079,76,0,0,0
100081,100082,100086,100083,100204,0,0,0
100081,100576,100204,100581,100206,0,0,0
100082,100081,100576,100080,100072,0,0,0
100082,100083,100258,100084,100259,0,0,0
100082,100086,100071,100088,100099,0,0,0
100082,100204,100205,100582,100576,0,0,0
100083,100082,100204,100081,100086,0,0,0
100083,100084,56,100085,0,0,0,0
100083,100258,0,55,0,0,100083,1
100083,100259,0,78,0,0,100083,1
100084,56,0,0,0,0,100084,1
100084,100083,100259,100082,100258,0,0,0
100084,100085,170,100109,60,0,0,0
100085,60,0,0,0,0,100085,1
100085,170,0,0,0,0,100085,1
100085,100084,0,100083,56,0,0,0
100085,100109,100222,0,100110,0,0,0
100086,100071,100072,100070,100061,0,0,0
100086,100082,100083,100204,100081,0,0,0
100086,100088,100060,100089,100087,0,0,0
100086,100099,0,55,0,0,100086,1
100087,55,0,0,0,0,100087,1
100087,100088,100086,100060,100089,0,0,0
100087,100107,100090,100106,100108,0,0,0
100088,100060,75,104439,0,0,0,0
100088,100086,100099,100082,100071,0,0,0
100088,100087,0,100107,55,0,0,0
100088,100089,54,100091,0,0,0,0
100089,54,0,0,0,0,100089,1
100089,100088,100087,100086,100060,0,0,0
100089,100091,100092,0,100090,0,0,0
100090,100091,100089,100092,0,0,0,0
100090,100107,100106,100108,100087,0,0,0
100091,100089,0,100088,54,0,0,0
100091,100090,0,100107,0,0,0,0
100091,100092,101957,100034,100093,0,0,0
100092,100034,0,100033,100020,0,0,0
100092,100091,0,100090,100089,0,0,0
100092,100093,100019,100097,100094,0,0,0
100092,101957,0,54,0,0,100092,1
100093,100019,0,0,100006,0,0,0
100093,100092,100091,101957,100034,0,0,0
100093,100094,0,53,0,0,100093,1
100093,100097,100006,100098,100096,0,0,0
100094,53,0,0,0,0,100094,1
100094,100093,100092,100019,100097,0,0,0
100095,53,0,0,0,0,100095,1
100095,100096,0,100097,35,0,0,0
100095,100101,0,100102,0,0,0,0
100096,35,0,0,0,0,100096,1
100096,100095,0,100101,53,0,0,0
100096,100097,100093,100006,100098,0,0,0
100097,100006,0,100005,101995,0,0,0
100097,100093,100094,100092,100019,0,0,0
100097,100096,35,100095,0,0,0,0
100097,100098,101994,101980,101952,0,0,0
100098,100097,100096,100093,100006,0,0,0
100098,101952,0,35,0,0,100098,1
100098,101980,101981,101979,100144,0,0,0
100098,101994,0,101993,0,0,0,0
100099,55,0,0,0,0,100099,1
100099,100086,100082,100071,100088,0,0,0
100100,9,0,0,0,0,100100,1
100100,100048,100047,100034,0,0,0,0
100101,100095,53,100096,0,0,0,0
100101,100102,42,100103,0,0,0,0
100102,42,0,0,0,0,100102,1
100102,100101,0,100095,0,0,0,0
100102,100103,0,100104,57,0,0,0
100103,57,0,0,0,0,100103,1
100103,100102,0,100101,42,0,0,0
100103,100104,390,173,58,100120,0,0
100104,58,0,0,0,0,100104,1
100104,173,0,0,0,0,100104,1
100104,390,0,0,0,0,100104,1
100104,100103,57,100102,0,0,0,0
100104,100120,100180,100105,0,0,0,0
100105,172,0,0,0,0,100105,1
100105,391,0,0,0,0,100105,1
100105,100120,0,100104,100180,0,0,0
100105,100128,52,100119,0,0,0,0
100106,57,0,0,0,0,100106,1
100106,59,0,0,0,0,100106,1
100106,169,0,0,0,0,100106,1
100106,100107,100108,100087,100090,0,0,0
100107,100087,55,100088,0,0,0,0
100107,100090,0,100091,0,0,0,0
100107,100106,57,169,59,0,100107,1
100107,100108,100218,100222,100221,0,0,0
100108,100107,100087,100090,100106,0,0,0
100108,100218,0,59,0,0,100108,1
100108,100221,0,171,0,0,100108,1
100108,100222,100223,100109,100224,0,0,0
100109,100085,60,100084,170,0,0,0
100109,100110,58,100111,61,0,0,0
100109,100222,100224,100108,100223,0,0,0
100110,58,0,0,0,0,100110,1
100110,61,0,0,0,0,100110,1
100110,100109,100085,100222,0,0,0,0
100110,100111,0,104438,102542,0,0,0
100111,100110,61,100109,58,0,0,0
100111,102542,0,102522,0,0,0,0
100111,104438,0,100112,102511,0,0,0
100112,100307,100197,100113,0,0,0,0
100112,102521,0,0,102519,0,0,0
100112,104438,0,100111,0,0,0,0
100113,100114,100238,100240,100239,0,0,0
100113,100127,100650,100199,0,0,0,0
100113,100243,0,63,0,0,100113,1
100113,100307,0,100112,100197,0,0,0
100114,100113,100127,100307,100243,0,0,0
100114,100238,0,63,0,0,100114,1
100114,100239,0,66,0,0,100114,1
100114,100240,100242,100115,100241,0,0,0
100115,100135,0,174,0,0,100115,1
100115,100142,0,172,0,0,100115,1
100115,100154,0,100116,68,0,0,0
100115,100240,100241,100114,100242,0,0,0
100116,100118,100161,100117,100159,0,0,0
100116,100154,68,100115,0,0,0,0
100116,100654,0,100653,68,0,0,0
100117,65,0,0,0,0,100117,1
100117,100118,100159,100116,100161,0,0,0
100117,100162,100160,100164,100657,0,0,0
100118,100116,100654,100154,0,0,0,0
100118,100117,0,100162,65,0,0,0
100118,100159,0,0,0,0,0,0
100118,100161,392,100119,64,0,0,0
100119,100128,0,100105,52,0,0,0
100119,100156,100190,100191,100160,0,0,0
100119,100161,64,100118,392,0,0,0
100120,100104,173,100103,0,390,0,0
100120,100105,391,100128,172,0,0,0
100120,100180,0,100123,0,0,0,0
100121,100122,0,100123,0,0,0,0
100121,100270,168,100129,0,0,0,0
100121,101956,0,102004,0,0,0,0
100122,100121,0,101956,100270,0,0,0
100122,100123,102545,100124,100180,0,0,0
100123,100122,0,100121,0,0,0,0
100123,100124,100166,100125,0,0,0,0
100123,100180,0,100120,0,0,0,0
100123,102545,0,100181,0,0,0,0
100124,100123,100180,100122,102545,0,0,0
100124,100125,45,100152,46,0,0,0
100124,100166,0,100181,45,0,0,0
100125,45,0,0,0,0,100125,1
100125,46,0,0,0,0,100125,1
100125,100124,0,100123,100166,0,0,0
100125,100152,0,100150,52,0,0,0
100126,47,0,0,0,0,100126,1
100126,100132,100131,101917,100133,0,0,0
100127,100113,100307,100243,100114,0,0,0
100127,100199,0,67,0,0,100127,1
100127,100650,102554,100651,100645,0,0,0
100128,52,0,0,0,0,100128,1
100128,100105,172,100120,391,0,0,0
100128,100119,0,100156,100161,0,0,0
100129,100130,101926,100131,100306,0,0,0
100129,100183,0,100184,44,0,0,0
100129,100220,39,101934,0,0,0,0
100129,100270,0,100121,168,0,0,0
