name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_PHF1,VDF_gamma1,VDF_mu1
0,1121,100051,12,hot,1,0.035606061,1,1800,25,99,,1800,0.15,4,1,1,100
Elizabeth,1122,100051,100043,highway,1,0.044507576,2,3600,26,1,,3600,0.15,4,1,1,100
Pierce,1123,100052,100064,arterial,1,0.071401515,1,1800,28,1,,1800,0.25,3,1,1,100
Elm,1124,100052,100276,highway,1,0.038636364,2,3600,31,1,,3600,0.15,4,1,1,100
Pierce,1125,100052,100280,arterial,1,0.05625,1,1228,28,1,,1228,0.25,3,1,1,100
Elm,1126,100053,100054,highway,1,0.052083333,2,2660,31,1,,2660,0.15,4,1,1,100
West,1127,100053,100251,arterial,1,0.085984848,2,3468,28,1,,3468,0.25,3,1,1,100
Elizabeth,1128,100054,100051,highway,1,0.052651515,2,3600,26,1,,3600,0.15,4,1,1,100
Elm,1129,100054,100055,highway,1,0.038825758,2,3600,31,1,,3600,0.15,4,1,1,100
0,1130,100055,12,hot,1,0.05094697,1,1800,25,99,,1800,0.15,4,1,1,100
0,1131,100055,92,hot,1,0.044128788,1,1800,25,99,,1800,0.15,4,1,1,100
Elm,1132,100055,100056,highway,1,0.057386364,2,2456,31,1,,2456,0.15,4,1,1,100
Main,1133,100056,100050,highway,1,0.052840909,1,1228,25,1,,1228,0.15,4,1,1,100
Elm,1134,100056,100057,highway,1,0.035037879,3,4215,28,1,,4215,0.15,4,1,1,100
Main,1135,100056,100062,arterial,1,0.042992424,1,1800,25,1,,1800,0.25,3,1,1,100
0,1136,100057,13,hot,1,0.04905303,1,1800,25,99,,1800,0.15,4,1,1,100
0,1137,100057,74,hot,1,0.032386364,1,1800,25,99,,1800,0.15,4,1,1,100
Elm,1138,100057,100058,highway,1,0.054734848,3,4491,28,1,,4491,0.15,4,1,1,100
Elm,1139,100058,100059,highway,1,0.058143939,3,4383,26,1,,4383,0.15,4,1,1,100
Central,1140,100059,100061,arterial,1,0.028219697,1,1800,22,1,,1800,0.25,3,1,1,100
Elm,1141,100059,104439,highway,1,0.012121212,2,3468,26,1,,3468,0.15,4,1,1,100
Central,1142,100059,104440,highway,1,0.012121212,1,1497,28,1,,1497,0.15,4,1,1,100
0,1143,100060,75,hot,1,0.047348485,1,1800,25,99,,1800,0.15,4,1,1,100
Elm,1144,100060,100088,highway,1,0.102651515,2,3468,33,1,,3468,0.15,4,1,1,100
Elm,1145,100060,104439,highway,1,0.043939394,1,1461,31,1,,1461,0.15,4,1,1,100
0,1146,100061,75,hot,1,0.01969697,1,1800,25,99,,1800,0.15,4,1,1,100
Central,1147,100061,100059,arterial,1,0.028219697,1,1497,24,1,,1497,0.25,3,1,1,100
Central,1148,100061,100071,arterial,1,0.138825758,1,1421,29,1,,1421,0.25,3,1,1,100
0,1149,100062,74,hot,1,0.0375,1,1800,25,99,,1800,0.15,4,1,1,100
0,1150,100062,92,hot,1,0.060416667,1,1800,25,99,,1800,0.15,4,1,1,100
Main,1151,100062,100056,arterial,1,0.042992424,1,1405,27,1,,1405,0.25,3,1,1,100
Main,1152,100062,100069,arterial,1,0.125378788,1,1734,28,1,,1734,0.25,3,1,1,100
0,1153,100063,92,hot,1,0.033901515,1,1800,25,99,,1800,0.15,4,1,1,100
Elizabeth,1154,100063,100054,arterial,1,0.039962121,2,2660,20,1,,2660,0.25,3,1,1,100
0,1155,100064,110,hot,1,0.098674242,1,1800,25,99,,1800,0.15,4,1,1,100
Pierce,1156,100064,100052,arterial,1,0.071401515,1,1330,28,1,,1330,0.25,3,1,1,100
Pierce,1157,100064,100250,arterial,1,0.047159091,1,1421,28,1,,1421,0.25,3,1,1,100
Eureka,1158,100065,100066,arterial,1,0.09469697,1,1734,27,1,,1734,0.25,3,1,1,100
Pierce,1159,100065,100250,arterial,1,0.087878788,1,1228,28,1,,1228,0.25,3,1,1,100
Eureka,1160,100066,100065,arterial,1,0.09469697,1,1734,27,1,,1734,0.25,3,1,1,100
Eureka,1161,100066,100067,arterial,1,0.053030303,1,1734,27,1,,1734,0.25,3,1,1,100
West,1162,100066,100075,arterial,1,0.16155303,2,3600,27,1,,3600,0.25,3,1,1,100
Elizabeth,1163,100067,100015,arterial,1,0.088068182,2,3016,27,1,,3016,0.25,3,1,1,100
Eureka,1164,100067,100066,arterial,1,0.053030303,1,1508,27,1,,1508,0.25,3,1,1,100
Eureka,1165,100067,100068,arterial,1,0.036742424,1,1734,27,1,,1734,0.25,3,1,1,100
Eureka,1166,100068,100067,arterial,1,0.036742424,1,1734,27,1,,1734,0.25,3,1,1,100
Eureka,1167,100068,100069,arterial,1,0.052083333,1,1421,27,1,,1421,0.25,3,1,1,100
Main,1168,100069,100062,arterial,1,0.125378788,1,1800,28,1,,1800,0.25,3,1,1,100
Eureka,1169,100069,100068,arterial,1,0.052083333,1,1734,27,1,,1734,0.25,3,1,1,100
Eureka,1170,100069,100070,arterial,1,0.073295455,1,1800,27,1,,1800,0.25,3,1,1,100
Main,1171,100069,100073,arterial,1,0.128977273,1,1800,28,1,,1800,0.25,3,1,1,100
0,1172,100070,76,hot,1,0.129545455,1,1800,25,99,,1800,0.15,4,1,1,100
Eureka,1173,100070,100069,arterial,1,0.073295455,1,1421,27,1,,1421,0.25,3,1,1,100
Eureka,1174,100070,100071,arterial,1,0.075568182,1,1734,27,1,,1734,0.25,3,1,1,100
Central,1175,100071,100061,arterial,1,0.138825758,1,1734,29,1,,1734,0.25,3,1,1,100
Eureka,1176,100071,100070,arterial,1,0.075568182,1,1421,27,1,,1421,0.25,3,1,1,100
Central,1177,100071,100072,arterial,1,0.130113636,1,1734,29,1,,1734,0.25,3,1,1,100
Eureka,1178,100071,100086,arterial,1,0.158522727,1,1421,22,1,,1421,0.25,3,1,1,100
0,1179,100072,76,hot,1,0.085984848,1,1800,25,99,,1800,0.15,4,1,1,100
Central,1180,100072,100071,arterial,1,0.130113636,1,1734,29,1,,1734,0.25,3,1,1,100
Central,1181,100072,100081,arterial,1,0.183522727,1,1734,29,1,,1734,0.25,3,1,1,100
0,1182,100073,76,hot,1,0.056060606,1,1800,25,99,,1800,0.15,4,1,1,100
0,1183,100073,93,hot,1,0.055492424,1,1800,25,99,,1800,0.15,4,1,1,100
Main,1184,100073,100069,arterial,1,0.128977273,1,1734,28,1,,1734,0.25,3,1,1,100
Main,1185,100073,100079,arterial,1,0.184090909,1,1734,28,1,,1734,0.25,3,1,1,100
0,1186,100074,93,hot,1,0.032765152,1,1800,25,99,,1800,0.15,4,1,1,100
0,1187,100074,94,hot,1,0.211363636,1,1800,25,99,,1800,0.15,4,1,1,100
Elizabeth,1188,100074,100067,arterial,1,0.12405303,2,2842,27,1,,2842,0.25,3,1,1,100
0,1189,100075,94,hot,1,0.143939394,1,1800,25,99,,1800,0.15,4,1,1,100
West,1190,100075,100076,arterial,1,0.15,2,3016,27,1,,3016,0.25,3,1,1,100
Kibby,1191,100076,100077,highway,1,0.054356061,1,1734,26,1,,1734,0.15,4,1,1,100
Kibby,1192,100076,101839,highway,1,0.139393939,1,1734,26,1,,1734,0.15,4,1,1,100
Elizabeth,1193,100077,100074,arterial,1,0.188825758,2,3600,27,1,,3600,0.25,3,1,1,100
Kibby,1194,100077,100076,highway,1,0.054356061,1,1421,26,1,,1421,0.15,4,1,1,100
Kibby,1195,100077,100078,highway,1,0.035984848,1,1734,26,1,,1734,0.15,4,1,1,100
Elizabeth,1196,100077,100574,arterial,1,0.136363636,1,1800,28,1,,1800,0.25,3,1,1,100
0,1197,100078,97,hot,1,0.142613636,1,1800,25,99,,1800,0.15,4,1,1,100
Kibby,1198,100078,100077,highway,1,0.035984848,1,1421,26,1,,1421,0.15,4,1,1,100
Kibby,1199,100078,100079,highway,1,0.052840909,1,1734,26,1,,1734,0.15,4,1,1,100
Main,1200,100079,100073,arterial,1,0.184090909,1,1421,28,1,,1421,0.25,3,1,1,100
Kibby,1201,100079,100078,highway,1,0.052840909,1,1734,26,1,,1734,0.15,4,1,1,100
Kibby,1202,100079,100080,highway,1,0.084848485,1,1734,26,1,,1734,0.15,4,1,1,100
Main,1203,100079,100575,arterial,1,0.140340909,1,1800,28,1,,1800,0.25,3,1,1,100
0,1204,100080,76,hot,1,0.184848485,1,1800,25,99,,1800,0.15,4,1,1,100
Kibby,1205,100080,100079,highway,1,0.084848485,1,1421,26,1,,1421,0.15,4,1,1,100
Kibby,1206,100080,100081,arterial,1,0.063068182,1,1734,26,1,,1734,0.25,3,1,1,100
Central,1207,100081,100072,arterial,1,0.183522727,1,1734,29,1,,1734,0.25,3,1,1,100
Kibby,1208,100081,100080,arterial,1,0.063068182,1,1734,26,1,,1734,0.25,3,1,1,100
Kibby,1209,100081,100082,highway,1,0.166666667,1,1421,31,1,,1421,0.15,4,1,1,100
St Johns,1210,100081,100576,arterial,1,0.1375,1,1734,22,1,,1734,0.25,3,1,1,100
Kibby,1211,100082,100081,highway,1,0.166666667,1,1421,31,1,,1421,0.15,4,1,1,100
Kibby,1212,100082,100083,highway,1,0.33125,1,1734,36,1,,1734,0.15,4,1,1,100
Pine,1213,100082,100086,highway,1,0.310984848,1,1548,28,1,,1548,0.15,4,1,1,100
Pine,1214,100082,100204,highway,1,0.134090909,1,1548,37,1,,1548,0.15,4,1,1,100
Kibby,1215,100083,100082,highway,1,0.33125,1,1734,36,1,,1734,0.15,4,1,1,100
Kibby,1216,100083,100084,highway,1,0.14905303,1,1734,36,1,,1734,0.15,4,1,1,100
Harrison,1217,100083,100258,arterial,1,0.053787879,1,1800,26,1,,1800,0.25,3,1,1,100
Harrison,1218,100083,100259,arterial,1,0.043560606,1,1800,26,1,,1800,0.25,3,1,1,100
0,1219,100084,56,hot,1,0.115151515,1,1800,25,99,,1800,0.15,4,1,1,100
Kibby,1220,100084,100083,highway,1,0.14905303,1,1548,36,1,,1548,0.15,4,1,1,100
Kibby,1221,100084,100085,highway,1,0.383143939,1,1800,36,1,,1800,0.15,4,1,1,100
0,1222,100085,60,hot,1,0.098106061,1,1800,25,99,,1800,0.15,4,1,1,100
0,1223,100085,170,hot,1,0.121212121,1,1800,25,99,,1800,0.15,4,1,1,100
Kibby,1224,100085,100084,highway,1,0.383143939,1,1734,36,1,,1734,0.15,4,1,1,100
Kibby,1225,100085,100109,highway,1,0.138825758,1,1734,35,1,,1734,0.15,4,1,1,100
Eureka,1226,100086,100071,arterial,1,0.158522727,1,1734,22,1,,1734,0.25,3,1,1,100
Pine,1227,100086,100082,highway,1,0.310984848,1,1421,28,1,,1421,0.15,4,1,1,100
Pine,1228,100086,100088,arterial,1,0.162121212,1,1734,33,1,,1734,0.25,3,1,1,100
Eureka,1229,100086,100099,arterial,1,0.041287879,1,1734,27,1,,1734,0.25,3,1,1,100
0,1230,100087,55,hot,1,0.183522727,1,1800,25,99,,1800,0.15,4,1,1,100
Elm,1231,100087,100088,highway,1,0.255492424,1,1734,27,1,,1734,0.15,4,1,1,100
Elm,1232,100087,100107,highway,1,0.169507576,1,1676,27,1,,1676,0.15,4,1,1,100
Elm,1233,100088,100060,highway,1,0.102651515,1,1800,33,1,,1800,0.15,4,1,1,100
Pine,1234,100088,100086,arterial,1,0.162121212,1,1734,28,1,,1734,0.25,3,1,1,100
Elm,1235,100088,100087,highway,1,0.255492424,1,1800,27,1,,1800,0.15,4,1,1,100
Pine,1236,100088,100089,arterial,1,0.148674242,1,1800,28,1,,1800,0.25,3,1,1,100
0,1237,100089,54,hot,1,0.06344697,1,1800,25,99,,1800,0.15,4,1,1,100
Pine,1238,100089,100088,arterial,1,0.148674242,1,1734,23,1,,1734,0.25,3,1,1,100
Pine,1239,100089,100091,arterial,1,0.047916667,1,1734,29,1,,1734,0.25,3,1,1,100
Market,1240,100090,100091,highway,1,0.079356061,2,3468,35,1,,3468,0.15,4,1,1,100
Bellefontaine,1241,100090,100107,highway,1,0.377272727,1,1657,35,1,,1657,0.15,4,1,1,100
Pine,1242,100091,100089,arterial,1,0.047916667,1,1734,27,1,,1734,0.25,3,1,1,100
Market,1243,100091,100090,highway,1,0.079356061,1,1734,37,1,,1734,0.15,4,1,1,100
Market,1244,100091,100092,highway,1,0.054166667,2,3096,29,1,,3096,0.15,4,1,1,100
Market,1245,100092,100034,highway,1,0.110606061,2,3600,25,1,,3600,0.15,4,1,1,100
Market,1246,100092,100091,highway,1,0.054166667,2,3314,27,1,,3314,0.15,4,1,1,100
Jackson,1247,100092,100093,arterial,1,0.093560606,1,1734,33,1,,1734,0.25,3,1,1,100
Jackson,1248,100092,101957,arterial,1,0.016666667,1,1657,35,1,,1657,0.25,3,1,1,100
High,1249,100093,100019,arterial,1,0.110984848,1,1461,23,1,,1461,0.25,3,1,1,100
Jackson,1250,100093,100092,arterial,1,0.093560606,1,1734,33,1,,1734,0.25,3,1,1,100
High,1251,100093,100094,arterial,1,0.055113636,1,1800,28,1,,1800,0.25,3,1,1,100
Jackson,1252,100093,100097,arterial,1,0.087689394,1,1657,34,1,,1657,0.25,3,1,1,100
0,1253,100094,53,hot,1,0.12405303,1,1800,25,99,,1800,0.15,4,1,1,100
High,1254,100094,100093,arterial,1,0.055113636,1,1548,28,1,,1548,0.25,3,1,1,100
0,1255,100095,53,hot,1,0.087310606,1,1800,25,99,,1800,0.15,4,1,1,100
North,1256,100095,100096,highway,1,0.075378788,1,1734,36,1,,1734,0.15,4,1,1,100
North,1257,100095,100101,highway,1,0.379734848,1,1734,36,1,,1734,0.15,4,1,1,100
0,1258,100096,35,hot,1,0.091666667,1,1800,25,99,,1800,0.15,4,1,1,100
North,1259,100096,100095,highway,1,0.075378788,1,1734,36,1,,1734,0.15,4,1,1,100
North,1260,100096,100097,highway,1,0.098674242,1,1657,35,1,,1657,0.15,4,1,1,100
North,1261,100097,100006,highway,1,0.112121212,2,2826,40,1,,2826,0.15,4,1,1,100
Jackson,1262,100097,100093,arterial,1,0.087689394,1,1734,34,1,,1734,0.25,3,1,1,100
North,1263,100097,100096,highway,1,0.098674242,2,3600,35,1,,3600,0.15,4,1,1,100
Jackson,1264,100097,100098,highway,1,0.091098485,1,1548,34,1,,1548,0.15,4,1,1,100
Jackson,1265,100098,100097,highway,1,0.091098485,1,1734,34,1,,1734,0.15,4,1,1,100
Wayne,1266,100098,101952,arterial,1,0.025189394,1,1734,27,1,,1734,0.25,3,1,1,100
Jackson,1267,100098,101980,highway,1,0.176704545,1,1421,36,1,,1421,0.15,4,1,1,100
Wayne,1268,100098,101994,arterial,1,0.113825758,1,1800,20,1,,1800,0.25,3,1,1,100
0,1269,100099,55,hot,1,0.214962121,1,1800,25,99,,1800,0.15,4,1,1,100
Eureka,1270,100099,100086,arterial,1,0.041287879,1,1734,27,1,,1734,0.25,3,1,1,100
0,1271,100100,9,hot,1,0.062121212,1,1800,25,99,,1800,0.15,4,1,1,100
Central,1272,100100,100048,highway,1,0.02405303,2,2922,26,1,,2922,0.15,4,1,1,100
North,1273,100101,100095,highway,1,0.379734848,1,1800,36,1,,1800,0.15,4,1,1,100
North,1274,100101,100102,highway,1,0.078787879,1,1800,35,1,,1800,0.15,4,1,1,100
0,1275,100102,42,hot,1,0.082954545,1,1800,25,99,,1800,0.15,4,1,1,100
North,1276,100102,100101,highway,1,0.078787879,1,1734,35,1,,1734,0.15,4,1,1,100
North,1277,100102,100103,highway,1,0.170265152,1,1676,35,1,,1676,0.15,4,1,1,100
0,1278,100103,57,hot,1,0.159659091,1,1800,25,99,,1800,0.15,4,1,1,100
North,1279,100103,100102,highway,1,0.170265152,1,1734,35,1,,1734,0.15,4,1,1,100
North,1280,100103,100104,highway,1,0.326325758,1,1800,32,1,,1800,0.15,4,1,1,100
0,1281,100104,58,hot,1,0.520833333,1,1800,25,99,,1800,0.15,4,1,1,100
0,1282,100104,173,hot,1,0.511174242,1,1800,25,99,,1800,0.15,4,1,1,100
0,1283,100104,390,hot,1,0.385795455,1,1800,25,99,,1800,0.15,4,1,1,100
North,1284,100104,100103,highway,1,0.326325758,1,1734,32,1,,1734,0.15,4,1,1,100
North,1285,100104,100120,highway,1,0.711742424,1,1734,46,1,,1734,0.15,4,1,1,100
0,1286,100105,172,hot,1,0.731060606,1,1800,25,99,,1800,0.15,4,1,1,100
0,1287,100105,391,hot,1,0.259280303,1,1800,25,99,,1800,0.15,4,1,1,100
Reservoir,1288,100105,100120,highway,1,0.285984848,1,1734,44,1,,1734,0.15,4,1,1,100
Reservoir,1289,100105,100128,highway,1,1.220643939,1,1800,45,1,,1800,0.15,4,1,1,100
0,1290,100106,57,hot,1,0.180113636,1,1800,25,99,,1800,0.15,4,1,1,100
0,1291,100106,59,hot,1,0.115151515,1,1800,25,99,,1800,0.15,4,1,1,100
0,1292,100106,169,hot,1,0.224621212,1,1800,25,99,,1800,0.15,4,1,1,100
Elm,1293,100106,100107,arterial,1,0.327083333,1,1548,25,1,,1548,0.25,3,1,1,100
Elm,1294,100107,100087,highway,1,0.169507576,1,1734,29,1,,1734,0.15,4,1,1,100
Bellefontaine,1295,100107,100090,highway,1,0.377272727,2,3314,35,1,,3314,0.15,4,1,1,100
Elm,1296,100107,100106,arterial,1,0.327083333,1,1800,27,1,,1800,0.25,3,1,1,100
Bellefontaine,1297,100107,100108,highway,1,0.263636364,1,1676,35,1,,1676,0.15,4,1,1,100
Bellefontaine,1298,100108,100107,highway,1,0.263636364,1,1734,37,1,,1734,0.15,4,1,1,100
Shawnee,1299,100108,100218,arterial,1,0.064015152,1,1800,25,1,,1800,0.25,3,1,1,100
Shawnee,1300,100108,100221,arterial,1,0.046401515,1,1734,25,1,,1734,0.25,3,1,1,100
Bellefontaine,1301,100108,100222,highway,1,0.274621212,1,1676,37,1,,1676,0.15,4,1,1,100
Kibby,1302,100109,100085,highway,1,0.138825758,1,1734,35,1,,1734,0.15,4,1,1,100
Harding,1303,100109,100110,highway,1,0.075189394,2,3600,36,1,,3600,0.15,4,1,1,100
Bellefontaine,1304,100109,100222,highway,1,0.216477273,1,1676,35,1,,1676,0.15,4,1,1,100
0,1305,100110,58,hot,1,0.296022727,1,1800,25,99,,1800,0.15,4,1,1,100
0,1306,100110,61,hot,1,0.129924242,1,1800,25,99,,1800,0.15,4,1,1,100
Harding,1307,100110,100109,highway,1,0.075189394,2,3352,36,1,,3352,0.15,4,1,1,100
Harding,1308,100110,100111,highway,1,0.094318182,2,3092,39,1,,3092,0.15,4,1,1,100
Harding,1309,100111,100110,highway,1,0.094318182,3,4971,39,1,,4971,0.15,4,1,1,100
Ramp,1310,100111,102542,on-ramp,1,0.015909091,1,1734,50,1,,1734,0.15,4,1,1,100
Harding,1311,100111,104438,highway,1,0.086174242,2,3314,27,1,,3314,0.15,4,1,1,100
Harding,1312,100112,100307,highway,1,0.057575758,2,3092,38,1,,3092,0.15,4,1,1,100
Ramp,1313,100112,102521,on-ramp,1,0.333333333,1,2112,49,1,,2112,0.15,4,1,1,100
Harding,1314,100112,104438,highway,1,0.040151515,2,3204,26,1,,3204,0.15,4,1,1,100
Harding,1315,100113,100114,highway,1,0.210037879,3,4638,39,1,,4638,0.15,4,1,1,100
Bellefontaine,1316,100113,100127,highway,1,0.169318182,2,3314,39,1,,3314,0.15,4,1,1,100
Willard,1317,100113,100243,arterial,1,0.066287879,1,1800,24,1,,1800,0.25,3,1,1,100
Harding,1318,100113,100307,highway,1,0.122916667,2,3468,38,1,,3468,0.15,4,1,1,100
Harding,1319,100114,100113,highway,1,0.210037879,2,3092,38,1,,3092,0.15,4,1,1,100
Mt Holyoke,1320,100114,100238,arterial,1,0.053787879,1,1676,22,1,,1676,0.25,3,1,1,100
Driveway,1321,100114,100239,arterial,1,0.028030303,1,1676,24,1,,1676,0.25,3,1,1,100
Harding,1322,100114,100240,highway,1,0.257575758,2,3092,38,1,,3092,0.15,4,1,1,100
Devonshire,1323,100115,100135,arterial,1,0.033712121,1,1800,25,1,,1800,0.25,3,1,1,100
Devonshire,1324,100115,100142,arterial,1,0.0375,1,1734,25,1,,1734,0.25,3,1,1,100
Harding,1325,100115,100154,highway,1,0.105681818,2,3092,38,1,,3092,0.15,4,1,1,100
Harding,1326,100115,100240,highway,1,0.299810606,2,3352,40,1,,3352,0.15,4,1,1,100
Harding,1327,100116,100118,highway,1,1.016098485,1,1734,44,1,,1734,0.15,4,1,1,100
Harding,1328,100116,100154,highway,1,0.1375,1,1734,40,1,,1734,0.15,4,1,1,100
Bowman,1329,100116,100654,arterial,1,0.148863636,1,1800,40,1,,1800,0.25,3,1,1,100
0,1330,100117,65,hot,1,0.614015152,1,1800,25,99,,1800,0.15,4,1,1,100
Harding,1331,100117,100118,highway,1,0.178409091,1,1676,55,1,,1676,0.15,4,1,1,100
Harding,1332,100117,100162,highway,1,0.825,1,1618,55,1,,1618,0.15,4,1,1,100
Harding,1333,100118,100116,highway,1,1.016098485,1,1734,44,1,,1734,0.15,4,1,1,100
Harding,1334,100118,100117,highway,1,0.178409091,1,1734,55,1,,1734,0.15,4,1,1,100
Mumaugh,1335,100118,100159,arterial,1,0.053598485,1,1734,27,1,,1734,0.25,3,1,1,100
Mumaugh,1336,100118,100161,arterial,1,0.396969697,1,1734,40,1,,1734,0.25,3,1,1,100
Reservoir,1337,100119,100128,highway,1,0.246590909,1,1502,46,1,,1502,0.15,4,1,1,100
Reservoir,1338,100119,100156,arterial,1,1,1,1618,46,1,,1618,0.25,3,1,1,100
Mumaugh,1339,100119,100161,arterial,1,0.60719697,1,1676,41,1,,1676,0.25,3,1,1,100
North,1340,100120,100104,highway,1,0.711742424,1,1676,46,1,,1676,0.15,4,1,1,100
Reservoir,1341,100120,100105,highway,1,0.285984848,1,1734,44,1,,1734,0.15,4,1,1,100
Roush,1342,100120,100180,arterial,1,0.633712121,1,1734,39,1,,1734,0.25,3,1,1,100
Ada,1343,100121,100122,highway,1,0.129166667,2,3314,44,1,,3314,0.15,4,1,1,100
Stewart,1344,100121,100270,arterial,1,0.413068182,1,1734,34,1,,1734,0.25,3,1,1,100
Ada,1345,100121,101956,highway,1,0.072348485,2,3600,44,1,,3600,0.15,4,1,1,100
Ada,1346,100122,100121,highway,1,0.129166667,2,3314,44,1,,3314,0.15,4,1,1,100
Ada,1347,100122,100123,highway,1,0.124810606,2,3314,44,1,,3314,0.15,4,1,1,100
Ada,1348,100123,100122,highway,1,0.124810606,2,3314,44,1,,3314,0.15,4,1,1,100
Ada,1349,100123,100124,arterial,1,0.779924242,1,1676,47,1,,1676,0.25,3,1,1,100
Roush,1350,100123,100180,arterial,1,0.170833333,1,1676,39,1,,1676,0.25,3,1,1,100
N Dixie,1351,100123,102545,arterial,1,0.108901515,1,1734,52,1,,1734,0.25,3,1,1,100
Ada,1352,100124,100123,arterial,1,0.779924242,1,1734,47,1,,1734,0.25,3,1,1,100
Ada,1353,100124,100125,arterial,1,0.491098485,1,1800,47,1,,1800,0.25,3,1,1,100
Slabtown,1354,100124,100166,arterial,1,0.531060606,1,1618,46,1,,1618,0.25,3,1,1,100
0,1355,100125,45,hot,1,0.475757576,1,1800,25,99,,1800,0.15,4,1,1,100
0,1356,100125,46,hot,1,0.655681818,1,1800,25,99,,1800,0.15,4,1,1,100
Ada,1357,100125,100124,arterial,1,0.491098485,1,1676,47,1,,1676,0.25,3,1,1,100
Ada,1358,100125,100152,arterial,1,0.510227273,1,1800,47,1,,1800,0.25,3,1,1,100
0,1359,100126,47,hot,1,0.54375,1,1800,25,99,,1800,0.15,4,1,1,100
Lutz,1360,100126,100132,arterial,1,0.13030303,1,1618,35,1,,1618,0.25,3,1,1,100
Bellefontaine,1361,100127,100113,highway,1,0.169318182,2,3314,39,1,,3314,0.15,4,1,1,100
Driveway,1362,100127,100199,arterial,1,0.032575758,1,1800,27,1,,1800,0.25,3,1,1,100
Bellefontaine,1363,100127,100650,highway,1,0.092613636,2,3468,40,1,,3468,0.15,4,1,1,100
0,1364,100128,52,hot,1,0.393181818,1,1800,25,99,,1800,0.15,4,1,1,100
Reservoir,1365,100128,100105,highway,1,1.220643939,1,1800,45,1,,1800,0.15,4,1,1,100
Reservoir,1366,100128,100119,highway,1,0.246590909,1,1734,46,1,,1734,0.15,4,1,1,100
Stewart,1367,100129,100130,arterial,1,1.008712121,1,1734,41,1,,1734,0.25,3,1,1,100
Bible,1368,100129,100183,arterial,1,0.773674242,1,1800,38,1,,1800,0.25,3,1,1,100
Bible,1369,100129,100220,arterial,1,0.493560606,1,1800,42,1,,1800,0.25,3,1,1,100
Stewart,1370,100129,100270,arterial,1,0.834280303,1,1734,41,1,,1734,0.25,3,1,1,100
Stewart,1371,100130,100129,arterial,1,1.008712121,1,1734,48,1,,1734,0.25,3,1,1,100
Stewart,1372,100130,100131,arterial,1,0.717045455,1,1800,37,1,,1800,0.25,3,1,1,100
Bluelick,1373,100130,100306,arterial,1,0.578787879,1,1800,50,1,,1800,0.25,3,1,1,100
Bluelick,1374,100130,101926,highway,1,0.890151515,1,1734,55,1,,1734,0.15,4,1,1,100
0,1375,100131,27,hot,1,0.582575758,1,1800,25,99,,1800,0.15,4,1,1,100
Stewart,1376,100131,100130,arterial,1,0.717045455,1,1618,37,1,,1618,0.25,3,1,1,100
Stewart,1377,100131,100132,arterial,1,0.284848485,1,1618,37,1,,1618,0.25,3,1,1,100
Lutz,1378,100132,100126,arterial,1,0.13030303,1,1800,35,1,,1800,0.25,3,1,1,100
Stewart,1379,100132,100131,arterial,1,0.284848485,1,1618,37,1,,1618,0.25,3,1,1,100
Stewart,1380,100132,100133,arterial,1,0.385795455,1,1618,37,1,,1618,0.25,3,1,1,100
Lutz,1381,100132,101917,arterial,1,0.630681818,1,1676,37,1,,1676,0.25,3,1,1,100
0,1382,100133,33,hot,1,0.98125,1,1800,25,99,,1800,0.15,4,1,1,100
Stewart,1383,100133,100132,arterial,1,0.385795455,1,1618,37,1,,1618,0.25,3,1,1,100
Stewart,1384,100133,100134,arterial,1,0.579166667,1,1618,39,1,,1618,0.25,3,1,1,100
Stewart,1385,100134,100133,arterial,1,0.579166667,1,1800,37,1,,1800,0.25,3,1,1,100
State,1386,100134,100136,arterial,1,1.020075758,1,1676,39,1,,1676,0.25,3,1,1,100
State,1387,100134,101915,arterial,1,0.956060606,1,1800,39,1,,1800,0.25,3,1,1,100
Stewart,1388,100134,104071,arterial,1,0.476136364,1,1734,41,1,,1734,0.25,3,1,1,100
0,1389,100135,174,hot,1,0.208712121,1,1800,25,99,,1800,0.15,4,1,1,100
Devonshire,1390,100135,100115,arterial,1,0.033712121,1,1548,25,1,,1548,0.25,3,1,1,100
State,1391,100136,100134,arterial,1,1.020075758,1,1618,39,1,,1618,0.25,3,1,1,100
Slabtown,1392,100136,100568,arterial,1,0.877083333,1,1800,48,1,,1800,0.25,3,1,1,100
State,1393,100136,103413,arterial,1,1.240151515,1,1560,39,1,,1560,0.25,3,1,1,100
Slabtown,1394,100136,104066,arterial,1,0.324242424,1,1676,47,1,,1676,0.25,3,1,1,100
Bluelick,1395,100137,100138,arterial,1,0.312689394,1,1734,45,1,,1734,0.25,3,1,1,100
Slabtown,1396,100137,100184,arterial,1,1.00530303,1,1734,48,1,,1734,0.25,3,1,1,100
Bluelick,1397,100137,100306,arterial,1,0.429924242,1,1800,50,1,,1800,0.25,3,1,1,100
Slabtown,1398,100137,100568,arterial,1,1.099621212,1,1734,48,1,,1734,0.25,3,1,1,100
Bluelick,1399,100138,100137,arterial,1,0.312689394,1,1734,47,1,,1734,0.25,3,1,1,100
Bluelick,1400,100138,100139,arterial,1,0.240909091,1,1734,45,1,,1734,0.25,3,1,1,100
Ramp,1401,100138,102508,on-ramp,1,0.309469697,1,1734,49,1,,1734,0.15,4,1,1,100
